ligand_names,smiles,vina_score,vina_path,score,adjusted_score
1_57,O=C(c1cccc(Nc2nc(Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)nc3ccc(N4C(=O)c5ccccc5C4=O)cc23)c1)N1CCOCC1,-9.9,,-9.9,-9.9
1_58,C[C@@]12CC[C@@H]3c4cc(-c5ccc6ncnc(N)c6c5)ccc4O[C@H](c4ccc5c(c4)OCO5)[C@@H]3[C@@H]1CCC(=O)C2,-10.3,,-10.3,-10.3
1_59,Fc1ccc2nc3ccccc3c(Nc3nc(Nc4ccc5ccncc5c4)c4ccccc4n3)c2c1,-10.3,,-10.3,-10.3
1_60,O=C1CC2(CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)c2ccccc2N1Cc1nc2ccccc2o1,-9.1,,-9.1,-9.1
1_62,O=C(c1cccc(NC(=O)c2cc(-c3cccc(F)c3)nc3ccccc23)c1)c1cccc(S(=O)(=O)N2CCOCC2)c1,-9.0,,-9.0,-9.0
1_63,O=C1Cc2ccccc2C(=O)N1Cc1nc(Nc2ccc3c(c2)OCCO3)c2ccccc2n1,-9.1,,-9.1,-9.1
1_64,Nc1nc(Nc2ccc(F)c(C3(F)COC3)c2)c2cc(NC(=O)N3CCc4[nH]c5ccccc5c4C3)c(F)cc2n1,-9.6,,-9.6,-9.6
1_65,c1cc(Nc2nc(Nc3cc(-c4ccc5c(c4)OCCO5)nc4ccccc34)nc3ccccc23)c2c(c1)OCC2,-9.6,,-9.6,-9.6
1_66,Nc1nccc2c(-c3cc4c(cc3F)OCO4)cc(-c3ccc4c(c3)OCCO4)cc12,-9.6,,-9.6,-9.6
1_67,O=C(Nc1n[nH]c2ccc(C(=O)N3CCOCC3)cc12)c1ccc2cc(Oc3cccc(C4=NCCO4)c3)ccc2c1,-9.2,,-9.2,-9.2
1_68,Cc1cccc2[nH]c(-c3n[nH]c4ccc(-c5n[nH]c6ccc(C(=O)Nc7cccc(F)c7)cc56)cc34)nc12,-9.7,,-9.7,-9.7
1_69,O=C(Nc1ccc2[nH]c3ccccc3c(=O)c2c1)Nc1nc(-c2ccc3ccccc3c2)nc2ccccc12,-10.6,,-10.6,-10.6
1_70,FC(F)(F)c1cccc(Nc2nc(Nc3ccc4[nH]c5ccc(C(F)(F)F)cc5c4c3)nc3ccccc23)c1,-8.9,,-8.9,-8.9
1_71,Nc1ncnc2ccc(Oc3ccc(-c4nc(NC5CCN(C(=O)c6ccc7ccccc7c6)CC5)c5ccccc5n4)cc3)cc12,-10.0,,-10.0,-10.0
1_72,CC(C)c1[nH]nc2ccc(N3C(=O)c4cc5cc[nH]c5cc4C3c3nc4ccccc4[nH]3)cc12,-8.7,,-8.7,-8.7
1_73,O=c1[nH]c2ccc(-c3ccc4[nH]nc(-c5cc6c(cc5F)OCCO6)c4c3)cc2nc1Nc1cccc(C(F)(F)F)c1,-10.5,,-10.5,-10.5
1_74,O=C1[C@H](N2C[C@@H](c3ccc4ccccc4c3)OC2=O)CCN1c1nc(Nc2ccc3c(c2)OCCO3)nc(-c2ccccc2F)n1,-9.4,,-9.4,-9.4
1_75,Nc1nc(Nc2ncnc3cc(OCC4CCOCC4)c(F)cc23)c2cc(N3CNc4ccccc4C3)ccc2n1,-8.8,,-8.8,-8.8
1_76,O=C(c1ccc2ccccc2n1)N1CCC2(CC1)CN(C(=O)c1nc3ccccc3[nH]1)CO2,-8.3,,-8.3,-8.3
1_77,C[C@H]1CN(C(=O)[C@@H]2Cc3ccccc3CN2C(=O)c2ccc3nc(N)nc(Nc4ccc5ccccc5c4)c3c2)C[C@@H](C)O1,-9.7,,-9.7,-9.7
1_78,C[C@H]1CN(C(=O)[C@H]2CN(c3ncnc4c3cc(-c3ccc5ccccc5c3)c3oc5ccccc5c34)C[C@H](N(C)C)O2)C[C@@H](Cn2c3ccccc3c3ccccc32)O1,-9.8,,-9.8,-9.8
1_79,Fc1cc2c(cc1Nc1nc(-c3ccc4c(c3)OCCO4)c3ccccc3n1)OCCO2,-8.4,,-8.4,-8.4
1_80,O=C1CCC(N2C(=O)c3ccccc3C2c2ccc3c(c2)OCCO3)C(=O)N1,-8.5,,-8.5,-8.5
1_81,O=C(Nc1cc2c(Oc3ccc4[nH]ccc4c3)cccc2cn1)Nc1cccc2cccnc12,-8.8,,-8.8,-8.8
1_82,C[C@H]1CN(c2nc(Nc3nc(Nc4ccc5c(c4)OCCO5)c4ccccc4n3)c3ccccc3n2)C[C@H](C)O1,-10.8,,-10.8,-10.8
1_83,CN1CCC(NC(=O)c2cccc3cc(Oc4ccc5[nH]nc(-c6ccc7[nH]nc(N)c7c6)c5c4)ccc23)CC1,-9.1,,-9.1,-9.1
1_84,Fc1ccc2nc(-c3cccc(Nc4nc(Nc5cc6c(cc5F)OCO6)nc(N5CCOCC5)n4)c3)ccc2c1,-9.6,,-9.6,-9.6
1_85,CN1C(=O)C2c3ccccc3N(C(=O)Cc3cccc(F)c3)C2c2c1ccc1ccccc21,-9.4,,-9.4,-9.4
1_86,c1ccc2[nH]c(-c3cc4cc(-c5cc6cc[nH]c6nc5-c5ccc6c(c5)OCO6)ccc4[nH]3)nc2c1,-8.6,,-8.6,-8.6
1_87,Oc1ccc2ncnc(Nc3nc(C4c5cc6c(cc5-c5cc7c(cc54)OCO7)OCO6)nc4cc5ccccc5cc34)c2c1,-10.0,,-10.0,-10.0
1_88,Cc1cc2ccccc2nc1Nc1cc(Nc2cc(-c3ccc4c(c3)OCCO4)nc3ccccc23)ccc1F,-9.7,,-9.7,-9.7
1_89,C[C@@H]1CCc2cc(NC(=O)Nc3cccc(-c4cc(F)cc5[nH]ccc45)c3)ccc2N1C(=O)c1c[nH]c2ccccc12,-10.6,,-10.6,-10.6
1_90,O=C(Nc1ccc2[nH]c3c(c2c1)C(=O)c1[nH]c2ccccc2c1C3=O)Nc1cccc2ccccc12,-9.0,,-9.0,-9.0
1_91,CC1(C)CCC2=C(C(c3ccc4ccccc4c3)C1)C(c1ccccc1)(c1cccc(O)c1)NC(=O)N2,-7.1,,-7.1,-7.1
1_92,O=C1NC(=O)C(C2c3ccccc3C(=O)N2c2ccc3ccccc3c2)C(=O)N1,-8.3,,-8.3,-8.3
1_93,Oc1ccc2ncc(-c3cc(-c4ccccc4)c4[nH]nc(-c5ccc6cc[nH]c6c5)c4c3)cc2c1,-9.7,,-9.7,-9.7
1_94,Cc1cc(-c2nc(-c3n[nH]c4ccc(-c5nc6ccc(-c7c[nH]c8ccc(O)cc78)cc6c(=O)[nH]5)cc34)c3cc[nH]c3n2)c2cc[nH]c2n1,-10.5,,-10.5,-10.5
1_95,CC(C)(O)[C@@H]1COC(=O)N1c1nc(Nc2nc(-c3cc4c(cc3F)OCCO4)cc3ccccc23)ncc1F,-9.2,,-9.2,-9.2
1_96,O=C1Nc2ccc(F)cc2-c2cc3c(cc2F)C(Nc2cccc1c2)c1ccccc1O3,-9.2,,-9.2,-9.2
1_97,Cc1ccc2nc(N3Cc4ccccc4C3)nc(Oc3ccc(C(=O)Nc4ccc5c(c4)OCCO5)cc3)c2c1,-9.4,,-9.4,-9.4
1_98,Nc1nc(Nc2cccc(C(F)(F)F)c2)nc2c1Cc1c(-c3ccc4c(c3)OCCO4)nc3ccccc3c1-2,-8.8,,-8.8,-8.8
1_99,c1ccc2cc(Nc3nc(Nc4ccc5c(c4)OCCO5)nc4cc5c(cc34)OCO5)ccc2c1,-10.4,,-10.4,-10.4
1_100,C[C@H]1CN(c2nc3c(c4ccccc24)C(=O)c2cc4oc(-c5cc6c(cc5F)OCO6)cc4cc2-3)C[C@@H](C)O1,-9.2,,-9.2,-9.2
1_101,Cc1ccc2c(Nc3cccc4ccccc34)nc(Nc3cccc4ccccc34)nc2c1,-10.2,,-10.2,-10.2
1_102,Cc1cccc(-c2cnc3nc(Nc4cc(C(F)(F)F)ccc4F)nc(Nc4cc5c(cc4F)OCCO5)c3c2)c1,-10.4,,-10.4,-10.4
1_103,CC1(C(=O)Nc2nc(N)nc3ccccc23)Cc2cc(C3c4[nH]c5ccccc5c4CC4C(=O)NC(=O)C43)ccc2O1,-9.3,,-9.3,-9.3
1_104,Cc1cc2ccccc2nc1-c1cc(N)n2nc(-c3cc(F)cc(C(=O)N4CCOCC4)c3)nc2c1,-9.7,,-9.7,-9.7
1_105,CC1CC2(CCC(N3C4=C(CCC4=O)CC3c3cccc4ccccc34)C(=O)N2)C2(C=CC(=O)c3ccccc32)C1,-10.1,,-10.1,-10.1
1_106,NC(=O)c1ccc2c(c1)Oc1cc(C(=O)N3CCN(C(=O)C4(NC(=O)c5cnc6ccccc6c5)Cc5ccccc5C4)CC3)ccc1O2,-8.0,,-8.0,-8.0
1_107,Fc1ccc2c(Nc3cc4c(cc3F)OCCO4)nc(-c3ccc4c(Nc5ccc6c(c5)OCCO6)ncnc4c3)nc2c1,-9.7,,-9.7,-9.7
1_108,Cc1cc(C)cc(Nc2ncnc3ccc(Nc4c5ccccc5nc5ccccc45)cc23)c1,-8.8,,-8.8,-8.8
1_109,c1ccc(-c2ccc3ccc(Cn4ccc5c(Nc6ncnc7[nH]cnc67)nc6ccccc6c54)cc3c2)cc1,-9.8,,-9.8,-9.8
1_110,CC1(c2cc(F)cc(Nc3nc(-c4c[nH]c5ccccc45)c4cc[nH]c4n3)c2)NC(=O)N(c2cccc(F)c2)C1=O,-9.9,,-9.9,-9.9
1_111,Cc1cc(Oc2ccc3c(NC(=O)c4ccc5ccccc5c4)nc(-c4ccc5ccccc5c4)nc3c2)c2ccccc2n1,-10.8,,-10.8,-10.8
1_112,CN1CCN(C(=O)c2cc(-c3c[nH]c4ccc(-c5ccc6c(c5)OCCO6)cc34)cc3ccccc23)CC1,-10.1,,-10.1,-10.1
1_113,C[C@H]1COCCN1c1nc(Nc2c[nH]c3cc(F)ccc23)c2cc(-c3ccc4c(c3)OCCO4)c(F)cc2n1,-10.4,,-10.4,-10.4
1_114,NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)Nc1cc(-c2ccc3c(c2)OCCO3)cc2c(-c3ccc4[nH]ncc4c3)n[nH]c12,-9.7,,-9.7,-9.7
1_115,Cc1cc(C)cc(Nc2n[nH]c(=O)c3nc(Nc4ccc5c(c4)OCCO5)nc(-c4ccc5occc5c4)c23)c1,-8.7,,-8.7,-8.7
1_116,O=C(Nc1ccc2ccccc2c1)Nc1ccc2[nH]cc(C(=O)Nc3ccc4c(c3)OCCO4)c2c1,-8.9,,-8.9,-8.9
1_117,N#Cc1cc(-c2cc(-c3ccc4[nH]nc(N)c4c3)cc(-c3ccc4ccccc4n3)c2)c2cc[nH]c2c1,-10.3,,-10.3,-10.3
1_118,Cc1ccc2c(Nc3cccc4ccccc34)nc(CN3CCC4(CC3)OCCc3cc5c(cc34)OCO5)nc2c1,-9.8,,-9.8,-9.8
1_119,CC1(c2cc(Nc3cc4cc5ccccc5nc4c(-c4cc5c(cc4F)OCCO5)n3)nc(N3CCOCC3)n2)NC(=O)NC1=O,-9.3,,-9.3,-9.3
1_120,C[C@H]1COc2cc3c(Nc4ccc5nc(-c6cc7ccccc7nc6O)nc(N)c5c4)nc(N)nc3cc2O[C@H](C)CN1,-8.9,,-8.9,-8.9
1_121,Fc1cc2c(cc1-c1nc3ccc(-c4ccc5[nH]ccc5c4)cc3[nH]1)OCCO2,-8.4,,-8.4,-8.4
1_122,c1ccc(-c2nc(Nc3nc4ccccc4nc3-c3ccc4ccccc4c3)c3cc[nH]c3n2)cc1,-9.3,,-9.3,-9.3
1_123,C=C(C)[C@@H]1CC[C]2CC(c3ccc4c(c3)OCO4)=C3[C@H](C[C@H]4[C@@H]5Cc6cc7c(cc6O[C@@H]5CC[C@]34C)OCO7)[C@@H]21,-8.7,,-8.7,-8.7
1_124,CC1(C)CC(=O)C2C(c3ccccc3)=C(C(=O)Nc3ccc4ccccc4c3)C(c3ccc4ccccc4c3)NC2C1,-8.3,,-8.3,-8.3
1_125,Cc1cc(-c2cc3c(c(N4COC5(CCN(C(=O)c6cc7c(cc6F)OCO7)C5)C4)n2)CNCC3)c2cn[nH]c2n1,-10.0,,-10.0,-10.0
1_126,c1ccc2cc(Oc3ccc4ncnc(Nc5ccc6ncnc(N7CCOCC7)c6c5)c4c3)ccc2c1,-9.2,,-9.2,-9.2
1_127,Nc1nc(CN2CCN(c3ccc4ccc(Oc5ccc6[nH]ccc6c5)cc4c3)CC2)nc2ccccc12,-9.4,,-9.4,-9.4
1_128,Cc1cc(Nc2nccc3cc(Nc4c5ccccc5nc5ccccc45)c(F)cc23)nc(N)n1,-8.7,,-8.7,-8.7
1_129,C[C@@H]1CCCN1c1nc(Nc2nc(-c3ccc4[nH]ncc4c3)nc3[nH]ccc23)nc2ccccc12,-9.9,,-9.9,-9.9
1_130,Cc1cc2ccccc2c(N2C(=O)NC3(CCN(c4c5ccccc5nc5ccccc45)CC3)C2=O)n1,-8.4,,-8.4,-8.4
1_131,NC1CC(Nc2ccc3ccccc3c2)=C2c3cc4c(cc3C(=O)C(=O)C2C1)OCO4,-8.6,,-8.6,-8.6
1_132,O=C(Nc1cc(-c2cc3c(cc2F)OCCO3)cc2[nH]ccc12)c1ccc2c(c1)OCCO2,-8.7,,-8.7,-8.7
1_133,Cc1cc2ccccc2nc1[C@H]1CN(C(=O)c2nc3ccc(Oc4ccnc5cc(F)ccc45)cc3[nH]2)C[C@@H](C)O1,-8.6,,-8.6,-8.6
1_134,c1ccc2[nH]c(-c3n[nH]c4ccc(-c5ccc6[nH]nc(-c7ccc8[nH]ccc8c7)c6c5)cc34)nc2c1,-10.4,,-10.4,-10.4
1_135,Fc1cc(-c2ccc3ccccc3c2)cc(-c2cc(-c3cnc4ccccc4c3)cc3ccccc23)c1,-10.7,,-10.7,-10.7
1_136,Cc1nc2nc(Nc3ccc4ccccc4c3)nc(N)c2n1C[C@@H]1CN(C(=O)c2ccc3c(c2)OCO3)C[C@H](C)O1,-9.3,,-9.3,-9.3
1_137,Cc1cc(C)cc(Nc2nc(Nc3cc(C)cc(C)c3)c3cc(NS(=O)(=O)c4c[nH]c5ccccc45)ccc3n2)c1,-10.1,,-10.1,-10.1
1_138,Cc1cc(Nc2nc(N3C[C@H](Nc4cc5ncnc(N6CCOC[C@H]6C)c5cc4F)OC3=O)c3cc(C(F)(F)F)ccc3n2)c2cc[nH]c2n1,-9.8,,-9.8,-9.8
1_139,Cc1ccc2ncc(C(F)(F)F)c(Nc3cc4c(Nc5cccc(C(=O)N6CCOCC6)c5)ncnc4cc3F)c2c1,,,0.0,0.0
1_140,Cc1cc2c(C)cc(Nc3cccc4cc(-c5ccc6[nH]ncc6c5)cnc34)nc2nc1N1CCN(C)CC1,-8.8,,-8.8,-8.8
1_141,C[N+]1(C)CCc2cc3c(cc2C1)O[C@H](c1ccc2c(c1)OCO2)[C@@H](c1ccc2c(c1)OCO2)O3,-8.8,,-8.8,-8.8
1_142,O=C(NC12CCC3CCC(C3)(C1)C(C(=O)N1CCOCC1)C2)c1cc2ccccc2nc1N1CCN(C(=O)c2ccc3ccccc3c2)CC1,-8.9,,-8.9,-8.9
1_143,C[C@H]1CN(c2cccc(Nc3nc(Nc4ccc5c(c4)OCCO5)c4cc5c(cc4n3)OCO5)c2)C(=O)O1,-9.7,,-9.7,-9.7
1_144,C[C@H]1CN2[C@@H](c3cnc4ccc(Oc5cccc(F)c5)cc4c3)C(=O)N(C(=O)Nc3cccc4ccccc34)[C@@H]2O1,-9.1,,-9.1,-9.1
1_145,NC(=O)c1ccc2nc(Nc3cc(-c4ccc5cc6c(cc5n4)OCO6)cc4cc(N5CCOCC5)ccc34)ccc2c1,-9.7,,-9.7,-9.7
1_146,Nc1ccc(-c2n[nH]c3ccc(-c4ccc5[nH]nc(-c6cc7c(-c8ccnc(N)c8)n[nH]c7cc6F)c5c4)cc23)cn1,-9.9,,-9.9,-9.9
1_147,Fc1cc2c(cc1-c1nc(Nc3ccc4[nH]ncc4c3)c3cc(Oc4ccc5[nH]ncc5c4)ccc3n1)OCCO2,-9.9,,-9.9,-9.9
1_148,c1ccc(Nc2nc(N3CCOCC3)nc3c(-c4ccc5ccccc5c4)c4ccccc4nc23)cc1,-8.9,,-8.9,-8.9
1_149,Nc1nc(NC2CCN(C(=O)c3ccc4nc(-c5cc6c(-c7cc(F)cc(F)c7)n[nH]c6cc5F)ncc4c3)CC2)c2ccccc2n1,-10.5,,-10.5,-10.5
1_150,CC(=O)N1CCN(C(=O)[C@@H]2C[C@@H](O)CN2C(=O)c2cccc(Nc3nccc4ccc(-c5cccc6cc7c(cc56)OCO7)cc34)c2)CC1,-10.5,,-10.5,-10.5
1_151,NC(=O)c1cc2cccc(-c3ccc4c(c3)OCO4)c2c(Nc2cc(-c3nc4ccccc4o3)cc(C(F)(F)F)c2)n1,-10.2,,-10.2,-10.2
1_153,O=C1NC(=O)C(Cc2ccc3ccccc3c2)(C(=O)Nc2cccc(CN3CCN(c4nc5ccccc5o4)CC3)c2)N1,-8.8,,-8.8,-8.8
