ligand_names,smiles,vina_score,vina_path,score,adjusted_score
1_17,Nc1nc(N2CC3CCC2C3)c2cc(C(=O)N3COC4(CCN(C(=O)c5nc(N6CC7CC(F)CC76)c6ccccc6n5)C4)C3)ccc2n1,-9.0,,-9.0,-9.0
1_18,C[C@@H]1CN(c2nc(-c3ccc4[nH]ncc4c3)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-10.3,,-10.3,-10.3
1_19,C[C@H]1CN(c2cc(F)cc(Nc3nc(Nc4nc(-c5cc6c(cc5F)OCO6)cc5ccccc45)nc4ccccc34)c2)C(=O)O1,-9.6,,-9.6,-9.6
1_20,Oc1ccc2cc(-c3cc(-c4cc5c(cc4O)OCO5)nc4ccc(O)cc34)cc(O)c2c1,-10.4,,-10.4,-10.4
1_21,Nc1nc(-c2n[nH]c3ccc(-c4nc5ccccc5nc4Nc4cccc5ccccc45)cc23)c2cn[nH]c2n1,-11.4,,-11.4,-11.4
1_22,CC1(C(=O)N2CC(CN3C(=O)c4cc(-c5ccc6[nH]nc(-c7cc8c(cc7F)OCO8)c6c5)cc(F)c4C3=O)C2)CNC(=O)N1,-10.2,,-10.2,-10.2
1_23,Nc1nc(-c2n[nH]c3ccc(-c4cc(F)cc(-c5ccc6[nH]nc(N)c6c5)c4)cc23)c2cn[nH]c2n1,-10.7,,-10.7,-10.7
1_24,Nc1nc(N2C[C@]3(O)C[C@H]2C[C@@H](F)C3)c2cc(Nc3nc(N4CCC[C@H](F)C4)nc4ccccc34)c(F)cc2n1,-10.5,,-10.5,-10.5
1_25,Nc1nc(N)c2cc(-c3nc(-c4cc5c(cc4F)OCO5)cc4ccccc34)c(F)cc2n1,-9.3,,-9.3,-9.55
1_26,Cc1cc(C)cc(Nc2nc(N)nc3ccc(Nc4nc(C5CCOCC5)cc5ccccc45)cc23)c1,-9.8,,-9.8,-9.8
1_27,CC1COC2(CCN(C(=O)c3ccc4nc(N)nc(Nc5cccc6cc[nH]c56)c4c3)CC2)C1,-10.1,,-10.1,-10.1
1_28,O=C(c1ccc2c(c1)OCO2)N1CCC2(C1)CN(c1nc(Nc3cc4cn[nH]c4cc3F)c3ccccc3n1)CO2,-9.7,,-9.7,-9.7
1_29,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3ccc4c(c3)OCCO4)ccc2n1,-10.0,,-10.0,-10.166666666666666
1_30,O=C1NCC2(c3ccc4c(c3)OCCO4)C(=O)N(Cc3c[nH]c4ccccc34)C(=O)N12,-8.9,,-8.9,-8.9
1_31,CC1(C)CC2CN(c3nc(-c4ccc5[nH]ncc5c4)nc4cc(F)c(Nc5ccc6[nH]ncc6c5)cc34)C2O1,-10.0,,-10.0,-10.0
1_32,CC1C2CC(F)(F)CC2CN1C(=O)c1cc(Nc2nc(-c3ccc4[nH]ncc4c3)nc3ccccc23)c2cn[nH]c2c1,-10.6,,-10.6,-10.6
1_33,Nc1n[nH]c2ccc(-c3n[nH]c4ccc(-c5cc(-c6cc7c(cc6F)OCCO7)nc6[nH]ccc56)cc34)cc12,-11.3,,-11.3,-11.3
1_34,Cc1n[nH]c2ccc(-c3n[nH]c4ccc(-c5ccc6nc(N)nc(N7CCOCC7)c6c5)cc34)cc12,-10.4,,-10.4,-10.4
1_35,CC1(c2cc(Nc3nc(-c4cc(F)cc(-c5ccc6ncnc(N)c6c5)c4)nc4ccccc34)cc(C3(C)CCC(=O)N3)c2)CCC(=O)N1,-11.8,,-11.8,-11.8
1_36,Nc1nc(N2CC(Nc3nc(-c4cc5c(cc4F)OCO5)c4cc(F)ccc4n3)CC2=O)nc2ccccc12,-9.4,,-9.4,-9.4
1_37,NC(=O)c1cc2ccc(-c3ccc4[nH]nc(Nc5cccc(C(=O)N6CCC7(CCC78CCC(=O)N8)C6=O)c5)c4c3)cc2[nH]1,-9.3,,-9.3,-9.3
1_38,Nc1nc(N)c2cc(-c3cc4cnccc4nc3N[C@@H]3CCC4=C(C3)Nc3nc(-c5cc6c(cc5F)OCCO6)cc(F)c3O4)[nH]c2n1,-10.0,,-10.0,-10.0
1_39,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6[nH]ncc6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-10.7,,-10.7,-10.45
1_40,CC1(c2cccc(Nc3nc(-c4cc(C5(C)NC(=O)NC5=O)c5ccccc5n4)nc4ccccc34)c2)NC(=O)NC1=O,-10.5,,-10.5,-10.5
1_41,Nc1nc(N)c2cc(-c3cc(N)n4nc(-c5ccc6c(c5)OCO6)cc4c3)ccc2n1,-9.2,,-9.2,-9.2
1_42,O=C1c2ccccc2N(c2cc3ccccc3nc2O)C(c2ccc3c(c2)OCCO3)N1C(=O)c1c[nH]c2ccccc12,-8.9,,-8.9,-8.9
1_43,O=C(c1cc(Nc2nc(Nc3cc4c(cc3F)OCCO4)nc3cc(F)ccc23)c2ccccc2n1)N1CCOCC1,-9.7,,-9.7,-9.7
1_44,CC1(C)CC(C)(C)c2cc(Nc3nc(N)c4ncnc(Nc5cc6c(cc5F)OCCO6)c4n3)cc(F)c2O1,-9.4,,-9.4,-9.4
1_45,CC1C2CC(F)CC2CN1C(=O)c1cccc(Nc2nc(N)nc3ccc(-c4ccc5[nH]ncc5c4)cc23)c1,-10.6,,-10.6,-10.6
1_46,Nc1nc(Nc2ccc3c(c2)OCCO3)c2cc(Nc3nc(Nc4ccc5c(c4)OCCO5)nc4ccccc34)ccc2n1,-11.3,,-11.3,-11.3
1_47,Cn1nc(-c2nc(Nc3cc4c(cc3F)OCCO4)c3ccccc3n2)cc1-c1ccc2[nH]nc(-c3cc(N)nc(N)n3)c2c1,-10.6,,-10.6,-10.6
1_48,CC1(Nc2cc(-c3cc(-c4cc5ccc(F)cc5nc4N)nc4[nH]ccc34)cc3[nH]ccc23)CNC(=O)NC1=O,-9.8,,-9.8,-9.8
1_49,C[C@H]1CN(c2nc(-c3cc(N)nc(N)n3)nc3cc(F)c(Oc4ccc5cc(F)ccc5c4)cc23)C[C@@H](C)O1,-10.5,,-10.5,-10.5
1_50,Fc1cc2ccccc2cc1-c1cc(N2CCC(F)C2)nc(Nc2ccc3[nH]ncc3c2)n1,-10.0,,-10.0,-10.0
1_51,Nc1nc(N)c2cc(O[C@@H]3CCN(C(=O)c4cccc(Nc5nc([C@H]6CCC(=O)N6)cc6ccccc56)c4)C3)c(F)cc2n1,-9.9,,-9.9,-9.9
1_52,CC1(c2ccc3c(Nc4ccc5[nH]ncc5c4)nc(-c4cc5c(cc4F)OCO5)cc3c2)NC(=O)NC1=O,-10.5,,-10.5,-10.5
1_53,C[C@]12O[C@H](c3[nH]c4ccc(F)cc4c3-c3ccc4[nH]ncc4c3)[C@@H](C[C@]3(O)C[C@@H]4CN(C[C@@H]4C3)[C@H]1c1n[nH]c3ccccc13)[C@H]2F,-9.6,,-9.6,-9.6
1_54,C[C@]1(CCc2c[nH]c3ccccc23)CC(=O)C=C2[C@H](O[C@@H]3CCc4ccccc43)c3[nH]c4ccccc4c3C[C@@H]21,-8.9,,-8.9,-8.9
1_55,O=C1CC(N2C(=O)c3c([nH]c4ccccc34)C2c2ccc3ccccc3c2)CC2CCCCN12,-9.6,,-9.6,-9.6
1_56,C[C@H]1CN(c2noc3c(F)cc(-c4cc5c(cc4F)OCO5)nc23)C[C@@H](c2nc(N)c3ccccc3n2)O1,-10.1,,-10.1,-10.1
1_57,CN1C(=O)N(c2cc(F)cc(-c3ccc4nc(-c5cc(N)nc6[nH]ncc56)nc(N)c4c3)c2)C2(CCCC2)C1=O,-8.9,,-8.9,-8.9
1_58,CC1CC(C(=O)N2C(=O)CC(c3ccc(Nc4nc(N)c5ccccc5n4)cc3)c3ccccc32)CN1C(=O)C1(C)CNC(=O)C1,-7.7,,-7.7,-7.7
1_59,C[C@]1(c2cc3cn[nH]c3cc2F)CN([C@H]2C[C@@H]3CC[C@H](C2)N3C(=O)c2cccc(-c3nc4cc(F)ccc4nc3N)c2)C(=O)O1,-9.6,,-9.6,-9.6
1_60,CN1Cc2ccccc2C12CCN(C(=O)c1ccc3nc(N)nc(Nc4cccc5ccccc45)c3c1)C(=O)C2,-9.6,,-9.6,-9.6
1_61,CC1(c2cc(Nc3cc(-c4ccc5c(c4)OCCO5)nc4ccccc34)c3cnccc3c2)NC(=O)NC1=O,-9.7,,-9.7,-9.7
1_62,CC1(c2cccc(Nc3nc(-c4cc5ccccc5[nH]4)nc4ccccc34)c2)NC(=O)NC1=O,-10.2,,-10.2,-10.2
1_63,C[C@H]1CN(c2nc(-c3cccc4nc(N)nc(N)c34)nc3cc(F)c(-c4cc(F)c5c(c4)OCO5)cc23)C[C@@H](C)O1,-10.7,,-10.7,-10.7
1_64,C[C@H]1CN(c2nc([C@H]3C[C@@H](c4ccc5c(c4)OCO5)Nc4cc5c(cc43)OCO5)nc3ccccc23)C[C@@H](C)O1,-10.0,,-10.0,-10.0
1_65,Nc1nc(N2CCOCC2)c2cc(Nc3nc(C(=O)N4CCC5(CC4)COCO5)nc4ccccc34)c(F)cc2n1,-9.4,,-9.4,-9.4
1_66,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(Oc5ccc6ccccc6c5)cc34)c2)C[C@@H](C)O1,-9.8,,-9.8,-9.8
1_67,c1cc(Nc2nc(-c3ccc4c(c3)OCCO4)nc3ccccc23)c2c[n+](Cc3c[nH]c4ccccc34)ccc2c1,-9.2,,-9.2,-9.2
1_68,C[C@@H]1O[C@H](C)CN1c1nc(O[C@@H]2CCN(C(=O)c3ccc4cc(-c5cc6c(cc5F)OCO6)nc(N)c4c3)C2)nc2ccccc12,-9.6,,-9.6,-9.6
1_69,Cc1n[nH]c2cc(F)c(-c3nc(O[C@H]4CN(C(=O)c5ccc(-c6c[nH]c7ccccc67)cc5)C[C@@]5(C4)C[C@H]5F)c4ccc(F)cc4n3)cc12,-10.8,,-10.8,-10.8
1_70,Nc1nc(N)c2cc(Nc3nc(Nc4ccc5c(c4)Cc4ccccc4-5)nc4ccccc34)ccc2n1,-11.5,,-11.5,-11.5
1_71,C[C@H]1CN(c2nc(-c3cc(N)nc4[nH]nc(-c5cc6c(cc5F)OCO6)c34)nc3cc(F)c(-c4ccc5nc[nH]c5c4)cc23)C[C@@H](C)O1,-10.1,,-10.1,-10.1
1_72,CC12C(=O)NC(=O)N1C1(CC(=O)c3ccccc31)CN(c1c3ccccc3nc3ccccc13)C2=O,-8.6,,-8.6,-8.6
1_73,Nc1nc(N)c2cc(Nc3nc(C4COc5ccccc5N4C4CCN(C(=O)C5CCC(F)(F)CC5)CC4)nc4ccccc34)ccc2n1,-10.4,,-10.4,-10.4
1_74,Nc1nc2ncnc(Nc3cccc(F)c3)c2nc1C1CCc2cc3c(cc2C1)oc1cc2c(cc13)OCO2,-9.2,,-9.2,-9.2
1_75,CC1CN(C(=O)C2(C)C(=O)Nc3ccccc32)C(C)CN1C(=O)c1cc2c(n1C)-c1ccccc1NC2c1c(NC(=O)c2ccc3[nH]ncc3c2)[nH]c2ccccc12,-11.0,,-11.0,-11.0
1_76,Cc1cn(-c2ccc(F)c(C3(N4CC5(CC4=O)CN(C(=O)c4cc(-c6cc7c(cc6F)OCCO7)nc6[nH]ccc46)C5)CNC3)c2)nn1,-9.8,,-9.8,-9.8
1_78,C[C@H]1CN(C(=O)c2ccc3cc4c(Nc5cc6c(N)nc(N)nc6cc5F)nc(N)nc4cc3c2)C[C@@H](C)O1,-9.4,,-9.4,-9.4
1_79,O=C(c1cc2[nH]c3cc4c(cc3c2c2c1-c1cc3c(cc1OC2)OCO3)OCO4)c1c[nH]c2ccccc12,-9.3,,-9.3,-9.3
1_80,CC1(c2cccc(Nc3nc4ccccc4cc3-c3ccc4nc(N)ccc4c3)c2)NC(=O)NC1=O,-10.7,,-10.7,-10.7
1_81,Fc1ccc(-c2cc(-c3ccc4[nH]ncc4c3)cc3ncnc(Nc4ccc5[nH]ncc5c4)c23)cc1,-9.3,,-9.3,-9.3
1_82,O=C1COc2ccccc2N1C(=O)c1cccc(Nc2nc(Nc3cc4c(cc3F)OCCO4)c3ccc(F)cc3n2)c1,-11.2,,-11.2,-11.2
1_83,Nc1nc(Nc2cc(F)cc(-c3ccc4[nH]nc(-c5nc(N)nc6[nH]ccc56)c4c3)c2)c2cc(F)ccc2n1,-10.8,,-10.8,-10.8
1_84,O=C(c1ccc2c(c1)OCO2)N1CC2CN(C(=O)c3ccc4c(c3)OCCO4)c3nc4ccccc4cc3C2C1,-9.1,,-9.1,-9.1
1_85,Cc1ccc2nc(-c3cccc(Nc4nc(-c5cc6c(cc5F)OCCO6)nc5cc(F)ccc45)c3)[nH]c2c1,-10.2,,-10.2,-10.2
1_86,O=C(c1ccc2c(c1)OCCO2)N1CCC2(CC1)CCN(C(=O)c1ccc3c(c1)OCO3)C2,-8.5,,-8.5,-8.5
1_87,C[C@H]1CN(C(=O)c2cc3ccc(-c4ccc5[nH]nc(-c6cc7ccccc7[nH]6)c5c4)cc3[nH]2)C[C@@H](C)O1,-10.0,,-10.0,-10.0
1_88,C[C@H]1CN(C(=O)c2cc(-c3ccc4[nH]nc(Nc5cc6cnc(N)nc6cc5F)c4c3)c3cc[nH]c3c2)C[C@@H](C)O1,-9.4,,-9.4,-9.4
1_89,Nc1nc(N)c2cc(-c3cccc(Nc4nc(-c5ccc6c(c5)OCCO6)nc5ccccc45)c3)ccc2n1,-10.3,,-10.3,-10.3
1_90,Nc1nc(-c2cc(F)cc(-c3nc(Nc4cc5c(cc4F)OCCO5)c4ccccc4n3)c2)nc2ccccc12,-10.1,,-10.1,-10.1
1_91,Cc1cc(Nc2nc(-c3cccc(C4Nc5ccccc5-c5ccccc54)c3)nc3ccccc23)cc(C(N)=O)c1,-9.3,,-9.3,-9.3
1_92,C[C@H]1CN(c2nc(O[C@H]3CN(C(=O)c4ccc5[nH]c6ccccc6c5c4)Cc4ccccc43)nc3ccccc23)C[C@@H](C)O1,-10.0,,-10.0,-10.0
1_93,Nc1nc(N)c2cc(Oc3ccc(Nc4ncnc5cc(F)c(-c6cc7c(cc6F)OCO7)cc45)cc3F)ccc2n1,-9.7,,-9.7,-9.7
1_94,CN1CCN(C(=O)c2cc3cc(Oc4cccc5cc(-c6ccc7[nH]ncc7c6)cnc45)ccc3nc2N)CC1,-9.6,,-9.6,-9.6
1_95,Nc1cc(-c2n[nH]c3ccc(-c4ccc5c(Nc6cc7c(cc6F)OCCO7)ncnc5c4)cc23)nc(N)n1,-9.5,,-9.5,-9.5
1_96,CN1CC(C2(c3cc(-c4nc(Nc5nc(N)c6ccccc6n5)cc5ccccc45)c4cc[nH]c4c3)NC(=O)NC2=O)CC1=O,-10.1,,-10.1,-10.1
1_97,CC1CC(C(=O)N2CC3(CCOC3)c3cc4ccccc4nc32)CN1C(=O)C1(c2ccc3ccccc3c2)CC1,-9.0,,-9.0,-9.0
1_98,C[C@@H]1CC[C@@H](Oc2cccc3nc(N)nc(N)c23)CN1C(=O)c1ccc2c(c1)O[C@@]1(O2)c2ccc(O)cc2-c2c1[nH]c1ccccc21,-10.1,,-10.1,-10.1
1_99,O=C1Cc2cc(-c3nc(Nc4cc5c(cc4F)OCO5)c4ccccc4n3)ccc2N1C1CCN(C(=O)C2(F)CC2)CC1,-8.7,,-8.7,-8.7
1_100,O=C1CC(F)(c2ccc3c(Nc4cc5c(cc4F)OCCO5)nc(-c4ccc5[nH]ncc5c4)nc3c2)CN1,-10.2,,-10.2,-10.2
1_101,O=C(c1ccc2c(c1)OCCO2)N1CCC2(CCN(C(=O)c3ccc4c(c3)OCO4)C2)C1,-8.1,,-8.1,-8.1
1_102,CC1(c2cccc(Nc3nc(N)nc4ccc(-c5n[nH]c6cc(F)ccc56)cc34)c2)NC(=O)NC1=O,-9.6,,-9.6,-9.6
1_103,NC(=O)c1ccccc1Nc1nc(Nc2cc(-c3cccc4cc5c(cc34)OCO5)nc3ccccc23)nc2ccccc12,-10.3,,-10.3,-10.3
1_104,Fc1cc2[nH]nc(-c3ccc4[nH]ncc4c3)c2cc1-c1n[nH]c2ccc(-c3ccc4[nH]ncc4c3)cc12,-10.4,,-10.4,-10.4
1_105,C[C@@H](NC(=O)c1cc2ccccc2cc1-c1ccc2[nH]nc(-c3cc4cn[nH]c4cc3F)c2c1)C(=O)N1C(=O)N2CC[C@H]1C2=O,,,0.0,0.0
1_106,CC1CC2CCC1C(N1CC3(CC1=O)NC(=O)N(c1cc4c(N)nc(-c5cc6c(-c7ccc8[nH]ncc8c7)n[nH]c6cc5F)nc4cc1F)C3=O)C2,-9.1,,-9.1,-9.1
1_107,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(-c4ccc5nc(N)nc(N)c5c4)nc4ccc(C(F)(F)F)cc34)c2)C[C@@H](C)O1,-10.5,,-10.5,-10.5
1_108,O=C(c1cc2c(-c3cc4c(-c5ccc6[nH]ncc6c5)n[nH]c4cc3F)n[nH]c2cc1F)N1CCC2(F)CC1C2,-9.6,,-9.6,-9.6
1_109,Nc1cc(-c2n[nH]c3nc(N)nc(N4C(=O)c5cc6c(cc5[C@@H]4c4cc5c(cc4F)OCO5)[C@H]4CCC=C[C@H]4N6)c23)ccn1,-9.1,,-9.1,-9.1
1_110,O=C1CCC(C(=O)N2CCC(c3c(-c4ccc5[nH]nc(-c6ccc7[nH]nc(-c8n[nH]c9ccccc89)c7c6)c5c4)[nH]c4ccccc34)CC2)CN1,-11.1,,-11.1,-11.1
1_111,C[C@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6cc[nH]c6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-10.0,,-10.0,-10.0
1_112,O=C1CC[C@H]([C@@]2(O)CCN(C(=O)c3cccc(NC(=O)Nc4n[nH]c5ccc(-c6cc7cc8c(cc7o6)O[C@@H](c6ccc7c(c6)OCO7)O8)cc45)c3)CC23CCOCC3)C(=O)N1,-9.4,,-9.4,-9.4
1_113,Nc1n[nH]c2ccc(Oc3cc(Nc4cccc(-c5ccc6[nH]nc(N)c6c5)c4)nc4ccccc34)cc12,-10.1,,-10.1,-10.1
1_114,CC1(c2cccc(Nc3nc(-c4cc(F)cc5[nH]ncc45)nc4ccccc34)c2)NC(=O)NC1=O,-10.7,,-10.7,-10.7
1_115,Nc1nc(N)c2c(-c3cnc4c(Nc5nc(N6CCN(C7CCOCC7)CC6)nc6ccccc56)cccc4c3)cccc2n1,-10.0,,-10.0,-10.0
1_116,O=C(c1nc(Nc2ccc3[nH]ncc3c2)c2ccccc2n1)N1CC2(CCN(C(=O)c3cc4c(cc3F)OCCO4)C2)C1,-8.4,,-8.4,-8.4
1_117,Nc1nc(N)c2cc(-c3n[nH]c4ccc([C@H]5C[C@@H]6C[C@H](CN(C(=O)c7cccc8[nH]c9c%10cc%11c(cc%10ccc9c78)OCO%11)C6)O5)cc34)ccc2n1,-10.6,,-10.6,-10.6
1_118,Nc1nc(Nc2cc3cn[nH]c3cc2F)c2cc(C(=O)N3CC4(CCN(Cc5ccc6c(c5)OCCO6)C4)C3)ccc2n1,-10.3,,-10.3,-10.3
1_119,C[C@@]1(C(=O)N2Cc3ccc(C(=O)N4CC[C@@H](Oc5cc6c(N)ncnc6cc5-c5ccc6[nH]ncc6c5)C4)cc3C2)CCC(=O)N1,-9.7,,-9.7,-9.7
1_120,CC1(C(=O)N2CCC(c3cc(-c4cc5c(cc4F)OCO5)nc4c3CN(C(=O)c3cc5c(cc3F)OCCO5)C4)CC2)CNC(=O)N1,-8.9,,-8.9,-8.9
1_121,Cc1cc2c(cc1-c1n[nH]c3ccc(-c4cc5ccc(F)cc5c(Nc5cc(N)nc(N)n5)n4)cc13)OCO2,-9.7,,-9.7,-9.7
1_123,c1ccc2c(-c3n[nH]c4ccc(-c5ccc6c(c5)OCCO6)cc34)c[nH]c2c1,-8.9,,-8.9,-8.9
1_124,Nc1nc(N2CCOCC2)c2cc(Oc3nc4ccccc4cc3-c3ccc4nc(N5CCOCC5)ccc4c3)c(F)cc2n1,-10.1,,-10.1,-10.1
1_125,Cc1cc(Nc2nc(-c3nc(Nc4cc5c(cc4F)OCCO5)c4ccccc4n3)cc3ccccc23)n(C)n1,-9.8,,-9.8,-9.8
1_126,C[C@@H]1CN(c2cc(Nc3ccc4c(F)cc(-c5cc6c(cc5F)OCCO6)nc4c3)nc(N)n2)C[C@@H](C)O1,-9.2,,-9.2,-9.2
1_127,Nc1nc(Nc2cc3c(cc2F)OCO3)c2cc(N3CCN(C(=O)C4(c5ccc6[nH]ncc6c5)CNC4)CC3)ccc2n1,-9.9,,-9.9,-9.9
1_128,CC1(C)CN(C(=O)c2ccc3c(c2)OCCO3)c2cc(C(=O)N3CCC4(C3)Oc3cc5c(cc3O4)OCO5)ccc2O1,-8.9,,-8.9,-8.9
1_129,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(C(=O)N3CCC4(CC3)COCO4)c3cc(F)ccc3c2n1,-9.3,,-9.3,-9.3
1_130,CC1(c2cccc(Nc3nc(N)nc4ccc(C(=O)N5CCC56C(=O)Nc5ccccc56)cc34)c2)NC(=O)NC1=O,-9.4,,-9.4,-9.4
1_131,Nc1nc(N)c2cc(Nc3nc(N4CCN(C(=O)c5cccc6ccccc56)CC4)nc4ccccc34)c(F)cc2n1,-9.2,,-9.2,-9.2
1_132,C[C@@H]1CC[C@@H](F)CN1C(=O)c1ccc2cc(-c3ccc4[nH]ncc4c3)nc(Nc3cc4ccccc4cc3F)c2c1,-9.5,,-9.5,-9.5
1_133,COc1ccc2c(F)cc(-c3cc4ccccc4nc3Nc3cc4c(N5CCOCC5)nc(N)nc4cc3F)cc2c1,-9.8,,-9.8,-9.8
1_134,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(N5CCc6cc(F)ccc65)c5cc[nH]c5n4)cc23)C[C@@H](C)O1,-10.6,,-10.6,-10.6
1_135,O=C(c1ccc2ncnc(Nc3cc4c(cc3F)OCCO4)c2c1)N1Cc2ccccc2C12CCOCC2,-9.6,,-9.6,-9.6
1_136,O=C(c1cc(F)cc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1)N1CCC2(CC1)OCCO2,,,0.0,0.0
1_137,Nc1nc(Nc2cccc(C(=O)N3CC4CC(F)CC4C3O)c2)c2cc(-c3ccc4[nH]nc(-c5cc(F)cc(F)c5)c4c3)ccc2n1,-10.8,,-10.8,-10.8
1_138,Nc1nc(N)c2cc(-c3nc(Nc4cc5c(cc4F)OCCO5)c4ccccc4n3)cc(F)c2n1,-10.2,,-10.2,-10.2
1_139,C[C@]1(CN2C(=O)NC(=O)[C@@H]2c2ccc3c(c2)oc2ccc(Br)cc23)C(=O)NC2(CCC2)[C@@H]1c1c[nH]c2ccccc12,-7.6,,-7.6,-7.6
1_140,Nc1nc(N2CC(Nc3cc(-c4ccc5ccccc5c4)nc4ccccc34)CC2=O)nc2ccccc12,-10.0,,-10.0,-10.0
1_141,CC12CC3CCC1(C3)CN(C(=O)c1cccc(Nc3nc(N4CC(F)(F)CC4=O)nc4ccccc34)c1)C2c1ccc2[nH]ncc2c1,-9.3,,-9.3,-9.3
1_142,CC(=O)Nc1cccc(Nc2ccc3c(Nc4nc(C5CCOCC5)cc5cc6c(cc45)OCO6)cccc3n2)c1,-9.9,,-9.9,-9.9
1_143,CN1CCC(c2ccc3c(Nc4ccc5[nH]ncc5c4)nc(-c4ccc5c(c4)OCO5)nc3c2)CC1,-9.1,,-9.1,-9.1
1_144,Fc1ccc2nc(-c3cc4c(cc3F)OCCO4)nc(Nc3cccc(-c4nc5ccccc5[nH]4)c3)c2c1,-10.0,,-10.0,-10.0
1_145,Nc1nc(N)c2cc(C(=O)N3CC4(CCN(C5Cc6ccccc6NC5=O)C4)C3)ccc2n1,-9.1,,-9.1,-9.1
1_146,Cc1n[nH]c2cc(F)c(-c3n[nH]c4ccc(-c5cc(F)cc(N6C(=O)CC7(CCOC7)C6=O)c5)cc34)cc12,-10.6,,-10.6,-10.6
1_147,O=C(N1CCC2(CC1)OCCO2)N1CC[C@@H](Oc2nc(-c3cc4c(F)cccc4cc3F)nc3cc(F)ccc23)C1,-10.6,,-10.6,-10.6
