ligand_names,smiles,vina_score,vina_path
1_17,C[C@H]1CN(c2nc(-c3ccc4[nH]nc(-c5cc6cn[nH]c6cc5F)c4c3)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-10.5,
1_18,Cc1ccc(Nc2ncc3cccc(C)c3n2)cc1Nc1nc(-c2cc3c(cc2F)OCCO3)nc2ccccc12,-9.5,
1_19,CC(C1CC2c3ccccc3C3c4c([nH]c5ccccc45)OC3(C)C2C1)N1c2cc3c(c(O)c2C2C(=O)NCC21)C(=O)NC3=O,-9.8,
1_20,Nc1nc(N)c2cc3c(cc2n1)C(=O)N(C1CCC(=O)NC1=O)C(c1c[nH]c2ccccc12)c1cc2ccccc2cc1-3,-9.3,
1_21,C[C@@H]1CN(C(=O)c2cc(Nc3n[nH]c4ccc(-c5cc(-c6cc7c(cc6F)OCCO7)cc6cn[nH]c56)cc34)n(C)n2)C[C@@H](C)O1,-9.5,
1_22,O=C(c1cccc2ccccc12)N1CCC2(CCN(C(c3ccc4c(c3)OCCO4)c3nc4ccccc4[nH]3)C2=O)C1,-9.9,
1_23,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5cccc6nc(N)nc(N)c56)nc5ccccc45)cc23)C[C@@H](C)O1,-10.9,
1_25,O=C([C@H]1CCC(=O)N1[C@@H](c1c[nH]c2ccccc12)c1c(-c2cc3ccc4[nH]c(=O)c(c5[nH]c6ccccc6c25)c34)[nH]c2ccccc12)N1CCN(C(=O)N2CCc3ccccc32)C(=O)[C@@H]2C[C@@H]2C1,-10.2,
1_26,O=C1NC2CC1C(c1cccc(Nc3nc(-c4cc(C5CC6CC5C(=O)N6)c5ccccc5c4)nc4ccccc34)c1)C2,-10.0,
1_27,Cc1ccc(C(=O)N2CC3C(CC3(F)F)C2C)cc1Nc1nc(-c2ccc3[nH]ncc3c2)nc2ccccc12,-9.6,
1_28,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6[nH]nc([C@@H]7CCOc8cccc(F)c87)c6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-9.4,
1_29,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccccc34)c2)C[C@@H](c2ccc3[nH]nc(-c4cccc5[nH]ccc45)c3c2)O1,-11.2,
1_30,C[C@@]1(c2cccc(Nc3nc([C@H]4Oc5ccccc5N[C@H]4c4ccc5ccccc5c4)nc4ccccc34)c2)NC(=O)NC1=O,-10.6,
1_31,Nc1nc(N2CCOCC2F)c2cc(Nc3nc4ccccc4cc3-c3cc(F)cc(C(=O)N4CCOCC4)c3)c(F)cc2n1,-10.4,
1_32,Cc1cccc2c1[nH]c1c3ccccc3cc(C3c4[nH]c5cccc(C)c5c4C(=O)N3C3COC4CC=CC43)c21,-9.2,
1_33,Nc1nc(N)c2c(Oc3ccc4nc(-c5cc6c(cc5F)OCO6)cc(-c5ccc6[nH]nc(N)c6c5)c4c3)cccc2n1,-10.8,
1_34,C[C@@H]1CN(c2ccc3c(Nc4nc(Nc5ccc6c(c5)CCO6)c5ccccc5n4)cccc3n2)C[C@@H](C)O1,-10.8,
1_35,Nc1nc(Nc2cccc(C(=O)N3CC4CC(F)CC4C3O)c2)c2cc(-c3ccc4ccccc4c3)ccc2n1,-10.6,
1_36,C[C@H]1CN(c2nc(Nc3cccc4ccccc34)c3cc(Cc4c[nH]c5ccccc45)ccc3n2)C[C@@H](C)O1,-11.1,
1_37,Cc1ccc(C(=O)N2C[C@@H](C)O[C@H](C)C2)cc1Nc1nc(Nc2ccc3[nH]nc(N)c3c2)nc2ccc(N3C(=O)c4ccccc4C3=O)cc12,-10.2,
1_38,Cc1ccc(C(=O)N2C[C@@H](C)O[C@H](C)C2)cc1Nc1nc(N[C@H]2CN3C[C@@H]2CC3=C2CC(=O)NC2=O)nc2ccc(-c3ccc4[nH]ncc4c3)cc12,-9.6,
1_39,Cc1n[nH]c2ccc(Nc3n[nH]c4ccc(-c5cc(F)cc(-c6cc(O)c7ccccc7c6)c5)cc34)cc12,-10.2,
1_40,Nc1nc(N)c2cc(Nc3nc4cc(F)c(F)cc4cc3-c3cc(-c4ccc5[nH]nc(N)c5c4)c4[nH]ncc4c3)c(F)cc2n1,-11.6,
1_41,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(Nc4ccc(-c5ccc6[nH]nc(N)c6c5)c(C5=CC(=O)NC(=O)C5)c4)c4ccccc4n3)c2)C[C@@H](C)O1,-10.5,
1_42,Cc1n[nH]c2cc(F)c(Nc3nc(-c4cc(-c5cc(F)cc(C(=O)N6CC[C@H](O)C6)c5)c(-c5ccc6[nH]ncc6c5)n4C)nc4ccccc34)cc12,-10.1,
1_44,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4cc(F)ccc34)c2)C[C@@H](c2cc3c(N)nc(N)nc3cc2F)O1,-10.6,
1_46,C[C@@H]1CN(C(=O)[C@@H]2C[C@@H]3CN(c4nc(Nc5cccc6ccccc56)c5cc(-c6ccc7[nH]nc(-c8c(C(N)=O)ccc9[nH]ncc89)c7c6)ccc5n4)[C@@H]3C2)C[C@@H](C)O1,-9.7,
1_47,Nc1nc(N)c2cc(Nc3nc4cnccc4cc3-c3cc(F)cc(-c4cc(F)cc(F)c4)c3)c(F)cc2n1,-10.6,
1_48,CC12CCN(C(=O)c3cccc4c(=O)c5cc(C(=O)N6CC7(CCc8c([nH]c9ccccc89)C7)C6)ccc5[nH]c34)C(C1)C2,-8.5,
1_49,C[C@@H]1CN(c2nc(Nc3ccc4nc(N)nc(N)c4c3)nc3cc(F)c(Nc4nc(N)nc5ccccc45)cc23)C[C@@H](C)O1,-9.2,
1_50,C[C@H]1CN(c2nc(N3C[C@@H](C)O[C@H](C)C3)nc3ccc(-c4ccc5cc(C(=O)N6C[C@@H](C)O[C@H](C)C6)ccc5c4)cc23)C[C@@H](C)O1,-8.0,
1_51,C[C@@H]1CN(c2nc(N3C[C@@H](C)O[C@H](C)C3)c3cc(-c4cc5c(N6C[C@@H](C)O[C@H](C)C6)nc(N6C[C@@H](C)O[C@H](C)C6)nc5cc4F)c(F)cc3n2)C[C@@H](C)O1,-9.0,
1_52,Nc1nc(Nc2ccc3nc(N)nc(N4C(=O)COc5ccccc54)c3c2)c2cc(C3CCN(C4CCC(=O)NC4=O)CC3)ccc2n1,-10.2,
1_53,Cc1cc(Nc2nc(N)nc3cc(C4CC4)ccc23)ccc1-c1ccc2nc(N)nc(N3C(=O)COC3=O)c2c1,-8.9,
1_54,Nc1nc(N)c2cc(Nc3nc(-c4ccc5ccccc5c4)nc4ccccc34)ccc2n1,-10.1,
1_55,CC12CN(C(=O)c3ccc4nc(N)nc(Nc5ccc6[nH]c7ccccc7c6c5)c4c3)CC1NC1(CC(=O)NC1=O)C2,-10.4,
1_56,Nc1nc(N)c2cc(Nc3nc(N)nc4cc(F)c(C(=O)N5CCC6(CC5)COC6)cc34)c(F)cc2n1,-9.4,
1_57,O=C1C=CC2=CC3C(=CC4C3C3CC(=O)C(C3)C4N3C(=O)NC4(CCN(C(=O)c5cccc6ccccc56)CC4)C3=O)CC2C1=O,-10.4,
1_58,Fc1ccc2ncnc(Nc3cccc4cc(-c5cnc6nc(N7CC8CC(F)CC87)cn6c5)ccc34)c2c1,-8.7,
1_59,C[C@@H]1CN(c2nc(Nc3cc(N)nc4cc(F)ccc34)nc3cc(F)c(Nc4nc(N)nc5ccccc45)cc23)C[C@@H](C)O1,-9.7,
1_60,Nc1ncnc2[nH]nc(-c3cccc(Nc4nc(-c5cc6c(cc5F)OCCO6)nc5cc(F)ccc45)c3)c12,-10.9,
1_61,Cc1nc2ccccc2cc1-c1cc(-c2ccc3[nH]nc(-c4nc(N)nc5[nH]ncc45)c3c2)c2ccccc2c1,-9.9,
1_62,CN1C(c2c[nH]c3ccccc23)c2ccccc2C12c1ccccc1C1(CC(=O)NC1=O)N2C,-8.4,
1_63,Cc1ccc(C(=O)N2CC3CC3N(C)CC2c2ccc3nc(N)nc(N)c3c2)cc1Nc1nc(-c2cc3c(cc2F)OCO3)c2cc(F)ccc2n1,-9.3,
1_64,NC(=O)c1cccc(-c2n[nH]c3ccc(-c4cccc(Nc5nc(C6CCNCC6)cc6ccccc56)c4)cc23)c1,-10.2,
1_65,CC1C2C(=O)N(CC(=O)N3C(=O)N(C4CC5C(=O)NC(=O)C54)C(=O)C34Cc3[nH]c5ccccc5c3C4)CC12c1cccc2ccccc12,-10.1,
1_66,Oc1ccc2cc(-c3cc4ccccc4nc3Nc3cccc4ccccc34)cc(O)c2c1,-10.2,
1_67,Cc1ccc(C(=O)N2C[C@@H](C)O[C@H](C)C2)cc1Nc1nc(NC2CC(F)(F)C2)nc2ccc(-c3cnc4cc[nH]c4c3)cc12,-9.5,
1_68,Cc1cc(N)c2cc(Nc3nc(Nc4cc(C5C6CC7CC5C7C6)nc5ccccc45)nc4ccccc34)ccc2n1,-10.9,
1_69,CC(=O)[C@@]12C(=O)CC[C@@H]([C@H]1c1c[nH]c3ccccc13)[C@H]1c3cc4c(cc3N[C@H](c3ccc5c(c3)OCO5)[C@H]12)OCO4,-9.7,
1_70,CNc1nc(N2C[C@@H](C)O[C@H](c3cc4cnc(N5C[C@@](C)(O)COC5=O)cc4cc3F)C2)c2cc([C@@H]3CN(C(=O)c4ccc5c(c4)CN(c4cc(-c6cncc7c6CNC7)cc6[nH]ncc46)C5)C[C@H](C)O3)cc(F)c2n1,-9.0,
1_71,C[C@@H]1CN(c2nc(-c3nc(N)nc4[nH]nc(-c5ccc6cc[nH]c6c5)c34)nc3cccc(N4CCN(C)CC4)c23)C[C@@H](C)O1,-9.6,
1_72,Cc1cc2ccccc2c(Nc2ccc3nc(N)nc(Nc4cccc(C(=O)N5C[C@@H](C)O[C@H](C)C5)c4)c3c2)n1,-10.1,
1_73,OC1CC1Nc1n[nH]c2ccc(-c3n[nH]c4ccc(-c5cc(-c6ccc7[nH]nc(NC8CC8O)c7c6)c6[nH]ncc6c5)cc34)cc12,-10.3,
1_74,Nc1nc(-c2cc3ccc(-c4cc(-c5ccc6c(c5)OCO6)cc5ccccc45)cc3o2)nc2ccccc12,-10.6,
1_75,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6[nH]nc([C@@H]7CCOc8cccc(F)c87)c6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-11.4,
1_76,C[C@H]1CN(c2cc([C@@H]3CN(C(=O)c4cccc(Nc5nc(C6CC6)nc6ccc(F)cc56)c4)C[C@@H](C)O3)c3ccccc3n2)C[C@@H](C)O1,-9.9,
1_77,Oc1cc(-c2cc(F)cc(-c3ccc4[nH]nc(Nc5ccc6[nH]ncc6c5)c4c3)c2)cc2ccccc12,-10.2,
1_78,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(NC4CC4)nc4ccc(-c5ccc6[nH]ncc6c5)cc34)c2)C[C@@H](C)O1,-9.8,
1_79,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(-c4nc(-c5ccc6c(c5)OCCO6)cc5ccccc45)nc4ccccc34)c2)C[C@@H](C)O1,-10.7,
1_80,C[C@@]1(C(=O)N2CC[C@@H]2c2cc(F)cc(-c3ccc4nc(N)nc(Nc5cccc6cc(C(=O)O)ccc56)c4c3)c2)C[C]2O[C@@H]1C(F)(F)[C@]2(C)F,-10.7,
1_81,C[C@@H]1CN(c2nc(N3CCOCC3)c3cc(Nc4nc(-c5ccc6c(c5)OCO6)nc5ccccc45)c(F)cc3n2)C[C@@](C)(F)O1,-9.8,
1_82,O=C(NC1(C(=O)N2CCN(c3cccc4ccccc34)CC2)Cc2[nH]c3ccccc3c2C1)c1cc2ccccc2c2ccccc12,-11.5,
1_83,Nc1nc(Nc2cccc3nc(N)nc(N)c23)c2cc(-c3ccc4c(c3)CC3C4CCN3C3CC4C=CC3C4)ccc2n1,-10.3,
1_84,Nc1nc(Nc2cccc3ccccc23)c2cc(Nc3nc(C4CCNCC4)cc4ccccc34)ccc2n1,-9.9,
1_85,c1ccc2c(-c3cc(-c4cc(-c5ccc6cc[nH]c6c5)cc5c4[nH]c4ccccc45)cc4cn[nH]c34)c3c(nc2c1)[nH]c1ccccc13,-10.6,
1_86,Cc1[nH]c2ccccc2c1C=C1C[C@H](N2C(=O)C[C@]3(Cc4[nH]c5ccccc5c4C3)C2=O)[C@@H]2C(=O)N([C@H]3CCC(=O)NC3=O)C(=O)[C@@H]12,-10.4,
1_87,Cc1cccc2c(N)nc(N3CCN(C(=O)c4cc(-c5ccc6ccccc6c5)cc5ccccc45)CC3)nc12,-10.3,
1_88,C[C@H]1CN(c2ccc3c(-c4ccc(Nc5ncc6ccc(C(N)=O)cc6n5)cc4)cc(-c4cc5c(cc4F)OCCO5)nc3c2)C[C@@H](C)O1,-8.9,
1_89,CN1c2c(F)cccc2N(C(=O)c2cccc(C(=O)N3CCOc4cc(F)c(-c5ccc6ncnc(N)c6c5)cc43)c2)C1(C)C,-9.6,
1_90,O=C1CCC(C(=O)Nc2ccc3ccccc3n2)(c2ccc3c(-c4cc(-c5cc6c(cc5F)OCO6)cc5cn[nH]c45)c[nH]c3c2)N1,-10.0,
1_91,C[C@H]1CN(c2nc(N3C[C@@H](C)O[C@H](C)C3)nc3ccc(-c4cc(-c5ccc6[nH]ncc6c5)c5[nH]nc(-c6ccc7[nH]ncc7c6)c5c4)cc23)C[C@@H](C)O1,-11.1,
1_92,Cc1nc2ccccc2cc1-c1cc(-c2cc(F)c3nc(N)nc(N)c3c2)c2[nH]nc(C)c2c1,-10.5,
1_93,Cc1nc(N2CC3CC(C)OC3C2)c2c(Nc3nc(N)nc4ccc(C(=O)N5CCC6(CC5)OCO6)cc34)cccc2n1,-10.5,
1_94,CN1C[C@H](Cc2cc3ccc(-c4ccc5[nH]c6ccccc6c5c4)cc3[nH]2)Cc2cccc(NC(=O)c3cc(C(=O)N4C[C@@](C)(O)CN(c5cccc6nc(N)ncc56)C[C@H]4F)cc4[nH]ccc34)c21,-10.1,
1_95,C[C@H]1CN(c2nc(N)nc3ccc(-c4cccc(Nc5nc(N)nc6ccccc56)c4)cc23)C[C@@H](C)O1,-10.8,
1_96,C[C@@]12C[C@@H](c3ccc4c(c3)OCC4)[C@@H](CCC1=O)[C@H]2NC(=O)c1cc(-c2ccc3[nH]nc(N)c3c2)c2c(F)cccc2c1,-9.9,
1_97,Nc1nc(N2CCOCC2)c2cc(Nc3nc4ccccc4cc3-c3cc(F)c4ccccc4c3)c(F)cc2n1,-9.9,
1_98,C[C@@H]1CN(c2nc(Nc3nc(N)nc4cc(F)c(-c5cc6c(cc5F)OCCO6)cc34)c3cc(F)c(N)cc3n2)C[C@@H](C)O1,-10.0,
1_99,Nc1nc(N)c2cc(Oc3ccc4cc(-c5cc6c(cc5F)OCCO6)nc(N)c4c3)ccc2n1,-9.8,
1_100,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5cc6cn[nH]c6cc5F)nc5ccccc45)cc23)C[C@@H](C)O1,-10.3,
1_101,Cc1cc(C(=O)N2CCC(N3C(=O)c4c(F)cccc4C3c3cc4ccccc4nc3O)CC2)nc2ccccc12,-9.0,
1_102,CC1(c2cccc(Nc3n[nH]c4ccc(-c5cc(-c6cc7ccccc7[nH]6)c6[nH]ncc6c5)cc34)c2)NC(=O)NC1=O,-10.2,
1_103,Nc1cc(-c2n[nH]c3ccc(-c4cc(-c5cc6c(cc5F)OCCO6)nc5ccccc45)cc23)nc(N)n1,-10.1,
1_104,O=C1NC(c2cccc(Nc3nc(-c4cccc5[nH]ncc45)nc4ccccc34)c2)Nc2ccccc21,-10.4,
1_105,Nc1nc(Nc2cccc3ccccc23)c2cc(-c3nc4ccccc4nc3N3CCOCC3)ccc2n1,-10.3,
1_106,Cc1cc2cc3c(cc2c(N2CCOCC2)n1)NC(=O)C(c1ccc2nc4c5ccccc5n(C)c4c(N4CCOCC4)c2c1)N3,-9.1,
1_107,Nc1nc(Nc2cccc(C(=O)N3CC(c4n[nH]c5ccccc45)C4C(=O)CCCC43)c2)c2ccccc2n1,-9.9,
1_108,C[C@@]1(O)C[C@H]2C[C@@H]2N(c2nc(N)nc3ccc(Nc4ncnc5c(F)cc(N6CC[C@H]7CNC[C@H]76)cc45)cc23)C1,-9.6,
1_109,CC1=C2NC(=O)[C@@](C)(C1)N[C@H]1Cc3cc(NC(=O)c4c(Nc5ccc6[nH]ncc6c5)nc5cc(C)c(C)cc5c4C)c2cc3N(C(=O)[C@H]2CCC(=O)NC2=O)C1=O,-10.0,
1_110,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(-c4nc(-c5cc6c(cc5F)OCCO6)cc5ccccc45)nc4ccccc34)c2)C[C@@H](C)O1,-10.7,
1_111,Nc1ccc2c(Nc3nc(Nc4cc(-c5cc6ccccc6cc5F)nc5ccccc45)nc4ccccc34)cccc2n1,-10.3,
1_112,O=C1NCc2cc(C3(c4n[nH]c5ccccc45)CC4CCC(=O)N4C3)cc(Nc3cc(-c4ccnc5ccccc45)nc4ccccc34)c21,-10.4,
1_113,O=C1NC(=O)[C@H]2[C@@H]1CC[C@H]1Nc3ccc(-c4cc(-c5cc6c(cc5F)OCCO6)cc5cn[nH]c45)cc3C[C@]21C(=O)Nc1cccc2[nH]ncc12,-11.0,
1_114,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5cc6ccccc6nc5N)cc34)c2)C[C@@H](C)O1,-10.5,
1_115,Cc1cc(-c2cc(-c3ccc4[nH]nc(Nc5nc(N)nc6[nH]ncc56)c4c3)cc3c2[nH]c2ccccc23)cc2cc[nH]c12,-11.3,
1_116,C/C1=C2/C[C@]3(C)C(=O)[C@@H]4C[C@H](C1=O)[C@@H](C4)[C@@H]3c1c(cc(Nc3cccc4[nH]ncc34)c3cnccc13)C(=O)N2Cc1ccc2c(c1)CCO2,-9.1,
1_117,C[C@H]1CN(c2nc(N3C[C@@H](C)O[C@H](C)C3)c3ccc4c(c3n2)CN(C(=O)c2ccc3nc(N)nc(N)c3c2)C4)C[C@@H](c2n[nH]c3ccccc23)O1,-9.4,
1_118,CC1(c2cc(Nc3nc(-c4ccc5cc(F)ccc5c4)nc4ccccc34)c3cnccc3c2)NC(=O)NC1=O,-10.9,
1_119,O=C1NCC2C1c1ccccc1N2C(c1ccc2c(c1)CC1C2CCN1C(=O)c1cccc2[nH]ncc12)c1n[nH]c2ccccc12,-10.1,
1_120,C[C@H]1O[C@@H]2C[C@H]1Oc1cc(-c3ccc4nc(N)nc(Nc5ccc6ccccc6c5)c4c3)cc(c1)N(C(=O)C1CCN(C)CC1)C2,-9.8,
1_121,C[C@@H]1CN(C(=O)c2cccc(Nc3n[nH]c4ccc(-c5cc(-c6cc7c(cc6F)OCCO7)cc6cn[nH]c56)cc34)c2)C[C@@H](C)O1,-9.8,
1_122,Cc1n[nH]c2nc(N)nc(Nc3nc(-c4cc5c(cc4F)OCCO5)nc4c(F)cccc34)c12,-9.9,
1_123,Cc1cc2ccc(-c3cc(-c4ccc5[nH]nc(N)c5c4)c4[nH]ncc4c3)cc2c(Nc2cc3c(N)nc(N)nc3cc2F)n1,-10.4,
1_124,Nc1nc(Nc2cccc3ccccc23)c2cc(-c3ccc4ccccc4c3)ccc2n1,-10.3,
1_125,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6[nH]ncc6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-10.5,
1_126,C[C@]1(F)C[C@@H]2CN(c3nc(Nc4c(C5CC5)c([C@H]5CC(=O)NC5=O)nc5c([C@H]6CNC(=O)C6)[nH]nc45)nc4cc(F)c(-c5ccc6[nH]ncc6c5)cc34)[C@@H]2C1,-8.3,
1_127,C[C@@H]1CN(c2nc(N3C[C@@H](C)O[C@H](C)C3)c3cc(Nc4nc(Nc5cccc6ccccc56)c5ccccc5n4)ccc3n2)C[C@@H](C)O1,-10.2,
1_128,Cc1cc2[nH]ncc2cc1-c1cc(-c2cc3ccccc3nc2C)cc2c(-c3ccc4[nH]nc(-c5nc(N)nc6[nH]ncc56)c4c3)n[nH]c12,-10.8,
1_129,Nc1n[nH]c2ccc(-c3cc(F)cc(-c4cc(-c5ccc6[nH]nc(N)c6c5)c5[nH]nc(N)c5c4)c3)cc12,-10.3,
1_130,Nc1n[nH]c2cc(F)c(-c3cc(C(c4c[nH]c5ccccc45)N4CCC5(CN(C(=O)c6cccc7ccccc67)C5)C4=O)c4cn[nH]c4n3)cc12,-12.5,
1_131,CC(=O)N1CCC(c2n[nH]c3cc4c(cc23)CCN4C(=O)c2cc(-c3cc4c(cc3F)OCCO4)cc3c(N)n[nH]c23)CC1,-9.3,
1_132,CC12CCC(=O)C1C(c1cccc(Nc3nc(-c4ccc5[nH]ncc5c4)nc4ccccc34)c1)c1c(cnc3[nH]ncc13)O2,-10.8,
1_133,Cc1nc2cc(C3(C4CC5CNCC5N(C)C4)NC(=O)NC3=O)ccc2cc1-c1cc(-c2ccc3[nH]nc(N)c3c2)c2[nH]ncc2c1,-10.3,
1_134,CC(=O)N1CC(C)N(C(=O)c2ccc3c(c2)N(C(=O)c2cccc(Nc4nc(N)nc5ccc(F)cc45)c2)C(C)O3)CC2CC21,-9.1,
1_135,Nc1ncnc2cccc(-c3cnc4c(Nc5n[nH]c6ccc(C(=O)N7CCC(F)CC7)cc56)cccc4c3)c12,-9.1,
1_136,CN1CCN(C(=O)C23C(=O)CCCC2N(C(=O)c2ccc4[nH]c5ccccc5c4c2)c2[nH]c4ccc(-c5cccc6[nH]ncc56)cc4c23)CC2(CCNC2)C1=O,-8.4,
1_137,Cc1cc(C)c([C@@H]2C=C3C=C4C=C5C[C@](C)(F)C(=O)C(C)(C)[C@@]5(C)C[C@@H]4[C@](C)(C(=O)c4c(C)[nH]c5ccccc45)[C@@H]3O2)c(-n2cnc3c(N)ncnc32)n1,-10.1,
1_138,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(-c4ccc5nc[nH]c5c4)nc4cccc(-c5ccc6[nH]ncc6c5)c34)c2)C[C@@H](C)O1,-10.2,
1_139,Nc1nc(N)c2cc(Nc3nc(-c4cc(F)cc(-c5ccc6[nH]nc(N)c6c5)c4)nc4ccccc34)c(F)cc2n1,-11.4,
1_140,Nc1nc(NC(=O)c2ccc3c(c2)OC2(Cc4ccc5ccccc5c4C4OC(c5c[nH]c6ccccc56)CC42)O3)nc2ccccc12,-10.7,
1_141,Nc1nc(Nc2cccc3cc[nH]c23)c2cc(-c3cc(F)cc(C(=O)N4CCC5(CC4)OCCO5)c3)ccc2n1,-11.2,
1_142,Nc1ccc2c(Oc3ccc4nc(-c5ccc6ccccc6c5)cc(-c5cccc6ccoc56)c4c3)cccc2n1,-10.1,
1_143,Cc1ccc(C(=O)N2C[C@@H](C)O[C@H](c3cccc(-c4cc5cn[nH]c5c(N)n4)c3)C2)cc1Nc1nc(N)nc2ccc(F)cc12,-10.5,
1_144,Nc1ncnc2ccnc(Oc3ccc(Nc4nc(Nc5cc6ccccc6cc5F)c5ccccc5n4)cc3F)c12,-10.1,
1_145,Nc1nc(N)c2cc(C(=O)N3CC4(CCCN(c5cccc6ccccc56)C4)CC3(F)F)ccc2n1,-8.8,
1_146,CC1(C)[C@@H]2C[C@@]1(C)CN2C(=O)c1ccc2[nH]cc([C@@H]3CN([C@H]4C[C@H]5CN(c6ccc7c(c6)OCO7)C(=O)[C@H]5c5ccccc54)C[C@]34C[C@@H](C)C4)c2c1,-9.7,
1_147,NC(=O)c1ccc2c(N)nc(N[C@@]3(c4ccc5c(c4)[C@H](N)CN(C(=O)c4ccc6c(c4)CCO6)C5)CCc4ccccc43)nc2c1,-9.8,
1_148,Nc1nc(N2C(=O)OCc3ccccc32)c2cc3c(cc2n1)[C@@H](C(=O)N1CC[C@]2(C1)CC1(Cc4ccccc4C1)NC2=O)C[C@H]3F,-10.2,
1_149,C[C@H]1CN(C(=O)c2cccc3[nH]cc(-c4cc(-c5ccc6ccccc6c5)cc5cn[nH]c45)c23)C[C@@H](C)O1,-9.7,
1_150,Nc1n[nH]c2cc(F)c(-c3nc(Nc4ccc5c(c4)CCO5)c4cc(F)ccc4n3)cc12,-10.4,
1_151,Cc1cc2[nH]ncc2cc1-c1cc(-c2cc3ccc(C4(C5CC6CCCC6N(C)C5)NC(=O)NC4=O)cc3nc2C)cc2cn[nH]c12,-9.4,
1_152,CC1Cc2ccccc2N1C(=O)c1cccc(Nc2nc(N)nc3ccc(-c4ccc5[nH]ncc5c4)cc23)c1,-10.6,
