ligand_names,smiles,vina_score,vina_path
1_53,Cc1cc2cc(-c3nc(N)c4ccccc4n3)cc(O[C@H]3CN([C@@H]4CCc5ccccc5C4)C[C@@](O)([C@H]4C[C@@H](F)C4)C3)c2cn1,-9.6,
1_54,Nc1ncc(-c2n[nH]c3ccc(-c4ccc5nc(N)nc(Nc6cccc(C(=O)N7CC8CC(F)CC8C7O)c6)c5c4)cc23)cn1,-10.5,
1_55,C[C@@H]1CN(c2nc(-c3cnc4[nH]ncc4c3)nc3cnc(-c4nc(-c5cc6c(cc5F)OCCO6)cc5ccccc45)cc23)C[C@@H](C)O1,-10.5,
1_56,O=C(Nc1c2ccccc2nc2ccccc12)c1cc(-c2cc3c(cc2F)OCCO3)nc2cc[nH]c12,-9.8,
1_57,C[C@H]1CN(c2nc(-c3ccc4nc(N)nc(N)c4c3)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-10.4,
1_58,C[C@@H]1CN(c2nc(N)nc3ccc(-c4nc(N5C[C@@H](C)O[C@H](C)C5)c5cc(-c6nc(N7C[C@@H](C)O[C@H](C)C7)c7cc(F)ccc7n6)ccc5n4)cc23)C[C@@H](C)O1,,
1_59,Cc1cc(-c2nc(Nc3cccc(C4(C)NC(=O)NC4=O)c3)c3ccccc3n2)cc(N2CC(F)C3(COC3)C2)n1,-10.4,
1_60,O=C(c1cc(-c2cc3c(cc2F)OCO3)nc2ccccc12)N1CCC2(C1)OCCO2,-8.9,
1_62,Nc1nc(NC2CCC3(CC(F)C3)OC2)c2cc(-c3ccc4[nH]nc(-c5nc(N)nc6[nH]ccc56)c4c3)[nH]c2n1,-9.5,
1_63,CC1N(c2nc(N)nc3cccc(Nc4nc(N5CC6(C)CC5C6)c5cc(NC(=O)N6CCCC7(COC7)C6)ccc5n4)c23)CC12COC2,-8.5,
1_64,Nc1nc(N)c2cc(C(=O)N3CC4(CCC(=O)N5C[C@@H]4O[C@H]5c4nc5ccccc5[nH]4)C3)cc(F)c2n1,-9.2,
1_65,Nc1nc(N)c2cc(Oc3ccc4nc(-c5ccc6c(c5)OCO6)cc(-c5ccc6[nH]nc(N)c6c5)c4c3)c(F)cc2n1,-11.6,
1_66,CC1=CC(c2ccc3c(Nc4cccc(C(=O)N5C[C@@H](C)O[C@H](C)C5)c4)nc(N4CC[C@@H](C(C)(C)O)C4)nc3c2)=CC[C@H]1C,-9.7,
1_67,CC1(C)C[C@@]1(C)NC(=O)C1=C[C@]2(C)C(=O)N(Cc3c(-c4cc5c(-c6cc7ccccc7[nH]6)n[nH]c5cc4F)[nH]c4ccccc34)C(=O)N2C1,-9.8,
1_68,Cc1ccc(C(F)(F)F)cc1-c1cc2c(N3C[C@@H](C)O[C@H](C)C3)nc(-c3cc(N)nc(N)n3)nc2cc1F,-8.9,
1_69,CC1(c2cccc(Nc3ccc4cc(-c5nc(Nc6cccc(C7(C)NC(=O)NC7=O)c6)c6ccccc6n5)ccc4n3)c2)NC(=O)NC1=O,-11.6,
1_70,Cc1cc(C)cc(Nc2nc(N)nc3ccc(-c4ccc5[nH]nc(-c6ccc(C)cc6C(N)=O)c5c4)cc23)c1,-10.6,
1_71,NC(=O)C1(C(=O)N2CCC2c2cc(F)cc(-c3ccc4nc(N)nc(Nc5cc6c(cc5F)OCCO6)c4c3)c2)CC2CC1C2,-10.0,
1_72,Nc1nc(Nc2cc3c(-c4cc5cn[nH]c5cc4F)n[nH]c3cc2F)c2cc(C(=O)N3CCC4(C3)OCCO4)c(F)cc2n1,-10.7,
1_73,O=C(c1cc(-c2cc3cn[nH]c3cc2F)nc2[nH]ncc12)N1CCN(c2c3ccccc3cc3c2c(=O)[nH]c2cccc(F)c23)CC1,-10.3,
1_74,C=C1OC[C@H](C)N1c1nc(N)nc2cc(F)c(Nc3nc(-c4ccc5[nH]ncc5c4)nc4ccccc34)cc12,-10.9,
1_75,Nc1nc(N)c2cc(-c3cc(F)cc(Nc4ncnc5ccc(-c6ccc7[nH]ncc7c6)cc45)c3)ccc2n1,-11.0,
1_76,Nc1nc(N2CCOCC2)c2cc(Nc3nc4ccccc4cc3-c3cc(F)c4ccccc4c3)c(F)cc2n1,-10.9,
1_78,C[C@@H]1CN(C(=O)c2ccc3[nH]c(-c4nc(-c5nc(N)c6ccccc6n5)cc5ccccc45)cc3c2)C[C@@H](C)O1,-11.1,
1_79,C[C@@H]1CN(c2nc(N)c3cc(Nc4nc(-c5cc6c(cc5F)OCCO6)cc5[nH]ccc45)c(F)cc3n2)C[C@@H](C)O1,-9.9,
1_80,Nc1nc(N)c2cc(-c3cc(-c4ccc5c(c4)OCCO5)nc(Nc4cc(C5CCOC5)nc5ccccc45)n3)ccc2n1,-10.4,
1_81,C[C@H]1CN(c2ccc3cc(-c4cc5ccccc5nc4Nc4ccc5[nH]ncc5c4)ccc3n2)C[C@@H](C)O1,-10.9,
1_82,C[C@H]1CN(C(=O)c2cccc(Nc3cc4c(-c5ccc6[nH]ncc6c5)cc(-c5ccc6c(c5)OCO6)nc4cn3)c2)C[C@@H](C)O1,-10.8,
1_83,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3ccc4[nH]ncc4c3)ccc2n1,-10.6,
1_84,Nc1nc(-c2cccc(Nc3nc(Nc4cc5c(cc4F)OCCO5)c4cc(F)ccc4n3)c2)c2c(N)ncnc2n1,-10.0,
1_85,Nc1nc(Nc2cc(-c3cc(-c4ccc5c(c4)OCO5)nc4ccccc34)nc3ccccc23)nc2ccccc12,-10.7,
1_86,Nc1nc(-c2cc3c(cc2F)OCCO3)cc2c1CCN(C(=O)c1nc(-n3cccn3)c3ccccc3n1)C2,-9.7,
1_87,O=C1CCC(N2C(=O)N3CC4Cc5cc(NC(=O)N6Cc7ccccc7C6)c(cc5O4)-c4[nH]c5ccccc5c4CC2C3=O)C(=O)N1,-9.9,
1_88,O=C(c1cc(Nc2nc3ccccc3o2)c2ccccc2n1)N1CCCc2cc3ccccc3nc21,-10.0,
1_89,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)c4ccc(-c5cc(-c6ccc7c(c6)OCCO7)nc6[nH]ccc56)cc4n3)c2)C[C@@H](C)O1,-10.9,
1_90,Nc1nc(-c2cccc(Nc3nc(-c4cc5c(cc4F)OCCO5)nc4cc(F)ccc34)c2)c2c(N)n[nH]c2n1,-10.4,
1_91,C[C@H]1CN(c2nc(-c3ccc4[nH]nc(-c5ccc6c(c5)OCCO6)c4c3)nc3cc(F)c(-c4ccnc(N)c4)cc23)C[C@@H](C)O1,-9.6,
1_92,O=C(Nc1ccc2[nH]ncc2c1)N1CCN(c2nc(Nc3cccc4ccccc34)c3ccccc3n2)CC1,-9.8,
1_93,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3ccc4ccccc4c3)ccc2n1,-10.1,
1_94,O=C1C=CC2C(=C1)N(C(=O)CN1C(=O)NC3(Cc4ccccc4C3)C1=O)C1=C2C(=O)c2cccc3[nH]cc(c23)C1c1c[nH]c2ccccc12,-10.1,
1_95,CC(=O)Nc1n[nH]c2ccc(-c3cc(F)cc(-c4ccc5[nH]nc(-c6ccc7[nH]nc(NC(C)=O)c7c6)c5c4)c3)cc12,-10.8,
1_96,Fc1cc(-c2ccc3c(c2)OCO3)cc(-c2ccc3[nH]nc(-c4n[nH]c5ccccc45)c3c2)c1,-10.0,
1_97,C[C@@H]1COC(=O)N1c1nc(O[C@@H]2CCN(c3nc(-c4ccc5[nH]nc(-c6ccccc6F)c5c4)nc4ccccc34)C2)nc2ccccc12,-10.5,
1_98,Nc1nc(N)nc(Nc2nc(-c3cc(-c4ccc5ccccc5c4)nc4ccccc34)nc3ccccc23)n1,-10.5,
1_99,C[C@@H]1COC(=O)N1c1nc(N2C(=O)OC[C@H]2C)c2c(O[C@@H]3CCN(C[C@@H]4Oc5cc6c(cc5-c5cc7ccccc7cc54)OCO6)C3)cccc2n1,-10.1,
1_100,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5ccc6[nH]ncc6c5)cc34)c2)C[C@@H](C)O1,-10.4,
1_101,CC1OC(=O)CN1C(=O)c1cccc(Nc2nc(N)nc3ccc(Nc4nc(C5CC5)nc5ccccc45)cc23)c1,-10.0,
1_102,Nc1nc(N2CCOCC2)c2cc(Nc3nc4cc(F)ccc4cc3-c3cc(F)cc(C(=O)N4CCOCC4)c3)c(F)cc2n1,-10.6,
1_103,C[C@@H]1CN(c2nc3ccccc3cc2-c2cc3n(C4CC(F)(F)C4)c(=O)c4cc5[nH]ncc5cc4n3n2)C[C@@H](C)O1,-10.0,
1_104,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6[nH]ncc6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-10.6,
1_105,C[C@@H]1CN(c2nc(N)nc3ccc(Nc4cc(Nc5ccc6nc(N)nc(N)c6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-11.7,
1_106,CN1CCc2c(cc(-c3cc(F)cc(-c4nc(Nc5cc6cn[nH]c6cc5F)c5ccccc5n4)c3)nc2N)C1,-10.1,
1_107,C[C@@H]1C[C@@](C)(O)C[C@@H]2[C@H]3NC(=O)C(C)(C)N(C(=O)c4cc5ccc(-c6ccc7[nH]nc(-c8ccc9[nH]nc(N)c9c8)c7c6)cc5[nH]4)[C@H]3C[C@@]21C,-9.9,
1_108,Nc1nc(Nc2cc(F)cc(-c3ccc4[nH]nc(-c5cc6c(N)n[nH]c6cc5F)c4c3)c2)c2cc(F)ccc2n1,-11.3,
1_110,C[C@@H]1C[C@@H](Oc2nc(-c3ccc4[nH]nc(-c5ccc6[nH]ncc6c5)c4c3)c3ccccc3n2)CN1C1Cc2ccccc2C1,-9.4,
1_111,Nc1cccc2[nH]c(-c3cc4ccccc4cc3N3C(=O)[C@H]4C[C@@H]5CN(C(=O)Cc6c[nH]c7ccccc67)C[C@]4(C5)C3=O)nc12,-8.8,
1_112,Nc1nc(Nc2ccc3[nH]ncc3c2)c2cc(-c3ccc4c(c3)OCCO4)ccc2n1,-10.1,
1_113,CC1N(C(=O)c2cccc(Nc3ncnc4ccc(C(F)(F)F)cc34)c2)C2C=CC2C12CCC21CCC(=O)N1,-9.6,
1_114,Nc1nc(Nc2cccc(C(=O)N3CCOCC3)c2)cc(-c2cc(-c3ccc4c(c3)OCO4)cc3cn[nH]c23)n1,-9.9,
1_115,NC(=O)c1cccc(Nc2ncnc3ccc(Oc4ccc5cc(NC(=O)c6c(F)cccc6F)ccc5c4)cc23)c1,-8.6,
1_116,CC(=O)Nc1n[nH]c2ccc(-c3n[nH]c4ccc(-c5ccc6[nH]c(C7(O)CC8CCC7C8)cc6c5)cc34)cc12,-10.2,
1_117,C[C@H]1CN(c2nc(O[C@@H]3CCN(C(=O)c4ccc5c(F)c6ccccc6nc5c4)C3)nc3ccccc23)C[C@@H](C)O1,-9.3,
1_118,Nc1nc(C2NC(c3ccc4[nH]c5ccccc5c4c3)Nc3c(C(=O)Nc4ccc5c(c4)OCCO5)cccc32)nc2ccccc12,-10.6,
1_119,Nc1nc(N)nc(Nc2ccc3c(-c4n[nH]c5ccccc45)nc(-c4cc5c(cc4F)OCCO5)cc3c2)n1,-11.0,
1_120,C[C@H]1CN(C(=O)[C@@H]2CN(C[C@H]3Oc4cc(F)c(-c5cnc6ncnc(N)c6c5)cc4-c4cc5c(cc43)OCO5)C[C@H](c3cc4c(cc3F)OCCO4)O2)C[C@@H](C)O1,-11.0,
1_121,Nc1nc(Nc2cc3c(cc2F)OCO3)c2cc(C(=O)N3CCC4(CC3)CC(F)CO4)ccc2n1,-10.0,
1_122,CC1(C)C2=C(Nc3cc4c(cc3[C@@H]2c2c[nH]c3ccc(Nc5nc(Nc6ccc7[nH]ncc7c6)c6ccccc6n5)cc23)OCO4)C(=O)C(=O)[C@]1(C)O,-10.2,
1_123,C[C@@H]1CN(c2nc(N3CCOCC3)c3cc(Nc4nc(-c5ccc6c(c5)OCO6)nc5ccccc45)c(F)cc3n2)[C@@H]2[C@H](O1)O[C@H](C)[C@@H]2C,-9.9,
1_124,O=C1c2cc(Br)ccc2C2c3[nH]c4cccc(Br)c4c3C(=O)N12,-7.4,
1_125,CC[C@H]1N(c2nc(O[C@H]3CN(C(=O)N4CC(=O)C5(Cc6ccccc6C5)C4)c4ccccc43)nc3ccccc23)CC12Cc1ccccc1C2,-9.9,
1_126,Nc1nc(N)c2cc(C3c4cc5c(cc4C(C4CC4)N3C(=O)c3cccc(-c4ccc6[nH]ncc6c4)c3)CN(C3CCC(=O)NC3=O)C5=O)ccc2n1,-10.2,
1_127,CC1(n2c(=O)n(C(=O)c3cc(F)cc(-c4ccc5ncnc(Nc6cc7c(cc6F)OCCO7)c5c4)c3)c3ccc(F)cc32)CC(=O)NC1=O,-10.7,
1_128,CC1(C)C=CC2(CC(=O)NC(=O)C2NC(=O)c2c(-c3ccc4c(c3)OCO4)c3c(c4ccc5c(c24)COc2cc4c(cc2-5)OCO4)OCO3)C(C)(C)C1,-8.5,
1_129,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(Nc5ccc6nc(N)nc(N)c6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-11.6,
1_130,CN1C(=O)N(c2ccc3nc(N)nc(N)c3c2)C(=O)C12CCN(c1ccc3nc(N)nc(N4CC5Cc6ccccc6C5C4=O)c3c1)C2,-9.1,
1_131,Nc1nc(Nc2ccc3c(c2)OCCO3)c2cc(C(=O)N3CCC(N4C(=O)NC5(CCCC5)C4=O)CC3)c(F)cc2n1,-10.0,
1_132,NC(=O)c1cccc(Nc2nc3ccccc3cc2-c2cc3ccccc3c(Nc3ccc4nc(N)nc(N)c4c3)n2)c1,-10.4,
1_133,CC1Cc2ccccc2N1C(=O)N1CCC2(CCN(C(=O)c3cc4ccccc4nc3O)c3nc4ccccc4cc32)C1=O,-9.4,
1_134,Nc1nc(N)c2cc(Nc3nc(C(=O)N4CCC5(CC4)CC(C4CC4)O5)nc4ccccc34)ccc2n1,-9.7,
1_135,C[C@H]1CN(c2c(-c3nc(N)c4ccccc4n3)n(-c3cc4ccccc4cc3F)c(=O)c3cc(F)ccc23)C[C@@H](C)O1,-8.6,
1_136,C[C@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6[nH]nc(-c7cc(F)cc(F)c7)c6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-9.9,
1_137,C[C@H]1CN(c2nc(O[C@@H]3CCN(C(=O)[C@@H]4CC[C@@]5(O4)C(=O)Nc4ccccc45)C3)c3cnc4ccccc4c3n2)C[C@@H](C)O1,-9.9,
1_138,Cc1n[nH]c2ccc(Nc3nc(Nc4cccc(C(=O)N5C[C@@H](C)O[C@H](C)C5)c4)c4cc(-c5ccc6ccccc6c5)ccc4n3)cc12,-10.4,
1_139,Nc1nc(N)c2cc(Nc3nc(Nc4ccc5nc(N)nc(Nc6cccc(C(=O)N7CCOCC7)c6)c5c4)c4ccccc4n3)ccc2n1,-11.4,
1_140,CC1COc2ccccc2N1C(=O)c1cccc(Nc2nc(N)nc3ccc(-c4nc(N)c5ccccc5n4)cc23)c1,-10.7,
1_141,Nc1nc(N)c2cc(Nc3nc(-c4cc(F)cc(-c5ccc(F)cc5)c4)nc4ccccc34)c(F)cc2n1,-11.6,
1_142,C[C@]1(c2cn(-c3cc(F)cc(C(=O)Nc4[nH]c5ccccc5c4C4=C(c5nc6ccccc6[nH]5)C[C@@H]5[C@H]4C=C(O)C(=O)[C@]5(C)F)c3)nn2)NC(=O)NC1=O,-10.4,
1_143,Cc1nc(Nc2cc3c(N)nc(N)nc3cc2F)c2cc(C(=O)N3CCC4(CC3)CC(F)CO4)c(F)cc2n1,-9.5,
1_144,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5ccc6[nH]nc(-c7cnc8[nH]ncc8c7)c6c5)cc34)c2)C[C@@H](C)O1,-11.2,
1_145,CC1(N2C(=O)NC2c2cc(F)cc(-c3ccc4nc(N)nc(Nc5cc6c(cc5F)OCO6)c4c3)c2)CNC(=O)C1,-10.8,
1_146,CN1C(=O)NC2(CC(=O)N(C(c3ccc4nc(N)nc(Nc5ccc6c(c5)OCCO6)c4c3)c3cccc4[nH]ncc34)C2)C1=O,-10.6,
1_147,CC1(c2cccc(-c3ccc4nc(N)nc(Nc5cc6c(cc5F)OCCO6)c4c3)c2)CNC(=O)N1,-10.5,
1_148,C[C@@H]1CN(c2nc(N3C[C@@H](C)O[C@H](C)C3)c3cc(-c4nc(N5C[C@@H](C)O[C@H](C)C5)c5cc6c(cc5n4)CC(=O)N6)ccc3n2)C[C@@H](C)O1,-9.1,
1_149,Cn1c(-c2cc(C(=O)N3CCOCC3)c3ccccc3c2)nc2c(Nc3ccc4c(c3)OCCO4)ncnc21,-8.9,
1_150,CC1(c2cccc(Nc3nc4ccccc4cc3-c3cc4cc(C5(C)NC(=O)NC5=O)ccc4c(N)n3)c2)NC(=O)NC1=O,-11.1,
1_151,CC1(N2CC(C3(c4cccc(-c5ccc6ccccc6c5)c4)NC(=O)NC3=O)CC2=O)CCc2ccccc21,-9.4,
1_152,Nc1nc(N)c2cc(-c3cc(-c4cc5ccccc5c(N)n4)c4[nH]c5ccccc5c4c3)ccc2n1,-10.1,
1_153,CNc1n[nH]c2ccc(-c3n[nH]c4cc(F)c(-c5n[nH]c6ccc(-c7ccc8[nH]nc(N)c8c7)cc56)cc34)cc12,-10.5,
1_154,Nc1nc(N)c2cc(Nc3nc(-c4cc(F)cc(C(=O)N5CCC6(CC5)COCO6)c4)nc4ccccc34)c(F)cc2n1,-10.5,
1_155,CC1(n2cc(-c3ccc4nc(N)nc(Nc5cc6c(cc5F)OCCO6)c4c3)c3ccccc32)OCCO1,-8.8,
1_156,CC(=O)Nc1n[nH]c2ccc(-c3cc(F)cc(-c4ccc5[nH]nc(-c6ccc7[nH]nc(NC(C)=O)c7c6)c5c4)c3)cc12,-10.8,
1_157,Nc1nc(Nc2cccc(C(=O)N3C(=O)OC4CCCCC43)c2)c2cc(-c3ccc4[nH]ncc4c3)ccc2n1,-11.1,
1_158,C[C@@H]1CN(c2nc(-c3ccc4[nH]nc(-c5ccc6nc[nH]c6c5)c4c3)nc3cc(F)c(-c4cccc(F)c4)cc23)C[C@@H](C)O1,-10.7,
1_159,CC(=O)Nc1n[nH]c2ccc(-c3n[nH]c4ccc(-c5cc(F)cc(-c6ccc7cc[nH]c7c6)c5)cc34)cc12,-10.3,
