ligand_names,smiles,vina_score,vina_path
1_24,O=S(=O)(c1ccc(C(F)(F)F)cc1C(F)(F)F)N(CC(O)CN1CCCCC1)CC(O)CN1CCCCC1,-6.8,
1_25,CC(=O)Oc1ccc(Cn2c(=O)n(CCC(=O)NC(C)(C)C)c(=O)c3ccccc32)cc1,-7.0,
1_26,O=C(O)c1cccc(C(c2cccs2)C(Cc2sccc2C(=O)O)c2ccccc2S(=O)(=O)N2CCOCC2)c1,-6.9,
1_27,COc1c(O)cc(CCC(=O)NC[C@H](c2ccccc2)c2csc3c(NC(=O)C4CCCCC4)nccc23)cc1O,-8.2,
1_28,O=C(Nc1ccc(-c2nc3c(s2)CCCS(=O)(=O)C3)cc1)C1CCN(Cc2cccc(C(F)(F)F)c2)CC1,-8.0,
1_29,Cc1[nH]c2ccc(Cl)cc2c1Cc1cc(Cl)c(C2=C[C@@]3(O)CC(C)(C)CC[C@H]3C2)c(Cl)c1,-7.7,
1_30,COC(=O)/C=C(/C)C=C/C(C)=C/C/C=C(\C)CC/C=C(\C)CC[C@H]1CC[C@@H]([C@@H](C)O)OC(=O)C1,-5.7,
1_31,N[C@H](COc1c(Br)c2c(c3ccccc13)S(=O)(=O)N([C@H](Cc1ccc(F)cc1)C(=O)O)C2=O)Cc1ccccc1,-6.9,
1_32,NC(=O)CCNC(=O)CN1CCC(Oc2ccc(C(Cc3ccc(F)cc3)NC(=O)c3ccc(C(F)(F)F)cc3)cc2)CC1,-7.4,
1_33,CCOc1ccc2ccccc2c1CNC1c2ccccc2CN1c1cccc(C(=O)NS(=O)(=O)c2ccc3nc4ccccc4nc3c2)c1,-8.0,
1_34,CCCCc1ccc(S(=O)(=O)c2ccc(C(=O)Nc3ccc4ccc(C(F)(F)F)cc4c3)cc2)cc1,-7.7,
1_35,C[C@@H](NC(=O)Nc1cc(N2C[C@@H](O)C[C@H]2c2ccc3nc(-c4ccc(=O)n(C)c4)cc(C#N)c3c2)ncn1)c1ccc(F)cc1,-9.0,
1_36,O=C(COc1ccccc1C(=O)N1CCN(c2nccs2)CC1)Nc1cc(F)cc(C(=O)NS(=O)(=O)C2CC2)c1,-7.8,
1_37,O=C(NS(=O)(=O)C12CC3CC(CC(C3)C1)C2)c1ccc(OCc2ccccc2)c(F)c1,-7.5,
1_38,CC(C)N1C(Cc2cncc(Cl)c2)c2[nH]c3ccc(Cl)cc3c2C1(C)C,-6.8,
1_39,COC(=O)c1cc(C)cc(Nc2nc3ccccc3c(CCN3CCCC3)c2C(=O)OC)c1,-7.4,
1_40,CS(=O)(=O)c1ccc(-c2c(-c3ccc(Cl)cc3)nn3c2C(N2CCCCC2)Cc2ccccc2-3)cc1,-7.1,
1_41,CS(=O)(=O)c1cc(-c2nnc(-c3ccncc3)o2)cc([N+](=O)[O-])c1,-8.0,
1_42,CCO/C(O)=C1/C(C)=NC2(CC(C)CC(C(C)C)S2)C(=O)C1C,-6.1,
1_43,COc1ccccc1N1CCN(c2c(NCCCN3CCN(CCN4CCN(c5ccc(C#N)cc5)CC4)c4c(cnc5ccc(C#N)cc45)C3)nc(C(F)(F)F)c3ccccc23)CC1,-8.2,
1_44,CS(=O)(=O)NC(=O)c1ccc2c(C3CCCCC3)c(C(=O)NS(C)(=O)=O)c(=O)n(Cc3ccc(Cl)cc3Cl)c2c1,-7.7,
1_45,CS(=O)(=O)N1C(=S)N(c2cc(F)c(F)c(F)c2F)C(=O)C1c1c(-c2c(F)cc(F)cc2F)ccc2nccn12,-8.2,
1_46,CC(C(=O)Nc1cc(N2CCCCC2)ccc1Cl)N1C(=O)NC(=O)C1=O,-7.6,
1_47,O=S(=O)(c1ccc(-c2ccccn2)cc1)N1C(Cc2ccc(F)cc2)CCC1CC1CCC1,-7.6,
1_48,COC(=O)[C@H]1CC[C@@]23C=CC(C)(C)[C@@H](C2)[C@H]2CC[C@@]4(OC(C)=O)CCC(C)(C)C2=C4C[C@H]13,-7.2,
1_49,CC(C)NC(=O)[C@H](C)N1C(=O)[C@H](O)C[C@H]1C(=O)NCc1ccccc1,-6.7,
1_50,O=C(O)C1CCC(NC(=O)N2Cc3ccc(CN4CCCC(C(=O)NCc5ccc(C6CCCCC6)cc5)C4)cc3C2)CC1,-7.6,
1_51,O=C1NC(c2ccccc2)=NC1(c1ccc(Cl)c(Cl)c1)C(F)(F)F,-7.6,
1_52,CC(C)c1c(-c2ccccc2)nc2c(C(=O)N3CCN(C(=O)CNC(=O)c4ccc(NC(=O)N(C)Cc5ccccc5)cc4)CC3)nccn12,-7.8,
1_53,Cc1csc(-c2ccc(N3CCOCC3)nc2Nc2nc3ccncc3n2C2CCN(S(C)(=O)=O)CC2)n1,-8.3,
1_54,COc1ccc2c(=O)n(CC(=O)NCC(N)=O)ccc2c1,-6.6,
1_55,CC(C)C(=O)N(c1cc(CCc2ccccc2)nc2ccccc12)C(C)C,-6.7,
1_56,O=S(=O)(Nc1ccc2c(c1)CCN(Cc1ccc3c(c1)OCO3)C2)c1ccc(F)c(F)c1,-8.1,
1_57,C[C@@]12CN(c3nc(-c4cnc(NC(=O)[C@H]5CN(c6ccccc6)C(=O)N5Cc5ccccc5)s4)cs3)C[C@@H](CO1)O2,-8.3,
1_58,CSCC[C@H](NC(=O)CSc1nnnn1CCOCCOCCOCCO[C@H]1CC[C@H](NC(=O)c2c(N3CCCC4(CC3)CC4)ncc3cc(-c4cnn(C)c4)ccc23)CC1)C(=O)N[C@@H]1c2ccccc2C[C@H]1O,-6.8,
1_59,CCOC(=O)/C(=C\c1ccc(OCCCCCN2CC(=O)NS2(=O)=O)cc1)c1ccc(Cl)cc1,-7.0,
1_60,CC1(c2nc3ccc(Cl)cc3n2Cc2cc(Cl)ccc2Cl)CNC(N)=N1,-7.6,
1_61,C[C@]12CC[C@@]3(C(=O)NC4CC4)c4cc(Cl)ccc4C[C@@H](O)[C@H]3[C@@H]1CC[C@@H]2C(=O)NS(=O)(=O)C1CC1,-7.3,
1_62,NS(=O)(=O)c1ccc(-c2ccc(N(Cc3nnc(-c4ccccc4F)o3)C(=O)Nc3ccc4cc(C(=O)N5CCC(O)CC5)cnc4c3)cc2)c(C(F)(F)F)c1,-10.0,
1_63,CC(=O)N1C[C@@H](Cc2ccccc2)OC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H]1C(=O)N(C)C,-7.8,
1_64,CC(=O)N[C@H]1CCN(c2ncc(-c3ccc(NC(=O)N4CCCC[C@H]4CN4C(=O)CS[C@H]4c4ccc(S(C)(=O)=O)cc4)cc3)cc2F)C1,-6.7,
1_65,O=C(COC(=O)C1CCC2(CC1)CCN(C(=O)Cc1cccc(Cl)c1)CC2)Nc1ccc(F)cc1,-7.1,
1_66,CCOC(=O)C1=C2C(=O)c3ccc(OC)cc3CC2c2ccccc2N1S(=O)(=O)C(F)(F)F,-6.8,
1_67,O=c1oc2ccccc2c(O)c1-c1ccc(-c2ccc(-c3cc(=O)c4cc(O)cc(O)c4o3)cc2)s1,-8.2,
1_68,CC(C)(C)Sc1nnc(C(N)=O)n1-c1ccccc1,-5.3,
1_69,CN(C)CCn1cc(Nc2cccc(C(C)(C)C)c2)c2c(Nc3ccc(S(=O)(=O)N4CCCC4)cc3)ncnc21,-7.6,
1_71,O=C(CSC(=O)N1CCC(NC(=O)C2CC2)CC1)N[C@@H](CSCc1ccccc1)C(=O)NCC(=O)N1CCC(O)CC1,-7.0,
1_72,COc1cccc(NC(=O)/C(=N\O)c2cccc3ccccc23)c1,-7.5,
1_73,CCn1c(CNC(=O)CCS(=O)(=O)N2CCC3(CCCC3)CC2)nnc1SCC(=O)Nc1ccc2c(c1)CCO2,-7.0,
1_74,CCCCN(c1cc(F)cnc1-c1ccc(Cl)cc1)S(=O)(=O)c1ccc(C(=O)NC2CCS(=O)(=O)C2)cc1,-6.5,
1_75,COc1cc([C@H]2CCN(Cc3ccccc3)[C@@H]3[C@H](SCC(C)=O)CC(=O)N32)cc(OC)c1OC,-6.7,
1_76,CC(C)c1ccc(S(=O)(=O)N2[C@H](CN3CCOCC3)C[C@H]3CN(C(=O)CCCCCCCCCN)C[C@H]32)cc1,,
1_77,CC(C(=O)NC(=O)NC1CC2CC1CN2C(=O)C(C)c1cccs1)c1cccs1,-7.1,
1_78,CCNC(=O)[C@@H](NS(=O)(=O)c1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(N)=O)C(C)C)cc1NC(=O)OC)C(=O)NCCc1c[nH]c2ccccc12,-7.4,
1_79,CC(=O)N[C@H](CSC[C@H](C)N)[C@@H]1CS[C@H](CCSC[C@@H](O)[C@H](CSC[C@@H](O)[C@H]2O[C@H](C)[C@H](N)CS2)NC(C)=O)O1,-5.4,
1_80,CS(=O)(=O)CC(=O)N1CCN(c2ccc(NC(=O)CS)cc2)CC1,-5.8,
1_81,CCNC(=O)c1cc(S(=O)(=O)NCC)ccc1NS(=O)(=O)c1ccc(N2C(=O)CCC2=O)cc1,-7.3,
1_82,Cc1ccc(C#C[C@@](C)(C#N)NC(=O)[C@@H]2C[C@@H]3CC[C@H]2N3C(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](N)C(C)(C)C)cc1,-8.1,
1_83,C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](CCCCN)C(=O)NC[C@H]1CCCN(S(=O)(=O)c2ccc(F)c(F)c2)C1)C(C)(C)C,,calculation timed out!
1_84,CC(C)[C@@H](CSCC[C@@H](NC(=O)OCc1ccccc1)C(=O)O)C(=O)N1CCN(C2CCOCC2)CC1,-6.7,
1_85,O=C(O)c1ccccc1NC(=O)c1nc2c(NC(=O)N3CCN(c4nnnn4Cc4ccccc4)CC3)cnn2c(-c2ccccc2)c1F,-7.5,
1_86,O=C(Nc1cccc(CS(=O)(=O)NCCOc2ccccc2C(F)(F)F)c1)NC1CC2CC(C2)C1,-7.4,
1_87,CC(C)c1ccc(C(C)C)c(C(=O)N(CCN2CCN(c3ccc(N4CCC(C(=O)O)CC4)cc3F)CC2)C2CCN(S(C)(=O)=O)CC2)c1,-7.3,
1_88,COc1ccc(C2C3=C(C(=O)CC(C)(C)C3)N(c3ccn(C4CCC(C(C)(C)C)CC4)n3)c3c2[nH]c(=S)[nH]c3=O)cc1OC,-7.7,
1_89,COC(=O)CC1=C(C)C(C(=O)OC)c2ccc(O)c(O)c2C1=O,-6.4,
1_90,Cc1cc(CCN2CCC[C@@H](C(=O)Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3-c3ccc(C#N)cc3)C2)ccc1Cl,-7.8,
1_91,CC(C)C(=O)N1CC[C@H]2[C@@H](CC[C@@H](COC(=O)NCc3ccc(-c4csc5cc(Cl)ccc45)cc3)N2C(=O)N(C)C)C1,-7.7,
1_92,O=C(Nc1ccc(C(F)(F)F)c(C(F)(F)F)c1)C1CCCCCC1Cn1ccc2c(F)c(=O)[nH]c(=O)c-2c1,-9.5,
1_93,O=C(NC[C@H](Cc1ccccc1)N1C(=O)[C@H]2CC[C@@H]1NC2)Nc1ccc2cccnc2c1,-8.1,
1_94,CS(=O)(=O)Cc1ccc(NC(=O)N[C@H]2C(=O)Nc3ccc(Cl)cc3N(Cc3ccccc3F)C2=O)cc1,-7.0,
1_95,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1S(C)(=O)=O)[C@@H]1Nc2c(C(=O)O)cc(Cl)cc2N(Cc2ccc(OCCO)cc2)C1=O,-7.2,
1_96,CC(=O)Nc1cccc(CCNC(=O)c2ccc(NC(=O)CCc3c[nH]cn3)cc2)c1,-6.8,
1_97,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(=O)O)C(=O)NC[C@@H](N)CO,-6.5,
1_98,N#Cc1ccccc1-c1ccc2c(c1)[C@@H](c1c[nH]c3ccccc13)[C@]1(CCC(=O)N(Cc3ccc(C(F)(F)F)cc3)C1)O2,-7.9,
1_99,C=C1CS[C@@H]2[C@H](c3ccccc3)CN(CCc3ccc(C(=O)NCCN4CCN(C)CC4)cc3)C(=O)N2[C@H]1C(=O)NCc1ccc(O)c2ccccc12,-8.1,
1_100,CC(=O)Nc1ncnc2c(-c3ccc(NC(=O)Cc4cnc5nccc(C)n45)cc3)csc12,-7.9,
1_101,CC(C)[C@H](NC(=O)C(F)(F)C(F)(F)F)C(=O)N(CCOC(C)(C)C)CC[C@@H]1CN(C2CCN(c3cc(C#N)nc4ccccc34)CC2)C(=O)N1CC1CC1,-6.6,
1_102,CC1(C)Cc2cccc(NC(=O)CCN3CCOCC3)c2O1,-6.3,
1_103,O=C(CSc1nnc(-c2ccc(C(F)(F)F)cc2)n1CCCc1ccc(C(F)(F)F)cc1)NCC1CCCO1,-7.7,
1_104,O=C(NCCN1CCOCC1)c1ccc(Nc2nc(C(=O)NCCN3CCOCC3)c3sc(-c4ccccc4)c(NCc4ccc(F)cc4)c3n2)cc1,-8.5,
1_105,CNS(=O)(=O)N(C)CC(O)c1c(O)cccc1C(=O)C(=O)N1CCN(C)CC1,-5.9,
1_106,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@@H](CO)[C@@H]2O)[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,-6.9,
1_107,O=C(CCN1CCOCC1)Nc1ncc(-c2cc3cnc(NC(=O)C4CCCCC4)nc3[nH]2)s1,-8.1,
1_108,CN(C(=S)Nc1nc2ccccc2s1)C1CCS(=O)(=O)C1,-6.4,
1_109,C[C@H]1CCN(CC(=O)Nc2ccc(C#N)cc2)[C@@H]1C(=O)N1CCN(CC2CCC2)CC1,-7.0,
1_110,C/C=C/[C@H](N)C[C@H]1CCCN1S(=O)(=O)c1ccc(F)cc1,-6.2,
1_111,O=C1[C@H](NS(=O)(=O)c2cc(F)cc(OCCN3CCOCC3)c2F)CNC[C@H](CC2CCCCC2)N1Cc1ccccc1,-7.9,
1_112,CC(C)(C)C[C@H](CNC(=O)NC(c1ccccc1)c1ccccc1)C(=O)NC1(C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)NC(C)(C)C)C(C)(C)C)C(C)(C)C)CCCCC1,-7.0,
1_113,Nc1ncnc2c1nc(N[C@@H](Cc1ccccc1)[C@@H]1CCCN1S(=O)(=O)Cc1ccccc1)c1ccccc12,-8.9,
1_114,CC(C)(C)N1CCC2(CCCN(Cc3ccc(F)cc3)C2=O)CC1,-6.5,
1_115,CS(=O)(=O)N1CCN(c2cc(Nc3ccccc3)nc(N3CCN(c4nc5ccccc5s4)CC3)n2)CC1,-8.0,
1_116,CCN1CCN=C1c1nn(C)c2ccc(NC(=O)CN3CCN(CCCc4ccccc4)CC3)cc12,-6.4,
1_117,Cc1nc(N2CCC(N(CC3(C(=O)O)CCCCC3)C(=O)O)CC2)nc2c1ncn2CC[C@@H](C)Nc1ncc(N(C)C)c(-c2ncnc3cc(C(N)=O)c(F)cc23)n1,-7.4,
1_118,O[C@H]1C[C@@H](N2CCN(c3cccc(F)c3)CC2)CN(C2CCC2)C[C@@H]1c1ccc(F)c(F)c1,-7.5,
1_119,Cc1nc2c(C(=O)Nc3c(N4CCN(CCc5ccccc5)CC4)c(N)nc4nc5cccc(Cl)c5nc34)cccc2s1,-9.1,
1_120,CCCCCCCCCCCC[C@H]1C[C@H](O)[C@H](Cc2ccccc2)N1C[C@H](O)CCCCCCCC1CCCC1,-5.7,
1_121,Cc1noc(CCN(CCc2cccc3ccccc23)Cc2cccc(C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CCCCN)C(N)=O)c2)n1,,calculation timed out!
1_123,COc1cc2c(cc1-c1cncc(NS(=O)(=O)c3cccc(C(=O)N4CCC[C@H](F)C4)c3)c1)CNCCN2CC(C)C,-7.9,
1_124,COc1ccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2(S)CCCC2)cc1OC(C)(C)C,-7.8,
1_125,COc1cccc2ccc3c(c12)Cc1sc(SC2=NC[C@@H](C4CCCCC4)N2)nc1-3,-7.7,
1_126,COc1cc(-c2ccc3sc(NC(=O)c4ccc5ccccc5c4)nc3c2)cc2c1CCC(CN(C)C)O2,-7.6,
1_127,CC(=O)Nc1nc(NC(C)=O)c2c(n1)NC(c1ccccc1)N=C2c1ccccc1,-8.6,
1_128,Cc1cc(S(=O)(=O)N2CCOCC2)cc2nc(NCc3ccc(C(=O)O)cc3)sc12,-7.4,
1_129,N#Cc1ccc(C#Cc2nc(N3CCN(CC4CCN(CC5CCOCC5)CC4)CC3)ncc2C(=O)NCc2ccccc2)cc1,-7.3,
1_130,COc1ccccc1-c1nnc(-c2csc3ccccc23)o1,-7.2,
1_131,CC(C)c1cc(O)c(C(C)C)c(NC(=O)CNC(=O)N2CCC(c3csc(C(=O)NC4(C#N)CC4)n3)CC2)c1,-7.0,
1_132,O=S(=O)(c1cccc(NC(=S)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2Cl)c1)N1CCCCC1,-7.4,
1_133,CC[C@H]1CC[C@@H](NS(C)(=O)=O)CN1C(=O)c1cccc(C[C@H]2CC(=O)Nc3sc4ncccc4c32)c1,-7.9,
1_134,CN(C)CCCNC(=O)[C@@H](CCCN=C(N)N)NC(=O)NCCC[C@H]1CCCc2cc(Cl)c(Cl)cc21,-6.7,
1_135,CC(C)c1ccc(OCCCCCCCCCCCCCOCc2ncc(C(=O)N[C@@H](Cc3ccccc3)C(=O)N3CCN(S(=O)(=O)c4cccs4)CC3)o2)c(NCC(=O)N2CCN(S(=O)(=O)c3cccs3)CC2)n1,-6.2,
1_136,CC[C@H](C)[C@H](NC(=O)[C@@H]1CS(=O)(=O)[C@@H]2CCCN12)C(=O)N[C@@H](C(=O)N1CCC[C@H]1c1nc(C2CCCCC2)cs1)C1CCCCC1,-8.0,
1_137,C[C@@H]1O[C@H](CNC(=O)[C@@H]2CC[C@@H]3CN(CC(=O)Nc4ccccc4)C[C@@H]3C(=O)N2)C[C@H](CN(CCN2CCN(C(=O)[C@H](O)c3cscn3)CC2)S(=O)(=O)Cc2ccccc2)[C@@H]1O,-8.0,
1_138,COc1cc(C[C@@H]2C[C@H]3CN(S(=O)(=O)c4ccc(Cl)c(Cl)c4)[C@H](c4ccc5c(c4)OCO5)C(=O)N3C2=O)cc(OC)c1OC,-7.2,
1_139,CCCc1ccc(CN(Cc2ccc(Cl)c(Cl)c2)C(=O)OCC)cc1,-6.5,
1_140,CC1(C)CCC2=CC(=O)C=C[C@@]3(C)[C@@H]2CC[C@@H]1[C@H]3S(=O)(=O)OCCCNCCNCCCCNCCCO[C@H]1O[C@H](OS(C)(=O)=O)C[C@@]2(C)/C(=C\C=C/c3ccccc3)CC[C@H]12,-6.7,
1_141,Cc1ccccc1CCN1CCC(C(O)COc2ccc3cc(C(=O)O)ccc3c2)C1,-7.3,
1_142,COc1ccc(-c2cc(=O)c3cc(NC(=O)CN4CCN(C(=O)c5cnc(N6CCN(C(=O)CCSC7CCCCC7)CC6)[nH]c5=O)CC4)c(OC)cc3o2)cc1,-6.8,
1_143,COC(=O)C1=C(C)N=C(N)N(C(=O)Cc2ccc(Cl)cc2)C1c1ccccc1,-6.4,
1_144,COc1ccccc1NC(=O)c1ccccc1Nc1nc(N2C[C@@H](C)N(C3CCC3)C[C@@H]2C)ncc1C(F)(F)F,-7.7,
1_145,O=c1cc(-c2ccc(OCc3ccccc3)cc2)oc2ccc(OCCCN3CCC(c4nc5ccccc5s4)CC3)cc12,-8.1,
1_146,CC(C)C(C)NC(=O)CN1CCC(c2ccccc2)C1=O,-6.2,
1_147,CN(C)[C@H]1CCN(C(=O)c2ccc(-c3cn(C[C@]4(O)NC(=O)c5ccc(F)c(C#N)c54)nc3C(F)(F)F)cc2N[C@@H]2CCN(C(=O)NC(C)(C)C)C2)C1,-9.0,
1_148,CC(C)(C)OC(=O)N1CCC(c2ccc(S(=O)(=O)Nc3nc4ccc(OCc5ccc(F)cc5)cc4s3)cc2)CC1,-8.3,
1_149,O=c1[nH]c(SCCO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,-7.1,
1_150,CCOC(=O)CCC1CCN(C(=O)C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,-6.3,
1_151,CCOc1cccc(CN2CCN(c3nc(NCCc4c(F)cccc4F)nc(NCC4CCCO4)n3)CC2)c1,-7.5,
1_152,CS(=O)(=O)NCCCCCOc1ccc2c(N)ncnc2c1,-6.2,
1_153,Cc1ccc(S(=O)(=O)N(CC(=O)N2CCC[C@H]2C(=O)N2CC[C@@H](C(=O)NCc3ccccc3)C2)CC2CC2)cc1,-7.2,
1_154,CNCC(=O)N[C@@H](C(=O)N1C[C@@H](O)C[C@H]1C(=O)NC)[C@H](O)CNC(=O)CCNC(=O)c1cccc2c(=O)n(CCCc3csc4ncccc34)cnc12,-7.2,
1_155,O=C(NC1CCCC1)C1CCCN1S(=O)(=O)CC1CCN(S(=O)(=O)c2ccc(-c3c(Cl)cccc3Cl)cc2)CC1,-7.9,
1_156,CC1(C)C=CC2=C(CCN3c4cc(NC(=S)NS(=O)(=O)c5ccccc5)ccc4C23)C1,-6.3,
1_157,O=C(Nc1ccccc1S(=O)(=O)N1CCOCC1)c1ccc(OCCOCCOc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,-6.9,
1_158,CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCSCc1ccccc1,-4.2,
1_159,COCCn1cc(-c2cc(NC(=O)COC(=O)C[S+]([O-])c3ccc(C(F)(F)F)cc3)c(NCC3CNCCS3)c(C(C)(C)C)c2)cn1,-6.5,
1_160,COc1ccc2c(-c3cc(C)nc(-c4ccccc4)c3)c(C#N)n(-c3ccc(C(=O)O)cc3)c2c1,-8.3,
1_161,CC(C)c1cc(-c2c(Cl)cccc2Cl)nc(NCC(=O)NS(C)(=O)=O)n1,-6.8,
1_162,N=C(N)c1cccc(-c2c(-c3ccc(F)cc3)nc(C(F)(F)F)nc2N2CCC(CNS(=O)(=O)Cc3ccccc3)CC2)c1,-7.3,
1_163,O=C1NC(=O)C(C(=O)O)S1,-4.7,
1_164,CNC(=O)c1nc(N2CCOCC2)sc1-c1cccc(N(C2CCCCC2)C2CC2)c1,-7.1,
1_165,O=C1CC2(CCN(c3cc4ccc(C(F)(F)F)cc4cc3S(=O)(=O)N3CCC4(CCOCC4)C3)CC2)CN1C1CCC(F)(F)CC1,-8.6,
1_166,CC(C)C(O[C@@H]1O[C@H](O)[C@@H](O)[C@@H](O[C@H]2CC[C@H]3C4=CC[C@H](O)[C@](C)(CO)[C@@]4(O)[C@H](O)[C@@]3(C)[C@]3(C)CC=C(O)C(C)(C)[C@@H]23)[C@@H]1O)C(C)C,-7.0,
1_167,Cc1sc2ccccc2c1C(=O)N1CCN(CCc2cccc3ccccc23)CC1,-7.4,
1_168,CN1CCN(CC(O)COc2cc3c(=O)cc(C(c4ccccc4)c4ccccc4)oc3cc2O)CC1,-7.1,
