ligand_names,smiles,vina_score,vina_path
1_21,Fc1cc(-c2ccc3[nH]nc(-c4ccc5c(c4)OCCO5)c3c2)cc(-c2n[nH]c3ccc(F)cc23)c1,-10.4,
1_22,O=C(CN1C(=O)NC2(Cc3ccccc3C2)C1=O)N1Cc2cc3ccccc3cc2-c2[nH]c3ccccc3c2C1,-9.8,
1_23,COc1cc2nc(N)nc(Nc3cc4c(N)nc(N)nc4cc3F)c2cc1Oc1cccc2ccccc12,-9.7,
1_24,C[C@H]1CN(c2ncnc3cc(F)c(OC4CN(C(=O)[C@@H]5C[C@]6(NC(=O)c7cccc8ccccc78)CCN(C6)C5=O)C4)cc23)C[C@@H](C)O1,-9.6,
1_25,CC1C(=O)CC(O)C23CC(C(=O)C12)C1CC2COC2(c2cc(Nc4nc(N)c5ccccc5n4)c4ccccc4n2)C1C3,-9.7,
1_26,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5cc(-c6cc7ccccc7[nH]6)nc6[nH]ccc56)cc5ccccc45)cc23)C[C@@H](C)O1,-10.4,
1_27,Nc1cc(-c2n[nH]c3ccc(-c4cccc(Nc5nc(-c6ccc7[nH]ncc7c6)cc6ccccc56)c4)cc23)nc(N)n1,-10.8,
1_28,CC1(c2cccc(Nc3nc4ccccc4cc3-c3ccc4ccccc4c3)c2)NC(=O)NC1=O,-9.8,
1_29,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6[nH]nc(-c7cc(N)nc(N)n7)c6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-10.8,
1_30,Nc1nc(N)c2cc(Nc3nc(N)nc4ccc(Nc5nc(C6CCOCC6)cc6ccccc56)cc34)ccc2n1,-10.1,
1_31,CC1(c2cccc(Nc3nc(-c4cc(F)c5c(c4)OCO5)nc4ccccc34)c2)NC(=O)NC1=O,-10.2,
1_32,CC1(c2nc(N3CCN(C(=O)c4ccc5nc(N)nc(N6CC(Oc7cccc8nc(N)nc(N)c78)C6)c5c4)CC3)c3ccccc3n2)CC12CC2,-9.5,
1_34,Nc1nc(N)c2cc(-c3cc(F)cc(C(=O)N4CCC5(CC4)CC(F)CO5)c3)nc(-c3cc4c(cc3F)OCO4)c2n1,-9.6,
1_35,Nc1nc(N)c2cc(-c3cc(-c4ccc5ccccc5c4)nc4ccccc34)ccc2n1,-10.4,
1_36,CC1(O)CN(c2ccc3cc(-c4ccc5nc(N)nc(Nc6cc7c(cc6F)OCCO7)c5c4)ccc3n2)C1,-9.9,
1_37,Fc1ccc2nc(-c3ccc4c(c3)OCCO4)nc(Nc3ccc4c(c3)OCCO4)c2c1,-9.2,
1_39,C=C1C[C@H]2C[C@@](O)(C1)CN2c1nc(Nc2cccc(-c3nc(N)nc4[nH]ncc34)c2)nc2cc(F)c(-c3ccc4[nH]ncc4c3)cc12,-10.3,
1_40,Nc1nc(N2CCOCC2)c2cc(Nc3nc(-c4c[nH]c5ccccc45)nc4ccccc34)c(F)cc2n1,-10.5,
1_41,Nc1nc(Nc2cc(-c3cc(-c4ccc5c(c4)OCO5)nc4ccccc34)nc3ccccc23)nc2ccccc12,-10.8,
1_42,C[C@H]1CN(C(=O)c2cccc(-c3cnc4cc(N)ncc4c3)c2)C[C@@H](c2cc3c(N4C[C@@H](C)O[C@H](C)C4)nc(N)nc3cc2F)O1,-9.2,
1_43,Nc1nc(N)c2cc(-c3cc(-c4nc(N)c5ccccc5n4)c4[nH]c5ccccc5c4c3)ccc2n1,-10.6,
1_44,Cc1cc(C)cc(Nc2nc(Nc3cc(-c4cc5c(cc4F)OCO5)nc4ccccc34)nc3ccccc23)c1,-9.9,
1_45,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(-c4ccc5nc(N)nc(N)c5c4)nc4cc(F)ccc34)c2)C[C@@H](C)O1,-10.2,
1_46,CC1(C)CC(=O)C2CC3CC4(CC=C5c6ccc(Br)cc6C(=O)N5C4=O)NC3(c3cc4ccccc4cc3F)C2C1,-8.5,
1_47,CC1C2CC(F)CC2CN1C(=O)c1cccc(Nc2nc(N)nc3ccc(-c4ccc5[nH]nc(-c6c[nH]c(N)nc6=O)c5c4)cc23)c1,-10.9,
1_48,CC1C=CC(NC2(c3ccc(Nc4nc(Nc5ccc6c(c5)OCCO6)c5ccccc5n4)cc3)CCNC2=O)=CC1,-9.5,
1_49,Cc1ccc2nc(Nc3ccc4c(c3)OCCO4)nc(Nc3ccc4c(c3)OCCO4)c2c1,-8.9,
1_50,Nc1ccc2cc(-c3cc(F)cc(-c4ccc5[nH]nc(-c6n[nH]c7ccccc67)c5c4)c3)ccc2n1,-10.5,
1_51,Nc1nc(N)c2cc(-c3nc4ccccc4[nH]3)c(OC3CN(Cc4cccc5ccccc45)C3)cc2n1,-9.9,
1_52,Cc1cnc2c(Nc3nc(N)nc4ccc(N5CCC(Oc6ccc7nc(N)nc(N)c7c6)C5)cc34)cc(C(F)(F)F)cc2c1,-9.9,
1_53,Cc1ccc2c(Nc3nc(N4C(=O)N(C)[C@@H]5c6cc7ccccc7cc6C(=O)C[C@H]54)nc4ccccc34)nc(N3C[C@@H](C)O[C@H](C)C3)nc2c1,-10.7,
1_54,C[C@@H]1CN(c2nc(-c3cc4cn[nH]c4cc3F)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-10.5,
1_55,C[C@H]1CN(C(=O)c2cc3c(cc2F)N[C@@H](c2cc(-c4ccc5[nH]ncc5c4)cc(-c4ccc5[nH]ncc5c4)c2)C2=C3C(=O)NC2=O)C[C@@H](C)O1,-10.8,
1_56,CC1(C(=O)N2CC3CN(C(=O)c4cc(F)cc(-c5ccc6nc(N)nc(N)c6c5)c4)CC3c3cc4nc(N)ncc4nc32)CCC(=O)N1,-10.4,
1_57,C[C@H]1CN(C(=O)c2cc(F)c3c4ccc(F)cc4c4c5ccccc5[nH]c4c3c2)C[C@@H](c2ccc3nc(N)nc(N)c3c2)O1,-10.2,
1_58,Fc1cc2c(cc1Nc1ncnc3ccc(-c4ccc5[nH]ncc5c4)cc13)OCCO2,-10.9,
1_59,C[C@H]1CN(c2nc(Cc3c[nH]c4ccccc34)c3nc(-c4ccc5[nH]nc(-c6ccc7c(c6)OCCO7)c5c4)c4ccccc4c3n2)C[C@@H](C)O1,-9.5,
1_60,Cc1cccc2[nH]c(-c3cccc(Nc4cc(-c5cc6c(cc5F)OCCO6)nc5ncccc45)c3)nc12,-9.9,
1_61,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5ccc6[nH]nc(-c7ccnc(N)c7)c6c5)cc34)c2)C[C@@H](C)O1,-10.7,
1_62,O=C1CCC(N2CC(c3ccc4[nH]nc(-c5ccc6[nH]nc(-c7ccc8c(c7)OCO8)c6c5)c4c3)CC3(CCOCC3)C2=O)C(=O)N1,-9.5,
1_64,Nc1nc(C2NC(=O)CCC2N2C(=O)C3c4c([nH]c5ccccc45)-c4ccccc4C32)nc2ccccc12,-10.2,
1_65,CC1(C(=O)N2CCN(c3nc(Nc4cc5c(N6CCOCC6=O)nc(N)nc5cc4F)c4ccccc4n3)CC2)CC1,-9.9,
1_66,NC(=O)c1cccc(Nc2nc(Nc3cc(-c4cc5c(cc4F)OCO5)nc4ccccc34)nc3ccccc23)c1,-9.8,
1_67,C[C@H]1CN(c2ccc3c(Nc4ccc5[nH]ncc5c4)nc(-c4cc5c(cc4F)OCO5)cc3c2)C(=O)O1,-10.9,
1_68,Nc1nc(-c2cc(F)cc(-c3ccc4[nH]nc(-c5n[nH]c6ccccc56)c4c3)c2)nc2ccccc12,-11.0,
1_69,c1ccc2c(-c3ccc4c(c3)OCCO4)nc(C3=N[C@@H](c4ccc5c(c4)OCCO5)C4(CCCCC4)N3)nc2c1,-8.8,
1_70,O=C1C=C(Nc2cc3c(cc2F)OCCO3)C(=O)C2=C1C1CCc3c(ccc4c3OCO4)C1CC21Cc2cc3[nH]ncc3cc2O1,-10.2,
1_71,CN1CC(c2cc3cc4c(cc3c(Nc3cccc(C(N)=O)c3)n2)-c2cc3c(cc2C4)OCO3)CC2(CN(C(=O)C3(C)NC(=O)NC3=O)C2)C1=O,-10.2,
1_72,Cc1ccc2nc(-c3cccc(Nc4nc(-c5cc6c(cc5F)OCCO6)nc5cc(C(=O)N6C[C@H](C)O[C@H](C)C6)ccc45)c3)[nH]c2c1,-10.6,
1_73,Nc1nc(Nc2cccc(C(=O)N3CC(F)C4CC43)c2)c2cc(N3CCC(F)C3)ccc2n1,-9.2,
1_74,Nc1nc(N)c2cc(-c3cccc(Nc4nc5c(cc4-c4cc6c(cc4F)OCCO6)CCNC5)c3)c(F)cc2n1,-11.0,
1_75,Fc1ccc2ncnc(Nc3cc(-c4ccc5c(c4)OCCO5)cc4[nH]ncc34)c2c1,-9.4,
1_76,C[C@@H]1CN(C(=O)c2cc3c(n2C)-c2ccccc2N[C@H]3c2cccc(-c3cnc4[nH]ncc4c3)c2)C[C@@H](C)O1,-9.8,
1_77,Nc1nc(N)c2cc(-c3cc(F)cc(C(=O)N4CCC5(CC4)COCO5)c3)nc(-c3ccc4[nH]ncc4c3)c2n1,-10.1,
1_78,O=C1CC2C(CC(=O)N2c2ccc3nc(-c4ccc5[nH]ncc5c4)nc(Nc4cc5c(cc4F)OCCO5)c3c2)C(=O)N1,-9.7,
1_79,Nc1nc(N)c2cc(-c3cc(F)cc(-c4cc(F)cc(C(=O)N5CCC6(CC5)OCCO6)c4)c3)ccc2n1,-10.5,
1_80,CC1(N2CCC3(CN(C(=O)c4cc5c(Nc6cc7ccccc7cc6F)nc(N)nc5cc4F)C3)C2=O)CNC(=O)C1,-10.2,
1_81,CC1(C)CC2CN(c3nc(-c4ccc5[nH]nc(-c6cnc7[nH]ncc7c6)c5c4)nc4cc(F)c(-c5ccc6[nH]ncc6c5)cc34)C2O1,-10.4,
1_82,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3cc(F)cc(C4CCN4C(=O)C4(N)CC5CC4C5)c3)ccc2n1,-10.6,
1_83,c1cc(Nc2ncnc3ccc(N4CCN(c5nc6ccccc6o5)CC4)cc23)c2[nH]ccc2c1,-9.4,
1_84,C[C@H]1CN(c2nc(N)c3cc(Nc4nc(-c5cc6c(cc5F)OCO6)cc5ccccc45)c(F)cc3n2)C[C@@H](C)O1,-9.7,
1_85,CC1(c2cc(-c3cccc(-c4ccc5[nH]nc(-c6cnc(N)nc6)c5c4)c3)cc(-c3nc(N)c4ccccc4n3)c2)NC(=O)NC1=O,-10.5,
1_86,CC1N(C(=O)c2cccc(Nc3ncnc4ccc(C5(C6(C)NC(=O)NC6=O)CC6CC65)cc34)c2)C2C=CC2C12CCC21CCC(=O)N1,-9.3,
1_87,C[C@]12CC[C@H](C1)[C@H](N1C(=O)NC3(CCN(C(=O)c4cc(F)cc(-c5ccc6nc(N)nc(Nc7cc8[nH]ccc8cc7F)c6c5)c4)CC3)C1=O)C2,-11.2,
1_88,Nc1nc(N2CCOCC2)c2cc(Nc3cc(-c4ccc5cc(F)ccc5c4)nc4ccccc34)c(F)cc2n1,-10.5,
1_89,Nc1n[nH]c2ccc(-c3ccc4ncnc(Nc5cc(-c6ccc7c(c6)OCCO7)cc6c(N)n[nH]c56)c4c3)cc12,-10.8,
1_90,C[C@H]1CN(C(=O)c2ccc3[nH]c(-c4cc(-c5ccc6nc(N)nc(N)c6c5)cc5cn[nH]c45)cc3c2)C[C@@H](C)O1,-10.2,
1_91,Nc1nc(-c2nc(Nc3cc4c(cc3F)OCCO4)c3ccccc3n2)nc2c(F)cccc12,-10.0,
1_92,Nc1ccc2cc(-c3cc(-c4cc5ccccc5nc4N)cc4c3[nH]c3ccccc34)ccc2n1,-10.0,
1_93,Nc1nc(N)c2cc(-c3cc(F)cc(C(=O)N4CCC5(CC4)CC(F)CO5)c3)nc(-c3ccc4[nH]ncc4c3)c2n1,-10.3,
1_94,CC1(c2cccc(Nc3nc(-c4ccc5cc(Br)ccc5c4)nc4ccccc34)c2)NC(=O)NC1=O,-10.6,
1_95,O=C(c1ccc2[nH]c3ccc(F)cc3c2c1)N1CC[C@@H](Oc2cc(-c3ccc4[nH]ncc4c3)nc3cc(F)ccc23)C1,-11.0,
1_96,Cc1cc(C)cc(-c2cc(C)cc(Nc3nc(Nc4cc5c(N)nc(N)nc5cc4F)c4ccccc4n3)c2)c1,-10.5,
1_97,Cn1c2c(=O)c3ccccc3c(=O)c=2n(C(=O)c2c[nH]c3ccccc23)c2cc3ccccc3cc21,-10.5,
1_98,Nc1nc(N)c2cc(Nc3nc(N)nc4ccc(-c5cc(F)cc(C(=O)N6CCC7(CC6)OCCO7)c5)cc34)c(F)cc2n1,-10.8,
1_99,CC1(N2CC3(CC2=O)CN(C(=O)c2ccc4nc(N)nc(N)c4c2)c2nc4ccccc4cc23)CNC(=O)C1,,
1_100,CN1CC2(CC1=O)CN(C1(C)CC(=O)NC1=O)c1nc3nc(Nc4ccc(-c5cc(F)cc6nc(N)nc(N)c56)c(F)c4)ncc3cc12,-9.4,
1_101,CN1C(=O)c2cc(-c3ccc4[nH]nc(-c5ccc6c(c5)OCO6)c4c3)cc(F)c2C[C@@H]1CN1C[C@H](Cn2cnc3c(N)ncnc32)OC1=O,-10.7,
1_102,Cn1nc2c(c1-c1ccc3c(c1)OCCO3)CCOc1ccc(-c3cc(C4C5C(=O)NC(=O)C5C5C(=O)NC(=O)C54)nc4ccc(O)cc34)cc1-2,-10.0,
1_103,Cc1cc(Nc2nc(-c3cc4c(cc3F)OCO4)cc3ccc(Oc4ccc5[nH]ncc5c4)cc23)n(C)n1,-9.4,
1_104,CC1(c2cccc(Nc3nc4ccccc4cc3-c3ccc4nc(N)ccc4c3)c2)NC(=O)NC1=O,-10.7,
1_105,C[C@@H]1CN(c2nc(-c3ccc4nc(N)nc(N)c4c3)nc3cc(F)c(-c4ccc5[nH]nc(-c6cc(N)nc(N)n6)c5c4)cc23)C[C@@H](C)O1,-11.3,
1_106,CC(=O)Nc1cc2c(cn1)ncn2C[C@@](C)(O)[C@H]1COC(=O)N1c1cn2c(Nc3cccc(C(=O)N4C(=O)COc5ccccc54)c3)cc(-c3cc4c(cc3F)OCO4)cc2n1,-10.4,
1_107,CC1(c2ccc3cc(-c4ccc5[nH]nc(-c6n[nH]c7ccccc67)c5c4)ccc3c2)NC(=O)NC1=O,-10.1,
1_108,Nc1nc(Nc2ccc3c(c2)OCCO3)c2cc(C3CCCN3C(=O)c3ccc4c(c3)OCCO4)ccc2n1,,
1_109,CC1N(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5ccc6c(c5)OCCO6)cc34)c2)C(=O)NC12CCC2,-10.0,
1_110,Cc1cccc(Nc2nc(Nc3cccc(C(=O)N4C(=O)COc5ccccc54)c3)c3cc(C)ccc3n2)c1,-9.9,
1_111,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6[nH]ncc6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-10.4,
1_112,CC1C(C2CCC(=O)NC2=O)Oc2c(F)cccc2N1C(=O)c1ccc2c(c1)NC(c1cc(-c3cc4c(cc3F)OCCO4)nc3ccccc13)N2,-11.0,
1_113,Nc1nc(N2CCOCC2=O)c2cc(Nc3nc(-c4cc(F)c5c(c4)C(=O)NC54CCC4)nc4ccccc34)c(F)cc2n1,-10.8,
1_114,C[C@@H]1COC(=O)N1c1nc(Nc2cc3ccccc3cc2F)c2cc(NC(=O)N3CCN(C(=O)C4(C)CCOCC4)CC3)ccc2n1,-8.7,
1_115,CC1(N2CCC3(CC(=O)N(C(F)c4ccc5nc(N)nc(Nc6cc7ccccc7cc6F)c5c4)C3)C2=O)C(=O)NC(=O)NC1=O,-10.2,
1_116,Nc1nc(N)c2cc(Nc3nc(-c4cc(F)cc(-c5cccc(F)c5)c4)nc4ccccc34)c(F)cc2n1,-11.5,
1_117,C[C@H]1CN(c2cc(-c3ccc4[nH]nc(-c5ccc6[nH]ncc6c5)c4c3)nc(-c3ccc4c(c3)OCO4)n2)C[C@@H](C)O1,-10.2,
1_118,CNc1n[nH]c2ccc(-c3ccc4[nH]nc(-c5cccc(-c6ccc7[nH]nc(-c8nc(N)nc9[nH]nc(NC)c89)c7c6)c5)c4c3)cc12,-10.2,
1_119,Nc1nc(N)c2cc(-c3cc(F)c4c(c3)C(=O)N(C3(c5cccc(F)c5)CNC(=O)N3)C4=O)ccc2n1,-9.4,
1_120,O=C1CCC2(CCC23CN2C(=O)c4ccc(F)c(c4)C4(CCN(C(=O)c5cc6c(cc5F)OCCO6)C4)Cc4ccccc4C23)N1,-8.2,
1_121,Nc1n[nH]c2ccc(-c3cccc(Nc4nc(Nc5cc6ccccc6cc5F)c5ccccc5n4)c3)cc12,-10.5,
1_123,O=C1NCC2C1=CC(c1c[nH]c3ccccc13)N2C(=O)c1c[nH]c2ccccc12,-8.6,
1_124,CC1(c2cccc(Nc3nc(-c4ccc5[nH]nc(-c6cccc(F)c6)c5c4)nc4ccccc34)c2)NC(=O)NC1=O,-10.6,
1_125,Nc1nc(N)c2cc(Nc3nc(-c4cc5c(cc4F)OCO5)cc4ccccc34)c(F)cc2n1,-9.6,
1_126,C[C@@H]1CN(c2nc3ccc(-c4cnc5nc(-c6cc7cn[nH]c7cc6F)nc(N6C[C@@H](C)O[C@H](C)C6)c5c4)cc3cc2F)C[C@@H](C)O1,-9.3,
1_127,Cc1cc2c(cc1C)C1(CC3CCC(C(=O)N4Cc5ccccc5C4C(=O)N4CC5(CCc6ccccc65)NC4(C)C)(C3)C1)C(=O)NC21Cc2cccc(O)c2C1,-9.9,
1_129,Nc1nc(Nc2ccc3[nH]nc(N)c3c2)c2cc(-c3ccc4ccccc4c3)ccc2n1,-10.2,
1_130,O=C1NC(=O)N2C1CC(N1C(=O)N(c3ccc4c(c3)OCO4)C(=O)C13Cc1ccccc1C3)CC2c1n[nH]c2ccccc12,-9.8,
1_131,Nc1nc(N2CCOCC2)nc2cc(F)c(Nc3nc(-c4cc5ccccc5[nH]4)nc4ccccc34)cc12,-9.3,
1_132,Nc1nc(Nc2cc(C3(N)CC3)cc3c(-c4ccc5[nH]ncc5c4)n[nH]c23)c2cc(-c3ccc4[nH]ncc4c3)ccc2n1,-9.6,
1_133,c1cc(Nc2nc3ccccc3cc2-c2ccc3ncccc3c2)cc(-c2nc3ccccc3[nH]2)c1,-10.1,
1_134,C[C@H]1CN(C(=O)c2cc(F)cc(Nc3nc(N)nc4ccc(-c5ccc6[nH]nc(-c7ccnc(N)n7)c6c5)cc34)c2)C[C@@H](C)O1,-10.5,
1_135,CC1(c2cccc(Nc3nc4ccccc4cc3-c3cc4ccccc4c(N)n3)c2)NC(=O)NC1=O,-10.3,
1_136,C[C@H]1[C@H]2Cc3ccccc3[C@]2(F)CN1C(=O)c1cccc(Nc2nc3nc(N)nc(N)c3cc2-c2cc(F)cc(-n3ccc(F)c3)c2)c1,-11.4,
1_137,CC1N(C(=O)c2cccc(Nc3nc(-c4ccc5ccccc5c4)nc4ccccc34)c2)C(=O)NC12CCCC2,-9.9,
1_138,Cc1cc(C(=O)Nc2ccc3c(c2)CN([C@@H](C)c2cc(F)c4nc(N)nc(N5C[C@@H]6C[C@@H](C)C[C@@H]6C5=O)c4c2)C3)nc2ccccc12,-9.3,
1_139,CNc1n[nH]c2ccc(-c3ccc4[nH]nc(-c5ccc6[nH]nc(-c7ccc8[nH]nc(NC)c8c7)c6c5)c4c3)cc12,-10.3,
1_140,Fc1ccc2nc(-c3n[nH]c4ccc(-c5ccc6[nH]ncc6c5)cc34)nc(Nc3ccc4c(c3)OCCO4)c2c1,-10.2,
1_141,C[C@@H]1CN(c2nc(N)nc3ccc(-c4nc(N5C[C@@H](C)O[C@H](C)C5)c5cccc(-c6ccc7[nH]ncc7c6)c5n4)cc23)C[C@@H](C)O1,-9.8,
1_142,O=C(Nc1n[nH]c2ccc(Nc3nc(-c4cc5c(cc4F)OCCO5)cc4ccccc34)cc12)N1CC(F)C1,-10.3,
1_143,C[C@H]1CN(C(=O)c2ccc3[nH]c4ccc5ccc(Br)cc5c4c3c2)C[C@@H](c2nc(N)c3ccccc3n2)O1,-9.8,
1_144,Nc1nc(-c2ccc3nc(-c4cc5c(cc4O)OCO5)nc(Nc4ccc5c(c4)OCCO5)c3c2)nc2ccccc12,-9.8,
1_145,C[C@]12C[C@](F)(N3Cc4c(F)cc(-c5nc(Nc6ccc7[nH]ncc7c6)c6ccccc6n5)cc4[C@@]34NC(=O)NC4=O)[C@H]1C=CC(=O)[C@]2(C)F,-10.7,
1_146,C[C@@H]1CN(c2nc3cc(-c4cc5ccc(F)cc5nc4Nc4cc5c(N6CCOCC6)nc(N)nc5cc4F)ccc3[nH]2)C[C@@H](C)O1,-10.4,
1_147,Nc1c2c(nc3ccccc13)-c1cc3c(cc1C(c1ccc4[nH]c5ccccc5c4c1)N2)OCO3,-9.5,
1_149,C[C@@H]1CN(C(=O)c2cc(F)cc(Nc3nc(N)nc4ccc(-c5ccc6[nH]ncc6c5)cc34)c2)C[C@@H](C)O1,-10.3,
1_150,CC1N(C(=O)c2cccc(Nc3nc(-c4ccc5[nH]ncc5c4)nc4ccccc34)c2)C(=O)NC12CCCC21CCC(=O)N1,-10.2,
1_151,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5ccc6[nH]nc(-c7ccccc7F)c6c5)cc34)c2)C[C@@H](C)O1,-10.9,
1_152,Cc1cccc(-c2n[nH]c3ccc(-c4n[nH]c5ccc(-c6nc(N)c7ccccc7n6)cc45)cc23)c1,-9.5,
1_153,Nc1nc(N)c2cc(Nc3nc(-c4ccc5ccccc5c4)nc4ccccc34)c(F)cc2n1,-9.9,
1_154,Nc1nc(N)c2cc(C(=O)Nc3cc(F)cc(-n4c(-c5cc6c(cc5F)OCCO6)cc5ccncc54)c3)nc(N)c2n1,-10.0,
1_155,Nc1nc(N)c2cc(Nc3nc(-c4cc(F)cc(C(=O)N5CCC6(CC5)CO6)c4)nc4ccccc34)c(F)cc2n1,-11.2,
1_156,Nc1nc(N)c2cc(-c3ccc4c(c3)C3CC(N5C(=O)NC(=O)C56CCc5ccccc56)CC4N3C(=O)C3CCC(=O)NC3=O)ccc2n1,-10.4,
1_157,C[C@@H]1CN(c2nc(Nc3ccc4[nH]ncc4c3)nc3cc(F)c(Nc4nc(N)c5ccccc5n4)cc23)C[C@@H](C)O1,-9.1,
1_158,Nc1nc(Nc2cccc(C(=O)N3CC4CC(F)(F)CC4C3O)c2)c2cc(-c3ccc4[nH]ncc4c3)ccc2n1,-10.4,
1_159,CC1(C)C2=C(c3ccc4nc(N)nc(Nc5ccc6[nH]nc(N)c6c5)c4c3)C3(C)OC(=O)C4C5C(CC51)C2C(=O)C43,-9.3,
1_160,NC(=O)c1cc(C(=O)N2CCN(C(=O)C3(NC(=O)c4ccc5ccccc5c4)Cc4ccccc4C3)CC2)nc2ccccc12,-10.0,
1_161,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3cccc(C4(O)CC5CC4C5)c3)ccc2n1,-10.5,
1_162,O=C1Cc2cc(-c3cc4c(cc3F)OCCO4)c(Nc3ccc4[nH]nc(-c5ccc6[nH]ncc6c5)c4c3)nc2N1,-10.0,
1_163,O=C1NC(=O)C(c2ccc3c(c2)Oc2cc(Br)ccc2O3)(C2(C3Cc4ccccc4N3)C(=O)Nc3cc4ccccc4cc32)N1,-9.0,
1_164,Nc1nc(N2CC(F)C2)c2cc(Nc3nc(N4CCC5(CC4)OCCO5)nc4ccccc34)c(F)cc2n1,-9.8,
1_165,CC1C2CC3CC(C3)C2CN1C(=O)c1cccc(Nc2nc(-c3ccc4[nH]ncc4c3)nc3ccc(C(=O)N4CCOCC4)cc23)c1,-10.1,
