ligand_names,smiles,vina_score,vina_path
1_75,Oc1cccc(Nc2cc(-c3cc4c(cc3F)OCO4)cc3cc(-c4nc(N5CCOCC5)c5cc(F)ccc5n4)nn23)c1,-10.4,
1_76,O=C1C[C@@H](c2cc3c(cc2F)O[C@H](C2CC2)c2cc4c(cc2-3)OCO4)Oc2ccc(F)cc21,-8.3,
1_77,Cc1cc(C)c2oc3ccc(Oc4nc(N)nc(N)n4)cc3c(=O)c2c1,-8.2,
1_78,Nc1cc2c(-c3ccc4c(c3)OCCO4)cc(-c3ccc4nc(N)nc(N)c4c3)cc2cn1,-10.1,
1_79,C[C@H]1CN2C[C@@H](C[C@]3(NC(=O)c4cc5c(cc4F)OCO5)CC[C@H]2c2ccc(-c4ccc5[nH]nc(-c6cc7c(cc6F)OCCO7)c5c4)cc2C3)O1,-10.0,
1_80,Fc1cc2c(cc1Nc1nc(-c3ccc4c(c3)OCCO4)c3ccc(C4(F)CNC4)cc3n1)OCCO2,-8.8,
1_81,Fc1cc(F)cc(-c2cc3c(Nc4ccc5[nH]nc(-c6ccc7c(c6)OCCO7)c5c4)nccc3cc2F)c1,-10.2,
1_82,Cc1cc(Nc2nc(Nc3ccccc3C)nc3cc(-c4ccc5ccccc5c4)ccc23)cc(C(=O)N2CCN(C)CC2)c1,-10.8,
1_83,Nc1nc(-c2ccc3[nH]nc(-c4cccc(F)c4)c3c2)c2cc(Oc3cc(C4=NCCN4)nc4ccccc34)ccc2n1,-10.4,
1_84,C[C@]1(c2cc3c(cc2F)OCC3)CN(C2CCN(C(=O)[C@H](Cc3c[nH]c4ccccc34)Nc3ccc4cc[nH]c4n3)CC2)C(=O)O1,-10.2,
1_85,O=C1CCN(C2CC(N3Cc4ccccc4C3=O)Cc3cc4ccccc4cc32)C(=O)N1,-9.7,
1_86,NC(=O)c1cc2ccccc2c(N2CCN(C(=O)c3c(-c4cc5[nH]ccc5cc4F)[nH]c4ccccc34)CC2)n1,-9.0,
1_87,O=C1CCC(C(=O)N2CCN3CCCC3C2c2ccc(Oc3cc4cc(-c5cccc6ccccc56)oc4cc3F)c(F)c2)CN1,-9.0,
1_88,Cc1cccc(Nc2nc(N)c3ccc(NC(=O)N4CCCC45C(=O)Nc4ccccc45)cc3n2)c1,-8.9,
1_89,CC1(C)CC(=O)C2=C(C1)Nc1nc3ccccc3nc1C2c1ccc2c(c1)OCCO2,-8.4,
1_90,CN1C(=O)c2ccc(-c3ccc4[nH]nc(-c5cc(F)cc(F)c5)c4c3)cc2C[C@H]1C(=O)N1CCN(c2cccc3nc(N)ncc23)CC1,-9.3,
1_91,c1ccc2[nH]c(-c3cnc(Nc4ccc5[nH]nc(-c6c[nH]c7ccccc67)c5c4)c4ccccc34)cc2c1,,
1_92,Cc1cc(Nc2nc(Nc3cccc4ccccc34)c3c(n2)-c2ccc(O)cc2C3=O)cc(C(=O)N2CCN(C(=O)C3CCC(=O)NC3=O)CC2)c1,-11.3,
1_93,Oc1nc(Nc2cccc3[nH]ccc23)nc2cc(-c3ccc4c(c3)OCCO4)ccc12,-9.9,
1_94,CC1(c2cccc(Nc3nc(C(=O)N4CCOCC4)cc4ccc(-c5ccc6[nH]nc(-c7cccc(F)c7)c6c5)cc34)c2)NC(=O)NC2=C1C(=O)CCC2,-11.0,
1_95,c1cc(Oc2ccc3[nH]ccc3c2)cc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,-9.9,
1_96,O=C1NC(=O)C2(CC3CCC(F)(C3)C2)N1c1nc(Nc2cc3c(cc2F)OCO3)c2ccccc2n1,-9.9,
1_97,Nc1cc(-c2n[nH]c3ccc(Nc4nc(Nc5cc6c(cc5F)OCCO6)c5cc6c(cc5n4)OCO6)cc23)nc(N)n1,-9.6,
1_98,CN1C(=O)CN(S(=O)(=O)c2ccc3c(c2)OCCO3)C2CCc3cc4c(cc3C21)OCO4,-8.2,
1_99,c1ccc2c(Nc3c4ccccc4nc4ccccc34)nc(-c3nc(N4CCOCC4)nc4[nH]ncc34)cc2c1,-10.3,
1_100,O=C(c1c[nH]c2ccc(F)cc12)N1N=C(c2ccc3c(c2)OCCO3)CC1c1ccc2c(c1)OCCO2,-9.8,
1_101,Cc1c2c(nc3ccccc13)N(C(=O)CN1C(=O)NC3(Cc4ccccc4C3)C1=O)[C@H]1CCC(=N)C[C@H]1C2=O,-9.2,
1_102,O=C(NC1(C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N2Cc3[nH]c4cc5ccc6ccccc6c5cc4c3C[C@H]2C(=O)N2CCC[C@@H](O)C2)CCCC1)c1ccc2ccccc2c1,-7.1,
1_103,CC(=O)N1CCC(C(=O)N2c3ccc(C(N)=O)cc3N(C)C23CN(C)C(=O)c2c3c(-c3ccc4ccccc4c3)nc3ccccc23)CC1,-7.7,
1_104,C[C@H]1CN(c2ccc3cc(-c4c(-c5ccc6[nH]ncc6c5)[nH]c5ccc(-c6cc(F)cc(F)c6)cc45)ccc3n2)C[C@@H](C)O1,-10.8,
1_105,Cc1cc(C(=O)Nc2ccc3oc4ccc(C(=O)N5CCN(C6CCC(=O)NC6=O)CC5)cc4c(=O)c3c2)nc2ccccc12,-9.2,
1_106,CN1CCOc2ccc(C(=O)N3CCOc4ccc(C(=O)N5CCOc6ccc(-c7ccc8ccccc8n7)cc65)cc43)cc21,-8.9,
1_107,Cc1cc(C)cc(Nc2nc(N3CCOCC3)nc3ccc(Nc4nc(N)c5ccccc5n4)cc23)c1,-9.7,
1_108,O=C(Nc1cc2c(cc1F)O[C@H](c1c[nH]c3cccc(F)c13)CN(C(=O)N1CC[C@H](F)C1)C2)c1cc(F)c2cc(F)ccc2c1,-9.4,
1_109,CN1CCN(C(=O)c2cc(O)c3cc(-c4cc5c(cc4F)OCO5)nc(Nc4ccc5c(c4)OCCO5)c3c2)CC1,-9.1,
1_110,c1cc2cc(-c3nc4ccc(-c5cc(-c6ccc7[nH]ncc7c6)nc6[nH]ccc56)cc4[nH]3)ccc2[nH]1,-10.0,
1_111,c1ccc2cc(Oc3cc(Nc4nc(N5CCOCC5)nc(N5CCOCC5)n4)c4ccccc4n3)ccc2c1,-9.5,
1_112,N#CC1(NC(=O)N2CCC(N3C[C@H]4c5cc6c(C(=O)N7CC[C@@H](Oc8cc9ccccc9nc8-c8ccc9[nH]ncc9c8)C7)coc6cc5CC[C@H]43)CC2)CCOCC1,-9.0,
1_113,NC(=O)C1CCCC2(C1)C(=O)Nc1ccc(Oc3nc(-c4ccc5[nH]nc(-c6ccc7[nH]ncc7c6)c5c4)nc4[nH]ccc34)cc12,-10.5,
1_114,CC1(C(=O)N2CCN(c3nc(-c4ccc5c(c4)OCCO5)cc4ccccc34)CC2)CNC(=O)N(c2ccc3c(c2)OCO3)C1,-9.5,
1_115,c1cnc2c(Nc3nc(N4CCN(c5cnc6ccccc6n5)CC4)c4ccccc4n3)cccc2c1,-9.0,
1_116,Cc1cccc(N2C(=O)N(c3cccc(C(=O)N4Cc5ccccc5C4)c3)C3(CN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC(C)(C)C3)C2=O)c1,-11.7,
1_117,O=C(N[C@]1(C(=O)NS(=O)(=O)c2ccc3ccccc3c2)Cc2ccccc21)[C@@H]1Cc2ccccc2N1C(=O)[C@@H]1CC[C@H](C(=O)N2CCC(O)CC2)N1,-9.6,
1_118,O=C1CC[C@H](N2C(=O)[C@@H]3C[C@H](NC(=O)O[C@H]4c5cc6c(cc5C[C@@H]4O)OCO6)C(=O)N3C(=O)[C@H]2Cc2ccc3ccccc3c2)C(=O)N1,-9.5,
1_119,O=C1CC(N2CCN(C3c4cc5ccccc5cc4CCN3C(=O)C3(c4cccc5ccccc45)NC(=O)NC3=O)CC2)c2ccccc2N1,-9.5,
1_120,Cc1cc(N2C[C@H]3C([C@@H]4CC(=O)N(C(=O)c5ccc6ccccc6c5)C4)=C(O)C(=O)N3C2)nc(Nc2cc3[nH]ccc3cc2F)n1,-10.2,
1_121,Nc1nc(N)c2cc(OCc3ccc4nc(-c5ccc6c(c5)OCCO6)nc(N)c4c3)ccc2n1,-8.9,
1_122,O=C([C@H]1c2cc(-c3ccc4[nH]ncc4c3)ccc2O[C@@H]1c1c(-c2ccc3[nH]ncc3c2)[nH]c2ccccc12)N1C[C@H]2[C@@H]3C[C@H](O)C[C@H]3C[C@H]21,-10.4,
1_123,C[C@H]1CN(c2cc(-c3cc4ccccc4nc3N)nc(-c3ccc4c(c3)OCCO4)n2)C[C@@H](C)O1,-9.7,
1_124,Nc1ncc(-c2cnc3c(-c4cc5ccccc5c(Nc5ccc6c(c5)OCCO6)n4)cccc3c2)c(N)n1,-10.4,
1_125,C[C@H]1CN(c2nc(-c3cc4c(cc3F)OCCO4)cc(-c3c[nH]c4ccc(C(=O)N5CC6(CC6)[C@](O)(C(N)=O)C[C@H]5C)cc34)n2)C[C@@H](C)O1,-10.9,
1_126,Cc1ccc2c(Nc3cccc(C(=O)N4CCOCC4)c3)nc(-c3cc4ccc(F)cc4c(N4CCOCC4)n3)nc2c1,-11.3,
1_127,Cc1nc(N2CC3(CCOCC3)[C@H]2C)c2cc(O[C@@H]3CCN([C@@H]4c5ccccc5-c5[nH]c6ccccc6c54)C3)c(F)cc2n1,-9.9,
1_128,Nc1ncc2cc(Nc3cc(-c4cc5c(cc4F)OCCO5)nc4cc(C5(F)CNC(=O)C5)ccc34)c(F)cc2n1,-10.9,
1_129,Cc1nc(Nc2cc(F)c3c(c2)-c2ccc(F)cc2C3=O)c2ccc(C3(C)NC(=O)NC3=O)cc2n1,-9.8,
1_130,Fc1cc2c(cc1-c1nc(Nc3ccc4c(c3)OCCO4)c3cc(N4CCOCC4)ccc3n1)OCCO2,-9.2,
1_131,C[C@@H]1CN(c2ccc3ccccc3n2)C[C@@H](C)N1C(=O)c1ccc2nc(Nc3ccc4[nH]ccc4c3)nc(N)c2c1,-10.1,
1_132,Fc1cc2c(cc1Nc1nc(-c3cc(-c4c(F)cccc4F)nc4cccnc34)nc3ccccc13)OCCO2,-11.3,
1_133,c1ccc2c(Nc3nc(Nc4ccc5[nH]ncc5c4)nc4ccccc34)cccc2c1,-9.9,
1_134,O=C1O[C@@H](Cn2c3cnc(-c4ccc5c(c4)OCCO5)cc3c3cc4ccccc4cc32)CN1c1ccc2c(c1)OCCO2,-10.2,
1_135,CN1C(=O)[C@H](C(=O)N2Cc3ccccc3C2)N[C@@H]2[C@@H]1c1cc(-c3ccc4c(c3)OCO4)ccc1O[C@@H]2c1ccc2c(c1)OCO2,-9.3,
1_136,Cc1cc(C)cc(Nc2nc(C)cc3cc(F)c(NC(=O)Nc4nc(N5C6CCC5CC(N(C)C)C6)nc5ccccc45)cc23)c1,-9.8,
1_137,O=C1C2CCN(c3cccc(C(F)(F)F)c3)C2C(=O)N1Cc1nc(Nc2cccc3ccccc23)c2ccccc2n1,-9.4,
1_138,O=C(c1ccc2c(c1)OCCO2)N1CCN(c2nc(Nc3cc4c(cc3F)OCCO4)c3ccccc3n2)CC1,-9.2,
1_139,O=C1OCCN1c1nc(Nc2cccc3ccccc23)c2cc(N3CCN(c4ccc5c(c4)OCCO5)CC3)c(F)cc2n1,-9.5,
1_140,Nc1nc(N)c2cc(O[C@H]3CCN(c4nc(N)nc5cc(Br)ccc45)C3)c(F)cc2n1,-9.1,
1_141,O=C(Nn1c(-c2cc(-c3ccc4[nH]ccc4c3)nc3ccccc23)nc2ccccc2c1=O)c1c[nH]c2ccccc12,-9.4,
1_142,O=C1OCCN1c1nc(N2CCOCC2)c2cc(Nc3cc(F)cc(Nc4ncnc5ccc(F)cc45)c3)c(Cl)cc2n1,-9.1,
1_143,Fc1cccc(F)c1-c1n[nH]c2ccc(Nc3nc(N4CCC5(CC4)OCCO5)c4ccccc4n3)cc12,-9.1,
1_144,c1ccc2c(Nc3ccc4c(c3)OCCO4)nc(Nc3nc4ccccc4c4ccccc34)nc2c1,-10.1,
1_145,C[C@H]1CN(c2nc(Nc3ccccc3F)c3cc(-c4nc(N)c5ccc(F)cc5n4)ccc3n2)CCO1,-8.6,
1_146,c1nc(Nc2ccc3c(c2)OCCO3)c2ccc(-c3ccc4c(c3)OCO4)cc2n1,-8.6,
1_147,Nc1nc2c(ncn2C[C@H]2CO[C@@H](C(=O)N3CCN(c4nc(-c5cc6c(-c7ccc8[nH]ncc8c7)n[nH]c6cc5F)nc5[nH]ccc45)CC3)O2)c(=O)[nH]1,-10.2,
1_148,CN1CCN(C(=O)C2CC(c3ccc4[nH]c(-c5ccc6[nH]ccc6c5)c(C5=Nc6ccccc6CC5)c4c3)=Nc3ccccc32)CC1,-9.9,
1_149,c1ccc2c(c1)[nH]c1cc3cc4c(cc3cc12)O[C@H](c1ccc2c(c1)OCO2)[C@H](c1ccc2c(c1)OCO2)O4,-9.0,
1_150,FC(F)(F)c1ccc2nc(Nc3ccc4[nH]ccc4c3)nc(Nc3ccc4c(c3)OCCO4)c2c1,-9.8,
1_151,C[C@H]1CN(c2nc(N)nc3cc(F)c(N4CCN(C(=O)c5cc(O)cc(-c6ccc7c(c6)OCCO7)c5)CC4)cc23)C(=O)O1,-10.0,
1_152,COC1=C(C(=O)N2CCN(c3nc4ccccc4nc3N)CC2)C(=O)NC1c1c[nH]c2ccccc12,-9.3,
1_153,C[C@H]1CN(c2nc(N3CCOCC3)c3cc(Nc4cc(-c5ccc(C(N)=O)cc5)nc5ccccc45)ccc3n2)C[C@@H](C)O1,-9.5,
1_154,O=C(c1ccc2c(c1)[C@@H]1C[C@@H](CN1c1cc3c4cc5ccccc5cc4n(C[C@H]4CN(c5ccc6ccccc6c5)C(=O)O4)c3cn1)O2)N1CCOCC1,-9.5,
1_155,C[C@H]1CN(C(=O)c2ccc3[nH]nc(Nc4ccnc(Nc5nc(N)c6ccccc6n5)c4)c3c2)C[C@@H](C)O1,-9.6,
1_156,CC1(C)CC(=N)C[C@@]2(CN([C@H]3CN(Cc4cccc5[nH]ncc45)C3=O)C(=O)[C@H]2NC(=O)c2cc3ccccc3cc2F)C1,-8.6,
1_157,O=C(Cc1cc2c(-c3cc4cn[nH]c4cc3F)n[nH]c2cc1F)N1CCC2(C(=O)Nc3cc4ccccc4cc32)C1=O,-8.2,
1_158,C[C@H]1CC[C@]2(C)C[C@@H]3C(=O)[C@@H]4[C@@H]5CC[C@@]6(OO[C@]7(CCCC7=C7C(=O)c8ccccc8C7=O)O6)[C@H]5CC[C@]4(C)[C@@H]3[C@@H]12,-8.9,
1_159,C[C@H]1CN(c2nc(Oc3ccc4ncccc4c3)nc3cc(NC(=O)c4ccc5ccccc5c4)ccc23)C[C@H](C)O1,-8.7,
1_160,C[C@@H]1COCCN1C(=O)c1cc(-c2cc(F)cc(-c3cc(F)cc(-c4cnc5[nH]ccc5c4)c3)c2)cc(F)c1F,-10.4,
1_161,O=C(c1cccc2[nH]c3c(c12)C(=O)N(C(=O)c1ccc2c(c1)OCO2)C3c1cccc(F)c1)N1CCOCC1,-9.0,
1_162,Cc1cc2cc(C(=O)N3CCOCC3)ccc2c(Nc2cc3c(Nc4cc5cn[nH]c5cc4F)nc(C)cc3cc2F)n1,-9.9,
1_163,Cc1cc(C)cc(Nc2nc(Nc3ccc4[nH]ncc4c3)nc3cc(F)c(N4CCOCC4)cc23)c1,-8.9,
