ligand_names,smiles,vina_score,vina_path
1_23,Nc1cc(-c2n[nH]c3ccc(-c4cccc(Nc5nc(C6CCNCC6)cc6ccccc56)c4)cc23)nc(N)n1,-10.3,
1_24,Nc1nc(N2CCOCC2)c2cc(Nc3nc4cc(F)ccc4cc3-c3cc4ccccc4[nH]3)c(F)cc2n1,-9.7,
1_25,CC1(C)[C@@H]2C[C@@]1(O)CN2c1nc(Nc2ccc3nc(N)nc(Nc4ccc5[nH]nc(-c6ccc7[nH]ncc7c6)c5c4)c3c2)c2ccccc2n1,-10.0,
1_26,Nc1nc(Nc2cccc(C(=O)N3C(=O)OC4CCCCC43)c2)c2cc(-c3ccc4[nH]nc(N)c4c3)ccc2n1,-11.1,
1_27,CN1C(=O)c2ccccc2N(C)c2cc(C(=O)N3CC4NC5(CC(=O)NC5=O)CC4(C(=O)N4CC5(C)CC4C5)C3)ccc21,-10.4,
1_28,Nc1nc(N2CCOCC2)c2cc(Nc3nc4cnccc4cc3-c3cc(F)cc4ccc(F)cc34)c(F)cc2n1,-10.7,
1_29,Oc1cc(-c2cc(-c3ccc4[nH]nc(-c5cccc6[nH]ccc56)c4c3)cc(-c3ccc4[nH]nc(-c5c[nH]c6ccccc56)c4c3)c2)cc2c1OCO2,-11.3,
1_30,Nc1nc(Nc2cc(C(=O)N3CCC4(C3)OCc3ccccc3O4)nc3ccccc23)nc2ccccc12,-9.6,
1_31,Nc1nc(N2CCOCC2)c2cc(Nc3nc(-c4ncc5ccccc5c4F)nc4ccccc34)c(F)cc2n1,-10.5,
1_32,CC1(c2cc(F)cc(Nc3ncnc4ccc(-c5ccc6[nH]ncc6c5)cc34)c2)NC(=O)NC1=O,-10.8,
1_33,Cn1cc(Nc2nc(-c3nc(-c4cc5c(cc4F)OCCO5)cc4ccccc34)nc3ccccc23)cn1,-10.1,
1_34,Nc1nc(N)c2cc(-c3cc(-c4ccc5[nH]ncc5c4)c4[nH]nc(-c5ccc6[nH]ncc6c5)c4c3)ccc2n1,-10.9,
1_35,Nc1nc(N)c2cc(Nc3nc(N4CCC5(CC4)OCO5)nc4ccccc34)c(F)cc2n1,-9.6,
1_36,NC(=O)c1cccc(Nc2nc(N3CCOCC3)nc3ccc(C(=O)Nc4ccc5[nH]c6ccccc6c5c4)cc23)c1,-10.2,
1_37,O=C1CC(c2ccc3ccccc3c2)Nc2c1cccc2C(=O)N1Cc2ccccc2C1c1c[nH]c2ccccc12,-8.9,
1_39,O=C1C2=C(Cc3ccccc31)NC(=O)C1CCN(C(=O)c3ccc4c(c3)CC(c3c[nH]c5ccccc35)N4)C21,-10.1,
1_40,CN1CC2(CC(=O)N(C3(C)NC(=O)NC3=O)C2=O)c2c(F)cc(-c3ccc4nc(N)nc(N)c4c3)cc2C1=O,-9.3,
1_41,Nc1nc(N2C(=O)OC3CC32)c2cc(Nc3nc(-c4ccc5ccccc5c4)nc4ccccc34)c(F)cc2n1,-10.0,
1_42,C[C@]1(O)C[C@@H]2CN(c3nc(-c4ccc5[nH]ncc5c4)nc4cc(F)c(-c5ccc6[nH]ncc6c5)cc34)[C@@H]2C1,-9.8,
1_43,Nc1nc(N)c2cc(Nc3nc(N4CCN(c5ccc6c(c5)CC(c5cccc7[nH]ncc57)O6)CC4)nc4ccccc34)ccc2n1,-10.2,
1_44,CN1CC2(CC1=O)CC2(C(N)=O)c1ccc2nc(Nc3ccc4[nH]ncc4c3)nc(Nc3cc4ccccc4cc3F)c2c1,-10.3,
1_45,O=C1CCC(N2C(=O)c3ccccc3C2c2ccc3ccccc3c2)C(=O)N1,,
1_46,O=C1C2=C(c3ccccc3NC2c2ccc3[nH]c4ccccc4c3c2)c2[nH]c3ccccc3c21,-10.1,
1_47,CN1C(=O)Cc2cc(C(=O)N3CN(C(c4ccc5c(c4)OCCO5)c4ccc5c(c4)OCCO5)C4(CC(F)C4)C3=O)ccc21,-9.6,
1_48,CC1CC(=O)C(=O)C2=C1Nc1cc3c(cc1C21CC(C(=O)N2CC4CC(C)C(C)(C)C2C4)=C(c2ccc4c(c2)OCCO4)O1)OCO3,-9.6,
1_49,C[C@H]1CN(c2nc(-c3cc4c(N)nc(N)nc4[nH]3)nc3cc(F)c(-c4cc5cn[nH]c5cc4F)cc23)C[C@@H](C)O1,-10.3,
1_50,C[C@H]1CN(c2nc(-c3ccc4nc(N)nc(N)c4c3)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-10.3,
1_51,CC1C2CC(C)(C)CC2CN1C(=O)c1cccc(Nc2nc(-c3ccc4[nH]nc(-n5cnc6ccccc65)c4c3)nc3ccccc23)c1,-11.0,
1_52,C[C@@H]1CN(c2nc(-c3cc4c(N5C[C@@H](C)O[C@H](C)C5)nc(N)nc4cc3F)cc3cc(F)ccc23)C[C@@H](C)O1,-10.2,
1_53,CC1(c2cccc(Nc3nc(-c4cc(F)cc(-c5ccc6[nH]nc(N)c6c5)c4)nc4ccccc34)c2)NC(=O)NC1=O,-11.2,
1_54,C[C@H]1CCN(C(=O)Nc2cc(-c3cc4c(cc3F)OCO4)cc3c(-c4ccc5[nH]nc(-c6nc(N)nc7[nH]ncc67)c5c4)n[nH]c23)C1,-11.4,
1_55,Nc1cc(-c2n[nH]c3ccc(-c4cc(-c5cc6c(cc5F)OCO6)nc5[nH]ccc45)cc23)nc(N)n1,-10.4,
1_56,Nc1nc(N)c2cc(Nc3nc(N)nc4ccc(-c5ccc6c(c5)OCCO6)cc34)ccc2n1,-9.6,
1_57,C[C@H]1CN(c2nc(-c3ccc4[nH]nc(-c5ccc6[nH]ncc6c5)c4c3)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-11.0,
1_58,C[C@H](NC(=O)c1cc(F)cc(-c2ccc3nc(N)nc(Nc4cc5[nH]ccc5cc4F)c3c2)c1)C(=O)N1Cc2ccccc2C1,-10.5,
1_59,C[C@@H]1CN(c2nc(-c3ccc4nc(N)nc(N)c4c3)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-10.4,
1_60,Cc1cc(C)cc(CN2CCC3(C2)CN(C(=O)c2cc4c(Nc5cc6c(N)nc(N)nc6cc5F)nc(N)nc4cc2F)C3)c1,-9.5,
1_61,C[C@@H]1CN(c2ncnc3cc(F)c(O[C@@H]4CCN(c5nc(Nc6ccc7[nH]ncc7c6)nc6ccccc56)C4)cc23)C[C@@H](C)O1,-10.0,
1_62,Cc1n[nH]c2cc(F)c(Nc3nc(N)nc4ccc(-c5cc(F)cc(N6C[C@@]7(CCNC7)[C@H](C)C6=O)c5)cc34)cc12,-11.2,
1_63,Nc1nc(-c2cc3ccccc3c(Nc3c4ccccc4nc4ccccc34)n2)nc2ccccc12,-9.2,
1_64,Nc1nc(N)c2cc(Nc3nc(C(=O)N4CCC5(CCOC5)C4)nc4ccccc34)ccc2n1,-10.1,
1_65,Nc1nc(N)c2cc(Nc3nc(-c4cc(F)c5c(c4)CN(C4CCC(=O)NC4)CC5)nc4ccccc34)c(F)cc2n1,-10.7,
1_66,CC1(C)C[C@@H]2N(c3nc(-c4ccc5nc(N)ccc5c4)cc(-c4cc5ccc(O)cc5nc4N)n3)C[C@](O)(C1)C2(C)C,-9.1,
1_67,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6[nH]nc(-c7ccc8[nH]ncc8c7)c6c5)cc5ccccc45)cc23)C[C@@H](C)O1,-9.8,
1_68,Nc1nc(N)c2cc(Nc3nc(C4COc5ccccc5N4C(=O)C4CCOCC4)nc4ccccc34)ccc2n1,-9.4,
1_69,C[C@@H]1CN(c2nc(-c3ccc4[nH]nc(-c5ccc6c(c5)OCO6)c4c3)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-10.9,
1_70,C[C@@H]1CN(c2nc3cc(-c4cc5ccc(F)cc5nc4Nc4cc5c(N6CCOCC6)nc(N)nc5cc4F)cc(F)c3[nH]2)C[C@@H](C)O1,-11.4,
1_71,C[C@@H]1CN(C(=O)c2cccc(Nc3n[nH]c4ccc(-c5ccc6[nH]c(C(=O)N7C[C@@H](C)O[C@H](C)C7)cc6c5)cc34)c2)C[C@@H](C)O1,-9.7,
1_72,Nc1cc(-c2n[nH]c3cc(F)c(Nc4ncnc5ccc(-c6ccc(F)cc6)cc45)cc23)nc(N)n1,-10.6,
1_73,CN1CCOC1c1ccc2nc(N)nc(Nc3cc4c(-c5cnc6[nH]ccc6c5)cccc4cc3F)c2c1,-9.3,
1_74,Nc1nc(N)c2cc(Nc3nc(-c4ccc5c(c4)C(=O)N(C4CCOC4)C5=O)nc4ccccc34)c(F)cc2n1,-10.0,
1_75,Nc1nc(N2CCOCC2)c2cc(Nc3nc(-c4cc(F)cc(N5CCOCC5)c4)nc4ccccc34)c(F)cc2n1,-10.8,
1_76,CN1CN(C(=O)c2ccc3ccccc3c2)C2(CC(=O)N(C(c3ccc4c(c3)OCCO4)c3cccc4[nH]ncc34)C2)C1=O,-10.5,
1_77,Nc1nc(N)c2cc(-c3cc(F)cc(N4C(=O)NC(Cc5ccc6[nH]ncc6c5)C45CCC5)c3)nc(-c3ccc4[nH]ncc4c3)c2n1,-9.5,
1_78,CC1=C(O)C2=C(C(C)C1=O)C(c1ccc3c(-c4ccc5c(c4)CC(c4c[nH]c6ccccc46)N5)coc3c1)Nc1cc3c(cc12)OCO3,-11.1,
1_79,CC12CN(CO1)C(=O)c1cc3c(Nc4cc5ccccc5cc4F)nc(N)nc3cc12,-8.7,
1_80,Nc1n[nH]c2c(C(=O)N3Cc4cccc(F)c4C3)cc(-c3cc4c(cc3F)OCCO4)cc12,-9.5,
1_81,O=C1CC2CC(C1=O)N(C(c1ccc3c(c1)oc1ccccc13)c1c[nH]c3ccccc13)C2C(=O)N1CC2CC(C(=O)N3CCc4ccccc43)C(C(=O)N3CCc4ccccc43)C1C2,-10.0,
1_82,Nc1nc(Nc2nc(-c3cc(F)cc(-c4ccc5[nH]ccc5c4)c3)nc3ccccc23)c2cn[nH]c2n1,-10.0,
1_83,O=C1Nc2c(-c3ccc4[nH]nc(-c5ccc6c(c5)OCCO6)c4c3)cccc2C1N1CCC(F)C1,-9.9,
1_84,Cc1n[nH]c2cc(F)c(Nc3nc(N)nc4cccc(O[C@@H]5CCN(C(=O)[C@@H]6Cc7cc8ccccc8cc7O6)C5)c34)cc12,-9.5,
1_85,CC(=O)Nc1n[nH]c2ccc(-c3n[nH]c4ccc(-c5cc(F)c6cc(F)ccc6c5)cc34)cc12,-9.9,
1_86,Cc1n[nH]c2ccc(Nc3nc(N)nc4ccc(-c5cc(N6C[C@H](C)O[C@H](C)C6)c6ccccc6n5)cc34)cc12,-9.5,
1_87,Cc1cc(-c2nc(Nc3cccc(C(=O)Nc4ccc5nc(N)nc(N)c5c4)c3)c3ccccc3n2)c2ccccc2n1,-9.4,
1_88,CC1CC2CN(C(=O)c3cccc(Nc4nc5ccccc5cc4-c4ccc5ccccc5c4)c3)C(C)C2C1,-10.3,
1_89,CC1(c2cccc(Nc3nc4ccccc4cc3-c3ccc4[nH]ncc4c3)c2)NC(=O)NC1=O,-10.2,
1_90,NC(=O)c1cccc(Nc2nc3ccccc3cc2-c2cc(F)cc(-c3nc(N)c4ccccc4n3)c2)c1,-10.3,
1_91,CC1CC(=O)C2C(CCC3c4cc5nc6ccccc6cc5cc4C4(C)C(=O)N5CCC(C(=O)Nc6nc(N)nc7[nH]ncc67)(CC5)C3C24)C1=O,-9.5,
1_92,Nc1nc(N)c2cc(-c3cc(F)c(F)c(C4(C(=O)N5CCC6(Cc7ccccc7O6)C5)C(=O)Oc5ccc(F)cc54)c3)ccc2n1,-10.7,
1_93,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5[nH]cc6ccccc56)cc34)c2)C[C@@H](C)O1,-10.3,
1_94,CC1COc2ccccc2N1c1nc(N)nc2cc(F)c(Nc3nc(N)nc4ccc(F)cc34)cc12,-9.6,
1_95,O=C1OC2CCCCC2N1C(=O)c1cccc(Nc2ncnc3ccc(-c4ccc5[nH]ncc5c4)cc23)c1,-10.7,
1_96,C[C@H]1O[C@@H]2[C@@H](c3c[nH]c4ccccc34)C(=O)N(C(=O)[C@@]3([C@@H]4CCC(=O)NC4=O)NC(=O)NC3=O)[C@@H]2c2cc3c(cc21)NC(=O)C3,-9.6,
1_97,Cn1c2ccccc2c(=O)c2cc(NC(=O)c3ccc4[nH]c5ccc(NC(=O)c6ccc7c(c6)OCCO7)cc5c4c3)ccc21,-8.8,
1_98,Nc1nc(N)c2cc(Nc3nc(Nc4ccc5c(c4)OCCO5)c4cc5c(cc4n3)C3(CCC3)NC5=O)ccc2n1,-10.2,
1_99,CC1CN(c2ccc3nc(N)nc(N)c3c2)C(=O)CN1C(=O)c1cccc(Nc2nc(N)nc3ccccc23)c1,-9.7,
1_100,Nc1nc(N)c2cc(Nc3nc(Nc4cc5ccccc5cc4F)c4ccccc4n3)c(F)cc2n1,-11.2,
1_101,C[C@@H]1Oc2cnc3ccc(N4C[C@](C)(O)COC4=O)cc3c2CN1C(=O)c1cccc(Nc2nc(N)nc3ccc(F)cc23)c1,-9.3,
1_103,CC1(C(=O)N2CC3(CCN(C(=O)c4ccc5nc(N)nc(Nc6cc7[nH]ccc7cc6F)c5c4)CC3)c3ccc(F)cc32)CCC(=O)N1,-10.3,
1_104,CC1(C(=O)Nc2cc3ccc(-c4ccc5[nH]nc(-c6ccc7[nH]nc(-c8cc9ccccc9[nH]8)c7c6)c5c4)cc3[nH]2)NC(=O)NC1=O,-10.3,
1_105,C[C@H]1CN(c2cc3c(-c4ccc5[nH]nc(-c6ccnc(N)n6)c5c4)cc(-c4cc5c(cc4F)OCO5)nc3cn2)C[C@@H](C)O1,-9.5,
1_106,Cc1cc(-c2ccc3[nH]nc(N)c3c2)cc(-c2cc3ccccc3nc2Nc2cccc(C(N)=O)c2)c1,-10.8,
1_107,Nc1nc(-c2n[nH]c3ccc(-c4n[nH]c5c(-c6ccc7[nH]nc(N)c7c6)cc(-c6ccc7c(c6)OCO7)cc45)cc23)c2cn[nH]c2n1,-11.8,
1_108,C[C@H]1CN(c2nc(-c3ccc4[nH]nc(-c5nc(N)nc6[nH]ccc56)c4c3)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-11.8,
1_109,CN1COC1c1cc(F)cc(-c2cc(-c3nc(N)c4ccccc4n3)cc3c(-c4ccc5[nH]ncc5c4)n[nH]c23)c1,-10.9,
1_110,C[C@H]1[C@@H]2C(=O)[C@H]3C[C@@]4(COC(=O)[C@@H]4[C@@]1(C)CC=C2O)c1cc2c(cc1C(=O)N3[C@H]1C=C[C@@H]3CC(=O)C(C)(C)[C@H]1C3)OCO2,-8.5,
1_111,Fc1ccc2nc(-c3cc4c(cc3F)OCCO4)nc(Nc3cccc(-c4cnc5[nH]ncc5c4)c3)c2c1,-11.2,
1_112,Nc1nc(N)c2cc(Nc3nc(-c4ccc5ccc(C(=O)N6CC7(O)CC6C7)cc5c4)nc4ccccc34)c(F)cc2n1,-10.8,
1_114,C[C@H]1CN(c2nc(Nc3cc4ccccc4cc3F)c3c(C(=O)N4CCN(C(=O)[C@]5(C)CC6(CC6)C(=O)N5)CC4)cccc3n2)C[C@@H](C)O1,-10.2,
1_115,Nc1nc(N)c2cc(Nc3cc(-c4cc5c(cc4F)OCCO5)nc(N4CCC(F)C4)n3)c(F)cc2n1,-9.4,
1_116,Cc1cc(-c2nc(Nc3cccc(C4NC(=O)c5ccccc5N4)c3)c3ccccc3n2)c2cn[nH]c2c1,-10.5,
1_117,CN1CCN(c2ccc3nc(N)nc(Nc4cc5c(-c6nc(N)nc7[nH]ncc67)coc5cc4F)c3c2)CC1,-10.3,
1_118,Cc1ccc(C(=O)N2CC[C@@](C)(N)C2)cc1Nc1c(C)nc(-c2cc3c(cc2F)OCO3)c2cc(F)ccc12,-8.9,
1_119,C[C@H]1CN(C(=O)c2cc(F)cc(Nc3nc(-c4ccc5cc(F)ccc5n4)nc4ccccc34)c2)C[C@@H](C)O1,-10.1,
1_120,Nc1nc(Nc2cccc(C(=O)N3C(=O)OC4CCCCC43)c2)c2cc(-c3ccc4[nH]ncc4c3)ccc2n1,-11.0,
1_121,Nc1nc(-c2ccc3[nH]cc(C4NC5(CCc6[nH]c7ccccc7c6C5)NC4=O)c3c2)nc2ccccc12,-10.2,
1_122,Nc1nc(N)c2cc(Nc3nc(-c4ccc5c(F)cccc5c4)nc4ccccc34)c(F)cc2n1,-10.0,
1_123,CC1C(=O)Nc2ccccc2N1C(=O)c1cccc(N2C(=O)c3ccccc3NC2c2cccc(-c3cnc4ccccc4c3)c2)c1,-10.8,
1_124,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccccc34)c2)C[C@@H](c2ccc3nc(N)nc(N4C(=O)OC[C@H]4C)c3c2)O1,-9.6,
1_125,C[C@H]1CN(C(=O)c2cccc(-c3ccc4[nH]ncc4c3)c2)C[C@@H](c2nc(Nc3cc4c(N)nc(N)nc4cc3F)c3ccccc3n2)O1,-10.7,
1_126,C[C]1CN(c2ncnc3c(N)nc(-c4cc(F)cc(-c5cc(F)cc(-c6cnc7ccnc(N)c7c6)c5)c4)cc23)C[C@@]1(C)O,-10.3,
1_127,CC(=O)Nc1n[nH]c2ccc(-c3n[nH]c4ccc(-c5cc(F)cc(C(=O)N6CNC(C)(C)C6)c5)cc34)cc12,-10.1,
1_128,Nc1nc(N2CCOCC2=O)c2cc(Nc3nc(-c4ccc5ccccc5c4)nc4ccccc34)c(F)cc2n1,-10.5,
1_129,CC1(c2cccc(Nc3nc(-c4cc(F)cc(-c5ccc6[nH]ncc6c5)c4)nc4ccccc34)c2)NC(=O)NC1=O,-10.6,
1_130,O=C1COc2ccccc2N1c1nc(-c2cccc(Nc3nc(N4CCCCC4)nc4ccccc34)c2)nc2ccccc12,-10.7,
1_131,C[C@@H]1CN(c2nc(-c3ccc4[nH]nc(-c5ccc6c(c5)OCCO6)c4c3)nc3cc(F)c(-c4ccc5[nH]nc(N)c5c4)cc23)C[C@@H](C)O1,-11.0,
1_132,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(-c4ccc5nc(N)nc(N)c5c4)nc4ccc(F)cc34)c2)C[C@@H](C)O1,-10.6,
1_133,Nc1nc(N)c2cc(Nc3nc(N)nc4ccc(C(=O)N5CCC6(CC5)CC(F)CO6)cc34)c(F)cc2n1,-10.3,
1_134,Nc1cc(-c2cc(F)cc(-c3ccc4[nH]nc(N)c4c3)c2)cc(-c2ccc3[nH]nc(N)c3c2)n1,-10.3,
1_135,CNc1n[nH]c2nc(N)nc(-c3n[nH]c4ccc(-c5n[nH]c6ccc(-c7cnc8[nH]ncc8c7)cc56)cc34)c12,-10.1,
1_136,Nc1nc(N)c2cc(-c3cccc(Nc4nc(Nc5cc6ccccc6cc5F)c5ccccc5n4)c3)ccc2n1,-10.7,
1_137,CC(C)(O)[C@@H]1COC(=O)N1c1nc(Nc2ccc3nc(N)nc(Nc4ccc5nc(N)nc(N)c5c4)c3c2)c2ccccc2n1,-9.7,
1_138,CC1(C(=O)N2CCN(C(=O)c3cc(Nc4nc(N)c5ccccc5n4)c4ccccc4n3)CC2)Cc2ccccc2O1,-9.8,
1_139,C[C@H]1CN(C(=O)c2cc(Nc3nc(Nc4cc5ccccc5cc4F)c4ccccc4n3)c3[nH]ncc3c2)C[C@@H](C)O1,-10.9,
1_140,Nc1nc(N2CCOCC2F)c2cc(Nc3nc4ccccc4cc3-c3cc(F)c4ccccc4c3)c(F)cc2n1,-10.6,
1_141,Fc1cc2c(cc1-c1cc3ccccc3[nH]1)OC[C@@H](c1c(-c3ccc4[nH]ncc4c3)[nH]c3ccccc13)O2,-8.8,
1_142,C[C@@H]1CN(C(=O)c2cccc(-c3n[nH]c4ccc(-c5ccc6[nH]nc(-c7ccc8[nH]ncc8c7)c6c5)cc34)c2)C[C@@H](C)O1,-10.0,
1_143,O=C1CC2(CN1)CN(C(=O)c1cc(-c3cc4c(cc3F)OCCO4)nc3[nH]ccc13)C2,-9.1,
1_144,CC1(C)CC[C@H]2[C@@H]3C[C@](C)(C(=O)N4C[C@H](Oc5cc(-c6ccc7nc(N)nc(N)c7c6)nc6ccccc56)C[C@@]4(C)C(=O)O)CC[C@@]3(C)CC[C@H]21,-10.0,
1_145,CC1COCCN1C(=O)c1cc(-c2ccc3[nH]nc(N)c3c2)cc(-c2ccc3[nH]nc(-c4ccc5ccccc5c4)c3c2)c1,-11.4,
1_146,CC(=O)N1CC2CN(C(=O)c3cccc(Nc4nc(N)nc5ccc(-c6[nH]cc7ccccc67)cc45)c3)C(F)C2C1,-10.4,
1_148,C[C@]1(F)C(=O)C(O)=C[C@H]2C(c3c[nH]c4ccc(NC(=O)c5ccc6[nH]ncc6c5)cc34)=C(c3c[nH]c4ccccc34)C[C@H]21,-10.2,
1_149,O=C1c2cc(-c3nc(Nc4cc5cn[nH]c5cc4F)c4ccccc4n3)c(F)cc2C2c3cccc(F)c3C(=O)N12,-10.6,
1_150,CC1CN(C(=O)c2ccc3ccccc3c2)C2CCC=CC2N1C(=O)c1cccc(Nc2nc(N)nc3ccccc23)c1,-10.3,
1_151,Cc1n[nH]c2ccc(-c3n[nH]c4ccc(-c5ccc6nc(-c7cc8c(N)nc(N)nc8[nH]7)nc(N7C[C@H](C)O[C@H](C)C7)c6c5)cc34)cc12,-10.9,
1_152,Cc1ccc2nc(-c3cccc(Nc4nc(-c5cc6c(cc5F)OCCO6)nc5cc(C(N)=O)ccc45)c3)[nH]c2c1,-10.6,
1_153,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(Nc5ccc6nc(N)nc(N)c6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-11.8,
1_154,CC1(c2cccc(Nc3nc(-c4cc(F)cc5[nH]ncc45)nc4ccccc34)c2)NC(=O)NC1=O,-10.2,
1_155,CC1Oc2ccccc2C(C)N1C(=O)c1cccc(Nc2nc(-c3ccc4[nH]nc(N)c4c3)nc3ccccc23)c1,-10.1,
1_156,CC1COC(=O)N1c1nc(Nc2cc3c(N4C(=O)OCC4C)nc(N)nc3cc2F)c2ccc(F)cc2n1,-9.6,
1_157,Cc1cc(-c2nc(Nc3cccc(C4(C)NC(=O)NC4=O)c3)c3ccccc3n2)c2cn[nH]c2c1,-10.6,
1_158,O=C(c1cc(-c2cc3c(cc2F)OCCO3)nc2cc[nH]c12)N1CCC12CCc1ccc(F)cc12,-8.6,
1_159,CC1(C(=O)Nc2cccc(Nc3nc(-c4nc(-c5cc6c(cc5F)OCO6)cc5ccccc45)nc4ccccc34)c2)NC(=O)NC1=O,-10.7,
1_160,C[C@H]1CN(c2nc(-c3cc(N4C[C@H]5CCN(C(=O)[C@]6(C)CCC(=O)N6)C[C@@H]5C4)cc(-c4ccc5[nH]ncc5c4)n3)nc3ccccc23)C[C@@H](C)O1,-11.1,
1_161,CC1(C)C2=C(C[C@]1(C)O)c1ccc3[nH]ccc3c1C[C@@H]2c1c[nH]c2c(NC(=O)c3ccc4cc(-c5cc6ccccc6[nH]5)[nH]c4c3)cccc12,-9.1,
1_162,Nc1nc(N2CCOCC2)nc2cc(F)c(Nc3nc(-c4cc5c(cc4F)OCO5)cc4ccccc34)cc12,-10.2,
1_163,Nc1nc(N)c2cc(-c3cc(F)cc(C(=O)N4CCC5(CC4)OCCO5)c3)nc(-c3cccc4[nH]ncc34)c2n1,-10.4,
1_164,O=C1CC(C(=O)N2CCN(C(=O)c3ccc4[nH]c(=O)c5c(-c6ccc7ccccc7c6)nc6ccccc6c5c4c3)CC2)CN1,-10.4,
1_165,CC1(c2cccc(Nc3nc(-c4cc(F)c5ccc(F)cc5c4)nc4ccccc34)c2)NC(=O)NC1=O,-10.3,
1_166,Nc1nc(N)c2cc(-c3cccc(Nc4nc(-c5cc6c(cc5F)OCCO6)nc5cc(F)ccc45)c3)ccc2n1,-11.2,
