ligand_names,smiles,vina_score,vina_path,score,adjusted_score
1_16,Cc1ncc(NC(=O)Nc2cccc(F)c2C(F)(F)F)c(C)c1N(CCOc1ccccc1C#N)Cc1ccccc1,-7.4,,-7.4,-7.4
1_17,Cc1ccc(S(=O)(=O)Nc2ccc(N3CCCCC3)c(C3=NS(=O)(=O)c4cc(F)ccc4N3)c2)cc1,-8.8,,-8.8,-8.8
1_18,CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4cc5ccccc5nc4-c4ccc(F)cc4)cc3)c3ccccc23)CC1,-8.6,,-8.6,-8.6
1_19,O=C(NC12CC3CC(CC(C3)C1)C2)c1cccc(Cl)c1,-6.6,,-6.6,-6.6
1_20,Nc1ccc(C(F)(F)F)cc1Nc1ncncc1N1CCC2(CCN(c3ccc(F)cc3)CC2)CC1,-8.2,,-8.2,-8.2
1_21,Cc1cc(C(=O)N2CCCc3c(O)cccc32)ccc1N1CCC(C(=O)NCc2cccnc2)CC1,-7.1,,-7.1,-7.1
1_22,COc1ccc(C(=O)N2N=C(c3cc(OC)c(OC)c(OC)c3)CC2c2ccc(OC)cc2)cc1,-7.1,,-7.1,-7.1
1_23,Cn1ncc(Nc2nc(Nc3ccc4c(c3)OCCO4)cc(-c3ccc4c(c3)OCCO4)n2)n1,-9.7,,-9.7,-9.7
1_24,Cc1c(N2CCN(c3nnc(-c4ccc(F)c(NC(=O)Nc5ccccc5)c4)s3)CC2)cccc1C(F)(F)F,-8.5,,-8.5,-8.5
1_25,C=Cc1cc(=O)oc2cc3cc(C(=O)O)c(=O)oc3c(OC(=O)c3ccccc3)c12,-7.5,,-7.5,-7.5
1_26,CC(=O)N1CCC(N2CC(Oc3ccc(NC(=O)Nc4ccc(-c5ccc(F)cc5)cc4)cc3)C2)CC1,-7.4,,-7.4,-7.4
1_27,Cc1cc(-c2ccc3c(c2)CCC2C3CC3(CC2(C)C)N=C(N)NC3=O)cc(C)c1O,-7.4,,-7.4,-7.4
1_28,Cc1onc(-c2ccccc2Cl)c1-c1ccc2c(c1)S(=O)(=O)N=C(c1ccc(Cl)cc1)N2CCO,-7.2,,-7.2,-7.2
1_29,Cc1ccc(C)c(C(=O)N2c3ccc(F)cc3O[C@H]3CCN(C(=O)N4CCN(c5cccc(C(N)=O)c5)CC4)C[C@H]32)c1,-7.8,,-7.8,-7.8
1_30,Cc1ccc(NC(=O)C2(c3ccc(Cl)cc3)NC(=O)c3c(cccc3C(F)(F)F)N2)cc1,-8.6,,-8.6,-8.6
1_31,CNC(=O)c1ccc(Nc2nc(NC3CCN(CCOc4ccc5[nH]c6ccccc6c(=O)c5c4)CC3)ncc2C(F)(F)F)cc1C(F)(F)F,-8.3,,-8.3,-8.3
1_33,O=C(NCCOc1ccc(F)cc1C(=O)NCc1ccccc1)NC1CCN(S(=O)(=O)c2ccc(F)cc2F)CC1,-8.3,,-8.3,-8.3
1_34,O=C(Nc1ccc(C(=O)N2CCN(Cc3ccccc3)CC2)cc1)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1,-7.5,,-7.5,-7.5
1_35,CNC[C@H]1CN(C(=O)c2ccc(-n3cnc4c(-c5ccccc5)ncc(-c5cccc(O)c5)c43)cc2)C(=O)O1,-7.7,,-7.7,-7.7
1_36,COc1cc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCN(C(=O)[C@@H](N)Cc3ccc4ccccc4c3)C[C@@H]2C)cc(Cl)c1O,-8.3,,-8.3,-8.3
1_37,CN1CCN(c2cc3c(N4CCN(c5ccc(F)cc5F)CC4)ccnc3cc2Cl)CC1,-7.9,,-7.9,-7.9
1_38,CN1CCN(c2ccc(-c3n[nH]c4c3C[C@@H](Nc3cc(N)ncn3)[C@@H]3[C@@H](C(=O)N[C@@H]5CCC(=O)C5(C)C)C[C@@]43C)cc2)CC1,-8.6,,-8.6,-8.6
1_39,CN1CCN(c2nc(C(=O)Nc3ccc4c(c3)[C@@]3(CCN(Cc5ccccc5)C3=O)CCN4C)c3ccccc3n2)CC1,-8.5,,-8.5,-8.5
1_40,O=S(=O)(Nc1ccc(C2CCN(CC3CCNCC3)CC2)cn1)c1ccc(F)cc1,-7.7,,-7.7,-7.7
1_41,Cc1ccc(C(=O)NC(C)C(=O)N2CCN(c3ccc(N4CCN(S(C)(=O)=O)CC4)cc3C(=O)O)CC2)c(F)c1,-7.0,,-7.0,-7.0
1_42,CN1C(=O)N(c2ccc(F)c(C(=O)N3CCN(C(=O)C4CC4)CC3)c2)S(=O)(=O)c2ccccc21,,,0.0,0.0
1_43,NC(=O)N1C(=O)C2(CCc3cc(F)ccc31)CCN(C1CC3(C(=O)O)CC4COC(=O)C4C1C3)CC2,-8.8,,-8.8,-8.8
1_44,Cn1ccc2ccc(-n3ncc4c(-c5ccc(NC(=O)NCc6nccs6)cc5)ncnc43)cc21,-8.3,,-8.3,-8.3
1_45,CC1=C(Nc2cncnc2)C(=O)[C@@]2(C)C(=CC[C@@H]3Oc4cccc5c4[C@H](OC=C5)[C@@H]3[C@H]2C)C1=O,-7.8,,-7.8,-7.8
1_46,O=C1NC(=O)C2(C(=O)Nc3cc(Cl)ccc32)N1CCc1c[nH]cn1,-6.8,,-6.8,-6.8
1_47,CS(=O)(=O)N1CCN(c2cc(N3CCN(C(=O)c4cc(C(F)(F)F)ccc4Oc4ccc(F)cc4)CC3)ccn2)CC1,-7.8,,-7.8,-7.8
1_48,O=S(=O)(c1ccc(F)cc1)N1c2cc(N3CCOCC3)ccc2N=C(c2ccccc2)c2ccccc21,-8.0,,-8.0,-8.0
1_49,CNC(=O)c1cc(N)c(C)cc1Nc1ccc(Nc2ncnc3cc(F)ccc23)c(Cl)c1,-7.8,,-7.8,-7.8
1_50,Cn1c(NC2CCN(C(=O)Cc3ccccc3)CC2)nc2cc(-c3nc(C(F)(F)F)n[nH]3)ccc21,-8.1,,-8.1,-8.1
1_51,Cc1ccc2nc(O)c(-c3ccc(CN4CCN(c5ccc6c(N7CCOCC7)n[nH]c6c5)CC4)cc3)cc2n1,-9.1,,-9.1,-9.1
1_52,O=C(Nc1ccc(Cl)cc1)Nc1ccc2c(Nc3ccccc3S(=O)(=O)N3CCOCC3)ccnc2c1,-8.4,,-8.4,-8.4
1_53,CC1(C)Nc2cc(C(F)(F)F)ccc2N(c2ccc3c(c2)nnn3C2CCCN(S(=O)(=O)c3ccccc3)C2)C1=O,-8.4,,-8.4,-8.4
1_54,O=C(C1CCC(N2CCC3(CC2)OCCO3)CC1)N1C(=O)C(c2ccc3ccccc3c2)N(CC2CC2)C1=O,-8.8,,-8.8,-8.8
1_55,COc1ccc(Cn2c3ccc(F)cc3c3c2c2cc(CN4CCCC4)ccc2n3C)cc1,-7.5,,-7.5,-7.5
1_56,O=C(c1cccc(C(F)(F)F)c1)N1C[C@@H]2C[C@H](N3CCc4ccccc4C3=O)[C@@H](O)CN2C1=O,-8.2,,-8.2,-8.2
1_57,CCOc1ccccc1Nc1ncnc2c1ncn2-c1ccnc(N2C[C@@H](C)O[C@H](C)C2)n1,-7.5,,-7.5,-7.5
1_58,O=C1Cc2cc(-c3ccc(-c4ccccc4C(=O)O)cc3)ccc2N1,-7.5,,-7.5,-7.5
1_59,O=C(Nc1cc(-c2cc3ccccc3nc2N2CCOCC2)ccn1)N[C@@H]1CCc2ccc(NC(=O)N3CC[C@@H](O)C3)cc21,-9.7,,-9.7,-9.7
1_60,O=C(C1CCN(S(=O)(=O)c2ccccc2)CC1)N1CCN(c2ncccn2)CC1,-7.9,,-7.9,-7.9
1_61,O=C(NC1CCC(c2ccc(F)cc2)CC1)N1CCC2(CC1)CN(C1CCCCC1)C(=O)N2,-8.9,,-8.9,-8.9
1_62,Nc1ccc2c(c1)nc(-c1ccc(Cl)c(O)c1)n2C[C@@H](N)C(=O)N[C@H](CO)c1cccc2ccccc12,-8.4,,-8.4,-8.4
1_63,Cc1ccc(CN2C(=O)C3Cc4ccccc4C(=O)C3C2c2ccccc2)cc1,-8.3,,-8.3,-8.3
1_64,O=C(Nc1ccc(N2CCN(C3CCN(C4=NS(=O)(=O)c5ccccc5O4)CC3)CC2)cc1)c1ccccc1C(F)(F)F,-7.8,,-7.8,-7.8
1_65,CC(C)(C)c1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3ccccc3)c2)cc1,-7.8,,-7.8,-7.8
1_66,Cc1ccc(S(=O)(=O)NC(=O)N2c3ccccc3CCC2c2ccc(O)cc2)cc1C,-8.1,,-8.1,-8.1
1_67,Nc1cccc(-c2nc3n(c2C(=O)Nc2ccc(Cl)cc2)CCN(S(=O)(=O)c2ccccc2)C3c2c[nH]c3ccccc23)c1,-8.3,,-8.3,-8.3
1_68,CNC(=O)c1ccc(C(F)(F)F)c(NC(=O)c2cn(C)c3c(OCc4ccccc4)cccc23)c1,-8.0,,-8.0,-8.0
1_69,CN1CCN(c2ccc(Cn3c4ccccc4c4cc(S(=O)(=O)N(C)C)ccc43)cc2)CC1,-7.5,,-7.5,-7.5
1_70,Cc1cc(Oc2cc(-c3cc(NC4CCN(C)CC4)ncn3)ccc2F)c2c(N)ncnc2c1,-8.4,,-8.4,-8.4
1_71,CN1CCN(c2ncnc3cc4ccc(-c5cccc(C#N)c5)cc4cc23)CC1,-8.3,,-8.3,-8.3
1_72,CC(=O)N1C(=O)c2[nH]c3ccc(Cl)cc3c2C1c1ccc(OC2CCCC2)cc1,-8.1,,-8.1,-8.1
1_73,O=C(NCc1cccc(C(F)(F)F)c1)c1cc(N2CCN(C(=O)c3cc4ccccc4o3)CC2)ccc1OCc1ccccc1,-8.1,,-8.1,-8.1
1_74,Cc1ccc(F)cc1NC(=O)C1(C)CCCN(Cc2nc(-c3cccc(F)c3)c(C(N)=O)s2)C1,-8.1,,-8.1,-8.1
1_75,CN1[C@H](C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)CC[C@@H]2[C@H]1[C@@H](O)[C@H]1SC[C@@](O)(c3cccc(C(F)(F)F)c3)N(Cc3ccccc3)[C@@H]12,-7.9,,-7.9,-7.9
1_76,CC(Nc1cccc(Cl)c1)C(=O)Nc1ccc2ccc(C(=O)c3cn(C)c4ccccc34)cc2c1,-8.5,,-8.5,-8.5
1_77,CN1CCN(CC(=O)NC(Cc2ccccc2)Cn2ccnc2)CC1,-6.3,,-6.3,-6.3
1_78,CC(=O)C(=O)N1c2cccc(O)c2C(C(=O)O)=C2c3ccccc3C[C@@H](C(=O)NCc3ccccc3)[C@H]21,-7.9,,-7.9,-7.9
1_79,O=C(O)c1ccc2nc(-c3ccc(NC4CCN(C5(CO)CN(c6ccc(F)cc6Cl)C5)CC4)c(F)c3)c3ccccc3n12,-7.4,,-7.4,-7.4
1_80,CN(CC(=O)Nc1nc2ccc(C(=O)N3CCN(c4ccc(Cl)cc4)CC3)cc2n1C)C1CCN(Cc2ccccc2)CC1,-7.7,,-7.7,-7.7
1_81,Cc1cc(Nc2ncc(C(N)=O)c(Nc3ccc(C#N)cc3)n2)c2c(c1)C(=O)N(C1CCCC1)C2=O,-8.0,,-8.0,-8.0
1_82,Cc1onc(-c2ccccc2)c1C(=O)NC(C1CCCCC1)C1CCCCC1,-7.2,,-7.2,-7.2
1_83,Cn1cc(C(=O)N2CCC3(CC2)COCCO3)c2c(Oc3ccc(NC(=O)Nc4ncnc5ccccc45)cc3)cccc21,-8.5,,-8.5,-8.5
1_84,NS(=O)(=O)c1ccc(-c2nn(-c3ccc(F)cc3)cc2CN2C[C@H]3OCC[C@H]3C[C@H]2c2ccccc2)cc1,-7.6,,-7.6,-7.6
1_85,CNC(=O)C1CCN(C(=O)c2nc(C)c(C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)s2)CC1,-7.1,,-7.1,-7.1
1_86,COc1cc(N2CCN(C(=O)c3cccc(Oc4ccc5ncc(C)c(N6CCC(C(N)=O)CC6)c5c4)c3)CC2)ccc1C(F)(F)F,-8.3,,-8.3,-8.3
1_87,O=C(NCc1ccc(F)cc1)c1cnn(CC(=O)N2CCC[C@@H]3[C@H]2CCCN3Cc2ccccc2)c1,-7.8,,-7.8,-7.8
1_88,O=C(c1cc(O)cc(-c2cc3ccc(-c4c(O)ccc5ccccc45)cc3o2)c1)c1ccc2c(c1)OCO2,-9.3,,-9.3,-9.3
1_89,Cc1ncc(C(=O)N2CC3CN(c4ccc(-c5csc(C)n5)cc4)C(=O)C3C2)c(O)n1,-7.1,,-7.1,-7.1
1_90,CC(=O)N1C2CCC1CC(NC(=O)c1cc3ccccc3nc1-c1ccc3nc(N)nc(O)c3c1)C2,-8.7,,-8.7,-8.7
1_91,Cc1cc(Nc2nccc(Nc3ccc(O[C@H]4CC[C@H](N5CCN(C)CC5)CC4)c(F)c3)n2)ccc1C(=O)Nc1ccccc1,,,0.0,0.0
1_92,CN1C(=O)N(c2ccccc2F)CC12CCN(S(=O)(=O)c1ccc(Cl)cc1)CC2,-7.9,,-7.9,-7.9
1_93,CC(C)N1CCN(C(=O)c2cc3c(c(Nc4ccc(Cl)cc4)n2)CN(C2CC(=O)Nc4ccccc42)CC3)CC1,-7.8,,-7.8,-7.8
1_94,Cc1cccc(-c2ccc(-c3csc(NC(=O)c4sc(N)nc4C)n3)cc2)n1,-7.7,,-7.7,-7.7
1_95,COc1cc(N2CCN(C)CC2)ccc1Nc1nc(-c2ccc(OCCN3CCOCC3)cc2)c2cc[nH]c2n1,-7.2,,-7.2,-7.2
1_96,Nc1ncnc2cc(OCC(=O)N3CCC4(CC3)C(=O)NC(=O)N4c3ccccc3)ccc12,-8.0,,-8.0,-8.0
1_97,O=C(O)C1=C(C(=O)O)N2CC(=O)N(Cc3ccccc3)C2SC1NCc1ccc(-c2ccccc2)cc1,-8.2,,-8.2,-8.2
1_98,O=C(O)c1csc2ncnc(N3CCC(C(=O)Nc4ccccc4)(n4cnnc4)CC3)c12,-7.4,,-7.4,-7.4
1_99,CC(C)(C)c1cc(NC(=O)Nc2cccc(C(=N)N)c2)cc(S(=O)(=O)N2CCCCC2)c1,-8.4,,-8.4,-8.4
1_100,COc1cc2c(cc1OC)N1C(Nc3ccc(C(=O)O)c(Cl)c3)=NC(=N2)Nc2cc(N3CCN(CCF)CC3)c(OC)cc21,-7.8,,-7.8,-7.8
1_101,CC(C)(C)OC(=O)N1CCN(c2ccc3[nH]c(=O)n(-c4ccc5c(c4)nc4n5Cc5nc6ccccc6cc5C4=O)c3c2)CC1,-8.7,,-8.7,-8.7
1_102,NC(=O)N1CCN(c2ccc(S(=O)(=O)N3CCC[C@@H]3C(=O)N3c4cc(F)cc(F)c4Oc4cc(F)ccc4[C@H]3C3CCC3)cc2)CC1,-8.7,,-8.7,-8.7
1_103,COc1ccc(NC(=O)Nc2ccc(C(=O)N3CCN(c4ccc(C(C)=O)cc4)CC3)cc2OC)cc1C,-7.8,,-7.8,-7.8
1_104,Cc1ccc(Cn2c3cc4c(=O)n(C)c(=O)n(C5CCCCC5)c4nc3c3c(N)ncnc32)cc1,-8.8,,-8.8,-8.8
1_105,CNC(=O)c1cnc2c(c1)C(c1cc(F)cc(F)c1F)N(C)c1cc(-c3ccc(S(=O)(=O)N4CCC(F)C4)c(Cl)c3)ccc1O2,-7.8,,-7.8,-7.8
1_106,CN1CCN(C(=O)Nc2cccc(-c3cc4c(N)nc(NCc5ccccc5)nc4s3)c2)CC1,-8.3,,-8.3,-8.3
1_107,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccc(NS(=O)(=O)c2ccccc2N2CCNCC2)cc1,-7.9,,-7.9,-7.9
1_108,Cc1ccc(C(=O)N2CCOC3(CCN(C(=O)Cc4ccccc4)CC3)C2)cc1,-7.7,,-7.7,-7.7
1_109,Fc1ncccc1-c1nc([C@@H]2C[C@@H]3CN4[C@H](CC[C@@H]4CN4CCOCC4)C[C@H]3N2)c2cc[nH]c2n1,-8.0,,-8.0,-8.0
1_110,O=C(NCCN1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NC(=O)N(Cc1ccccc1)S2(=O)=O,-7.5,,-7.5,-7.5
1_111,CC(=O)N1CCN(c2ccc(N3CCN(c4cccn5c(Nc6cccc7[nH]ccc67)ncc45)CC3)nc2)CC1,-7.8,,-7.8,-7.8
1_112,CN1CCN(c2ncc(NC(=O)c3ccc(Nc4ccc5c(c4)Oc4cc(C(F)(F)F)ccc4OC5)cc3)cc2Cl)CC1,-8.4,,-8.4,-8.4
1_113,O=C1CC[C@H](N2C[C@H](c3ccc4ccccc4c3)[C@H]3C(=O)N4[C@@H](c5ccc6ccccc6c5)C(=O)OC[C@@H]4[C@H]3C2)C(=O)N1,-9.8,,-9.8,-9.8
1_114,CN1CCN(c2ccc(-c3nc(N4CCN(C(=O)c5cc6ccccc6s5)CC4)nc4cnccc34)cc2)CC1,-8.9,,-8.9,-8.9
1_115,CN1CCN(c2ccc3c4cc(Cl)ccc4n(Cc4ccc(Cl)cc4)c3c2)CC1,-7.6,,-7.6,-7.6
1_116,NS(=O)(=O)c1ccc(-c2nnc(SCC(=O)Nc3ccc(C4CCN(Cc5cccc(Cl)c5)CC4)cc3)o2)cc1,-7.4,,-7.4,-7.4
1_117,Cc1c(-c2ccc(Oc3ccc(C(=O)N4CCC5(CC4)OCCO5)cc3)cc2)[nH]c2cccc(C(=O)Nc3cc(F)ccc3F)c12,-9.0,,-9.0,-9.0
1_118,O=C(Nc1cccc(F)c1)c1ccc2ncc(C3CCN(C(=O)C4CC4)CC3)c(N3CCN(C4CCN(CC5CC5)CC4)CC3)c2c1,-7.0,,-7.0,-7.0
1_120,O=S(=O)(Nc1ccc2[nH]ncc2c1)c1ccc(Nc2nc(N3CCOCC3)nc(N3CCN(c4ccccc4)CC3)n2)cc1,-9.8,,-9.8,-9.8
1_121,C[C@H]1CO[C@@H]([C@@H](C)O)CN1C(=O)Cn1c2ccc(O)cc2c2cnc3ccccc3c21,-8.3,,-8.3,-8.3
1_122,Clc1cccc(C2(c3cccc(Cl)c3)C3CCC2N=C(N2CCCC2)C3)c1,-7.1,,-7.1,-7.1
1_123,O=C(N[C@@H](Cc1ccccc1)C[C@@H]1CC[C@H](Cn2cnc3ccc(Cl)cc32)O1)OC1CN(c2cccc(C(F)(F)F)c2)C1,-7.7,,-7.7,-7.7
1_124,Cc1ccc(Oc2ccc(C(F)(F)F)cc2C)c(Cc2cnc3cc(N4C[C@@H](C)OC4=O)nc(N4CCC[C@H](N)C4)c3n2)c1,-8.5,,-8.5,-8.5
1_125,Cc1nc2ccc3nc(N4CCN(C)CC4)cnc3c2c2ccc(Oc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc12,-9.0,,-9.0,-9.0
1_126,Cc1ccc(C(=N)N)cc1C(=O)Nc1nc2ccc(S(=O)(=O)Nc3cccc(C)c3C)cc2s1,-8.6,,-8.6,-8.6
1_127,CN(Cc1c[nH]c2c(OCc3ccccc3)cccc12)C1CCN(C(=O)Cc2c[nH]c3ccccc23)CC1,-7.7,,-7.7,-7.7
1_128,CC(=O)N1CCN(c2nc(N)nc3c2nc(NCc2ccc(F)cc2)n3-c2ncnc(N)c2C2CCOCC2)[C@H](C)C1,-8.6,,-8.6,-8.6
1_129,O=C(Nc1ccc(F)cc1)Nc1cccc(-n2nnnc2SCc2c[nH]c3ccc(C(=O)Nc4ccc5ccccc5c4)cc23)c1,-9.1,,-9.1,-9.1
1_130,C[C@@H]1CC(=O)N(C)[C@@H](c2ccccc2)[C@@H]1C[C@H]1C(=O)N(CCN2CCN(c3ccccc3Cl)CC2)[C@@H](c2ccccc2)C[C@@H]1O,-7.9,,-7.9,-7.9
1_131,Oc1nc(CC2CCN(c3nc(N4CC[C@H](F)C4)c4ccccc4n3)CC2)cs1,-7.6,,-7.6,-7.6
1_132,CN1CCN(c2cc(Nc3cccc(C(F)(F)F)c3)c3cc(C(=O)O)c(N4CCN(c5ccccc5)CC4)cc3n2)CC1,-8.5,,-8.5,-8.5
1_133,O=C(NS(=O)(=O)c1cc(F)ccc1N1CCC(c2ccccc2)CC1)c1cc(C(F)(F)F)ccn1,-7.9,,-7.9,-7.9
1_134,Nc1c(C(=O)N2C(=O)c3cccc(N4CCN(C(=O)C5CCCCC5)CC4)c3C2=O)sc2cc(Br)ccc12,-7.6,,-7.6,-7.6
1_135,CC(C)NC(=O)c1cc(N2CCN(c3nccc(Nc4cccc(C#N)c4)n3)CC2)nn1-c1ccccc1,-7.5,,-7.5,-7.5
1_136,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(N2CCN(C(=O)c3ccc4c(c3)OCCO4)CC2)cc1,-8.4,,-8.4,-8.4
1_137,O=C(Nc1ccc(N2CCN(CC3CCCO3)CC2)cc1)c1ccccc1,-6.8,,-6.8,-6.8
1_138,O=C(Nc1cccc(Nc2nc(Nc3ccccc3)cc3ccccc23)c1)C(F)(F)C(F)(F)F,-8.5,,-8.5,-8.5
1_139,O=C(Nc1cccc(Cl)c1)N1CCN(Cc2ccc3nc4c(Nc5ccc(Oc6ccc(F)cc6)cc5)ncnc4c(NC4CCCC4)c3c2)CC1,-8.7,,-8.7,-8.7
1_140,CN1CCN(c2nc(N)nc3ccc(-c4ccc(S(=O)(=O)N5CCC[C@@H](Oc6nccc7cc(F)ccc67)C5)cc4)cc23)CC1,-8.9,,-8.9,-8.9
1_141,O=C(Nc1ccc2[nH]c(N3CCCCC3)c(C(=O)N3CCN(c4ccnc5ccc(C(F)(F)F)cc45)CC3)c2c1)C1CCC1,-9.5,,-9.5,-9.5
1_142,Cc1ccc(O)cc1-c1nc(N)c2c3ccccc3n(CC(=O)Nc3ccc(S(=O)(=O)N4CCCC4)cc3)c2n1,-8.7,,-8.7,-8.7
1_143,COc1ccc(Nc2cc(CN3CCN(c4ccc(-c5ccccc5)cc4)CC3)c3c(N)n[nH]c3n2)cc1OC,-8.2,,-8.2,-8.2
1_144,O=C(NCc1ccc(-c2ccccc2)cc1)NC1CCN(Cc2ccccc2)CC1,-7.4,,-7.4,-7.4
1_145,Nc1ccc2ccc(-c3nc4cc(Nc5ccc(C(=O)Nc6cnccn6)cc5)ccc4[nH]3)cc2c1,-8.8,,-8.8,-8.8
1_146,COc1cc2c(cc1OC)C(O)(C(F)(F)F)c1ccc(C(=O)Nc3ccccc3C(=O)N3CCN(c4ncnc5ccccc45)CC3)cc1-2,-9.4,,-9.4,-9.4
1_148,CN1CCN(c2cccc(NC(=O)Nc3nc4ccccc4nc3-c3ccc(O)c(O)c3)c2)CC1,-9.6,,-9.6,-9.6
1_149,COc1cc2c(=O)n(C)c3ccccc3c2c2c1N(C)CCC2,-7.1,,-7.1,-7.1
1_150,O=C1NC[C@@H](c2cccc(O)c2)N1c1ccc(S(=O)(=O)N2CCc3ccccc3CC2)cc1,-8.6,,-8.6,-8.6
1_151,Fc1cc(N2CCN(c3ccc4cc(Oc5ccccn5)ccc4n3)CC2)ccc1CNc1cnccn1,-8.5,,-8.5,-8.5
1_152,Cn1ccnc1CNC(=O)c1cc2ncnc(Nc3ccc(S(=O)(=O)Nc4ccon4)cc3)c2cc1F,-8.3,,-8.3,-8.3
1_153,NC(=O)c1cn(Cc2ccc(OCc3nc(N4CCOCC4)c4cc(F)ccc4n3)cc2)c2c(N3CCOCC3)ccnc2c1=O,-9.4,,-9.4,-9.4
1_154,NC(=O)c1cnc(-c2ccccc2)c(C2CCC(N3CC4CCC3CC4)CC2)c1,-8.0,,-8.0,-8.0
1_155,CS(=O)(=O)c1ccc(Nc2ncnc3[nH]nc(-c4cccc5c4CCN(Cc4ccc(-c6ccccc6)cc4)C5)c23)cc1,-10.1,,-10.1,-10.1
1_156,Cc1ccc(C(=O)c2cc3ccccc3o2)cc1N1CCN(Cc2cccc3cc(S(N)(=O)=O)ccc23)CC1,-8.8,,-8.8,-8.8
1_157,O=C(CSc1nnc(-c2ccc(N3CCOCC3)cc2)o1)Nc1ccc2[nH]cnc2c1,-7.4,,-7.4,-7.4
1_158,Nc1ncnc2c1ncn2CC(=O)N1CCN(C(=O)N2CCN(C(=O)CN3CCN(Cc4cccc(F)c4)CC3)[C@@H]3c4ccccc4C[C@H]32)CC1,-10.4,,-10.4,-10.4
1_159,O=C(NCCOc1cc(Cl)cc(Cl)c1)NS(=O)(=O)c1cccc2ccccc12,-7.7,,-7.7,-7.7
1_160,CC(C)n1c(Nc2cc(S(=O)(=O)N(C)Cc3ccccc3)ccc2C(N)=O)nc2ccccc21,-7.5,,-7.5,-7.5
1_161,Cc1ccccc1CN1C(=O)c2ccc(O)cc2[C@H]2N(Cc3ccccc3)C(=O)[C@@]21C,-8.0,,-8.0,-8.0
1_163,Cc1ccc(NC(=O)N2C(c3ccc(Cl)cc3)c3cc(Oc4ccccc4)ccc3S2(=O)=O)cc1,-8.2,,-8.2,-8.2
