ligand_names,smiles,vina_score,vina_path
1_60,CN1CCN(c2c3ccccc3nc3nc(Nc4ccc(F)cc4F)nc(Nc4cccc(F)c4)c23)CC1,-8.0,
1_61,O=C(Nc1ccc2c(c1)OCCO2)Nc1ccc2nc(N3CCN(C(=O)N4CCOCC4)CC3)ccc2c1,-8.0,
1_62,C[C@H]1C[C@@H](Nc2c(F)cccc2F)[C@H]2O[C@@H](n3cnc4c(NCc5ccc6ccccc6c5)ncnc43)[C@H](O)[C@@H]2O1,-8.6,
1_63,O=C1N(c2ccccc2)C(=O)C2(C(=O)Nc3ccccc32)N1c1ccc2[nH]nc(-c3ccc(Cl)cc3)c2c1,-8.9,
1_64,CC1(C)C=Cc2cc3c(cc2O1)NC(c1cc2cc(Oc4nccc5cc(F)ccc45)ccc2[nH]1)=NS3(=O)=O,-9.2,
1_65,O=C(c1ccc2c(c1)[nH]c1ccc(F)cc12)N1CCN(C(=O)c2c[nH]c3ccc(F)cc23)CC1,-8.9,
1_66,O=C1NC(c2ccccc2)(c2cccc(F)c2)C(=O)N1C1c2ccccc2CCc2ccccc21,-8.8,
1_67,OC(CNc1cnc2ccccc2n1)CN1CCN(c2c3ccccc3nc3ccccc23)CC1,-7.2,
1_68,Cc1ccc2c(Nc3nc(N)nc4cc([C@H]5CC(=O)NC6(CCCCC6)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N5C)ccc34)cccc2c1,-9.3,
1_70,Cn1c(=O)c2cnc(Nc3ccc(F)c(F)c3)nc2c(=O)c2ccccc21,-8.2,
1_71,O=S(=O)(Nc1ccon1)c1cc(N2CCN(c3cc(F)ccn3)CC2)c2[nH]ccc2c1,-8.4,
1_72,Cc1oc2ccc(Oc3ccc4ncnc(N)c4c3)cc2c1C(=O)Nc1ccc2c(c1)[nH]c(=O)n2C,-9.5,
1_73,Nc1nc(Nc2ncnc3[nH]ccc23)c2cc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)ccc2n1,-9.3,
1_74,C[C@H]1CN(c2cc(Nc3ccnc4cc(-c5cnc6cc(N7C[C@@H](C)OC7=O)ccc6c5)ccc34)cc(F)c2F)C(=O)O1,-9.1,
1_75,Nc1ncnc2[nH]cc(-c3ccc(Nc4nc(N5CCC6(CC5)OCCO6)nc5c(O)c6cc(F)ccc6nc45)cc3F)c12,-9.8,
1_76,Cc1nc2ccccc2n1Cc1ccc(Cn2c(=O)[nH]c3c(c2=O)C(=O)c2ccccc2C3)cc1,-8.5,
1_77,O=C1Nc2ccc(C(=O)N3CCN(C(=O)Nc4ccnc5cc(C(F)(F)F)ccc45)CC3)cc2C1=O,-9.2,
1_78,O=C(Nc1ccc2ccc(S(=O)(=O)N3CCOCC3)cc2c1)C1CN(C(=O)c2ccc3ccc(F)cc3c2)C(=O)O1,-8.5,
1_79,CN1CCN(c2nc(Nc3cccc(NC(=O)c4c(N)ncc5[nH]ccc45)c3)c3ccc(F)cc3n2)CC1,-9.1,
1_80,Fc1ccc(Nc2nccc(-c3ccc4nc(Nc5nc6ccccc6nc5N5CCOCC5)ncc4c3)n2)c(F)c1,-9.3,
1_81,O=C([C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc2c(c1)OCCO2)N1CCN(c2c3ccccc3nc3ccccc23)CC1,-9.4,
1_82,O=C(Nc1ccc2c(Nc3ncnc4[nH]ccc34)c3cc4c(cc3nc2c1)OCO4)c1cc2ccccc2nc1O,-10.0,
1_83,Cc1ccc(NC(=O)[C@@H]2CN=C(c3ccc(F)c(C(F)(F)F)c3)N2C2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc1,-8.7,
1_84,C[C@H]1c2[nH]c3ccccc3c2C2(CCN(Cc3ccccc3)CC2)CN1C(=O)c1c[nH]c2ccccc12,-8.9,
1_85,CN1CCN(c2cc(Nc3cccc(F)c3)c3nc(-c4ccccc4)c(-c4ccccc4)n3n2)CC1,-8.2,
1_86,O=C1c2cnc3cc(C4=NOC5NC(C(=O)N6CCOCC6)CC45)ccc3c2NC1c1cc(F)cc(F)c1,-9.7,
1_87,Cc1cccc(Nc2nc(Nc3nc(N4CCOCC4)c4ccccc4n3)nc3ccc(F)cc23)c1,-9.0,
1_88,C[C@H]1CC[C@@H](N2CCN3[C@@H](C[C@@H]4[C@@H](Oc5cccc6occ(-c7ccc8c(c7)OCO8)c56)[C@H]3C(=O)N4C3CC3)C2=O)CC1,-8.4,
1_89,CC1CCN(C(=O)C2Cc3cc(F)ccc3CN2C(=O)c2ccccc2NC(=O)Nc2ccc3[nH]ccc3c2)CC1,-8.5,
1_90,Fc1cc(F)cc(Oc2cc3nccc(Nc4nc(N5CCOCC5)nc5cccc(F)c45)c3cc2F)c1,-8.9,
1_91,CC(NC(=O)c1cc2ccccc2nc1O)C1CCN(C(=O)c2ccc(F)cc2)CC1,-8.1,
1_92,O=C(C1Cc2ccccc2C1)N1C[C@H](O)C[C@@H](C(=O)N2CCN3C(=O)[C@@H]4[C@@H](OCCN4C(=O)c4ccc5c(c4)OCCO5)[C@@H]3C2)C1,-8.1,
1_93,O=C(CN1C(=O)NC2(CCc3ccccc3C2)C1=O)N1CCN(c2ncnc3[nH]ccc23)CC1,-9.0,
1_94,Nc1nc(N2CCOCC2)nc2ccc(Oc3ccc4nc(O)c(Nc5cccc6c5OCCO6)cc4c3)cc12,-9.4,
1_95,c1ccc2nc3c(cc2c1)c(Nc1cccc2ccccc12)nc1ccccc13,-9.9,
1_96,Cc1cc(-c2cc(F)cc(Cl)c2)nc(NC2CCN(C(=O)c3cc4nc5[nH]ccc5cc4cc3F)CC2)n1,-8.5,
1_97,O=C(c1nc2c(-c3ccccc3)nc(N3CCC(N4CCN(c5nc6ccccc6[nH]5)CC4)CC3)nc2[nH]1)N1CCOCC1,-9.1,
1_98,Cc1cccc(Nc2nc(Nc3ccc4c(c3)OCCO4)nc(N3CCC(N4C(=O)c5ccc(O)cc5C4=O)CC3)n2)c1,-8.6,
1_99,O=C(Nc1ncnc2c3ccccc3n(Cc3ccc(-c4ccc5ccccc5n4)cc3)c12)c1ccc2ccccc2c1,-10.0,
1_100,O=C(c1ccc2[nH]c3ccccc3c2c1)N1CCN(Cc2ccc3ccccc3n2)CC1,-8.7,
1_101,Cc1cc2[nH]c(Nc3cccc4cc(C(=O)Nc5cc(F)cc(C(F)(F)F)c5)cnc34)nc2cc1F,-9.1,
1_102,Cn1c2ccccc2c2cc(C(=O)N3CCC[C@H]3C(=O)N3CCN(c4cnc5ccccc5n4)CC3)ccc21,-8.9,
1_103,O=C(c1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1)N1CCN(c2ccc3c(c2)OCCO3)CC1,-9.9,
1_104,O=C(NC1CCCCC1)c1ccccc1S(=O)(=O)N1CCN(c2ccc3ncc(-c4ccc5[nH]ccc5c4)cc3c2)CC1,-8.8,
1_105,O=C(Nc1ccc2c(c1)[C@@H]1CN(C(=O)C(=O)N3CCN(c4c[nH]c5ccccc45)CC3)C[C@H]1O2)c1cnc2ccccc2c1,-8.6,
1_106,CN1CCN(c2nc(Nc3cccc4ccccc34)c3cc(C(F)(F)F)ccc3n2)CC1,-8.7,
1_107,NC(=O)c1cccc(F)c1Nc1c2ccccc2nc2c(NC3CCCCC3)ncnc12,-7.7,
1_108,N[C@H]1C[C@H](F)CN(C(=O)c2cc(F)cc3c(-c4cc(F)cc(NC(=O)c5cccnc5F)c4)c[nH]c23)C1,-8.8,
1_109,O=C1CCC(n2c(=O)[nH]c3[nH]c4ccccc4c3c2=O)CN1C(=O)Nc1ccc2c(c1)OCO2,-10.1,
1_110,O=C1COc2cc(C(=O)N3CCN(c4ncnc5ccc(-c6ccc7ccccc7c6)cc45)CC3)ccc2N1,-8.6,
1_111,O=C(Nc1nc(Nc2ncnc3[nH]ccc23)c2cc3ccccc3cc2n1)c1ccccc1F,-9.9,
1_112,CN1CCN(c2ccc(Nc3ncnc4ccc(NC(=O)c5ccc6[nH]c7ccccc7c6c5)cc34)cc2)CC1,-9.4,
1_113,O=C1c2cc3c(cc2C(=O)c2c1cc1ccc(N4CCN(c5ccnc6cc(O)c(O)cc56)CC4)cc1c2O)OCO3,-8.7,
1_114,O=c1[nH]c(Oc2cc(-c3cn[nH]c3-c3ccc(C(F)(F)F)c(F)c3)ccn2)nc2ccc(C(F)(F)F)cc12,-9.0,
1_115,NC(=O)c1cc(Nc2ccc3c(c2)OCCO3)nc2cc(N3C(=O)CC4(CCC4)C3=O)ccc12,-8.3,
1_116,CN1CCN(c2cc3c(Nc4cc(-c5cccc(F)c5)nc5ccccc45)n[nH]c3cn2)CC1,-10.6,
1_117,O=C(Nc1ccccc1)Nc1ccc2c(Nc3nc(Nc4ccc5c(c4)OCCO5)nc(N4CCOCC4)n3)cccc2c1,-8.6,
1_118,Cc1cc(N2CCC(C)CC2)nc(NC(=O)Cc2ccc(OCc3cc(-c4cccc(F)c4)nc4ccccc34)c(F)c2)n1,-9.7,
1_119,Cn1ncc(C(N)=O)c1Nc1nc(N2C[C@@H](O)C[C@@H]2C2CCC(F)(F)CC2)nc2ccc(C(F)(F)F)cc12,-8.3,
1_120,CNC(=O)c1ccnc(NC2(c3cc(C(F)(F)F)c4ccccc4n3)Cc3ccccc3C2)c1,-9.5,
1_121,Cc1ccc(Nc2ncc3ncnc(N4CCC(N5CCN(C(=O)Cc6ccccc6C(F)(F)F)CC5)CC4)c3n2)cc1C,-8.7,
1_122,CN1CCC(NC(=O)Nc2ccc3nc4ccc(N5CCOCC5)cc4nc3c2)CC1,-7.2,
1_123,Cc1n[nH]c2ccc(Oc3ccc4ncc(Nc5ccc(N6CCOCC6)cc5)nc4c3)cc12,-7.7,
1_124,C[C@@H]1CN(c2ncnc3ccc(Oc4cc5nc6cc(C(=O)N7CCN(C)CC7)n(C)c6cc5cc4F)cc23)C[C@@H](C)O1,-9.5,
1_125,O=C1c2ccccc2C(=O)c2c1cc(Nc1ccc3[nH]ccc3c1)nc2Nc1ccc2[nH]ccc2c1,-9.7,
1_126,COc1ccc2nccc(Nc3nc(N)c4cc(-c5ccc(F)c(F)c5)c(NC(=O)C5CCOCC5)cc4n3)c2c1,-9.1,
1_127,O=C(Nc1ccc(Nc2nc(Nc3nc(N4CCOCC4)nc4ccccc34)c3cc4c(cc3n2)OCO4)cc1)Nc1cccc(F)c1,-8.3,
1_128,O=C(NC1CCN(c2nnc(-c3ccccc3)o2)CC1)c1nc2cc(F)ccc2[nH]1,-8.5,
1_129,O=C(c1cn(S(=O)(=O)c2ccc3[nH]ccc3c2)c2ccccc12)N1CCc2cc(F)cc(F)c2C1,-8.8,
1_130,Nc1ncnc2nc3cc(F)ccc3c(Nc3cccc(C(=O)Nc4cccc5ccc(S(=O)(=O)N6CCCC6)cc45)c3)c12,-9.6,
1_131,O=C(Nc1ccc2c(c1)OCCO2)N1CCC2(CC1)CCN(c1cc3[nH]nc(-c4ccc(F)c(F)c4)c3cc1F)C2,-8.9,
1_132,N#Cc1cc(Nc2ccc3nc(N4CCOCC4)nc(N4CCOCC4)c3c2)c2ccccc2n1,-8.5,
1_133,N[C@@H]1CCN(c2nccc3cc(Oc4ccc(-c5c[nH]c6ccc(N7CCOCC7)cc56)cc4)ccc23)C1,-8.7,
1_134,c1cc(-c2nc3cc(Nc4ccc5ccccc5n4)ccc3o2)cc(N2CCOCC2)c1,-8.8,
1_135,O=C(NCC1(C(=O)N2CCN(c3ncnc4c3ccc3ccc(O)cc34)CC2)CCC1)Nc1c2c(nc3ccccc13)CCCC2,-9.2,
1_136,Fc1cnc2c(c1)nc(N1CCN(c3ncnc4[nH]ccc34)CC1)n2Cc1cccc(C(F)(F)F)c1,-8.8,
1_137,CN1C(=O)COc2cc(CN3C(=O)NC(c4ccc5ccccc5c4)C3=O)ccc21,-8.6,
1_138,Fc1ccc(Oc2cc(Nc3nc(N4CCOCC4)c4cc5c(cc4n3)OCO5)nc(N3CCOCC3)n2)c(F)c1,-9.6,
1_139,Cc1nc(Nc2cccc3ccccc23)c2cnc(Nc3ccccc3C(=O)N3CCN(c4ccccc4)CC3)nc2c1C,-9.9,
1_140,Cc1nc(N2CCC(NC(=O)Nc3cccc4ccccc34)CC2)c2c(ccc3nc(N4CCCCC4)ccc32)n1,-8.5,
1_141,Nc1nc(Nc2ccc3ccc(C(F)(F)F)cc3c2)nc2oc3cc4[nH]c5ccccc5c4cc3c12,-9.3,
1_142,Cc1[nH]c2ccccc2n2c3c(c(=O)c1-2)C(C)(Cc1cccc(NC(=O)C2CCN(C4CCCC4)CC2)c1)NC3=O,-9.2,
1_143,CN1CCN(c2cc(Nc3cccc(F)c3)nc(Nc3ccnc4ccc(C(F)(F)F)cc34)n2)CC1,-8.3,
1_145,Nc1cc(-c2ccc3ccccc3c2)nc(Nc2ccccc2S(=O)(=O)N2CCc3ccccc3C2)n1,-10.0,
1_146,CN1C(=O)C2CC2Cc2cc(S(=O)(=O)N3CCC4(CC3)OCc3ccccc3O4)ccc21,-8.5,
1_147,Cc1ccc2c(N3CCN(c4nc(Nc5cccc(C(F)(F)F)c5)nc5ccc(O)cc45)CC3)ncnc2c1,-8.6,
1_148,Cc1nn(C)c2nc(NC(=O)C3CN(C(=O)c4cccc(F)c4)c4ccccc43)nc(N3CCN(C)CC3)c12,-10.0,
1_149,O=C(Nc1ccc2c(c1)C[C@H](C(=O)N1CCN(C(=O)O)CC1)N(C(=O)c1cc3ccccc3[nH]1)C2)c1ccc2ccccc2c1,-9.6,
1_150,NS(=O)(=O)c1ccc2c(c1)cc(C1CCN(C(=O)Cc3ccc4c(c3)OCCO4)CC1)n2C(=O)c1ccccc1,-7.8,
1_151,COc1ccc(-c2cc3c(Nc4cc(N5CCOCC5)c5ccccc5n4)ncnc3cc2F)cc1O[C@H]1C[C@@H](O)CN(C(=O)C2(F)CC2)C1,-7.5,
1_152,NC(=O)c1ccc2nc(-c3cccc(N)c3)cc(C(=O)NCc3ccc(F)cc3F)c2c1,-8.7,
1_153,FC(F)(F)c1ccc(-c2n[nH]c3c(Nc4ccc5[nH]ccc5c4)nc(-c4ccnc5[nH]ccc45)nc23)cc1,-10.5,
1_154,CC(C)Cn1c2c(c3cc(-c4c[nH]c5ccccc45)ccc3c1=O)C(=O)N(C)C2c1c[nH]c2ccc(F)cc12,-9.0,
1_155,O=C(Nc1cccc(-c2[nH]c3ccccc3c2-c2cccc3cc[nH]c23)c1)c1cccc(S(=O)(=O)N2CCOCC2)c1,-9.0,
1_156,O=C(N1CCN(c2cc(-c3cc(F)ccc3F)nc3cc(-c4cc5c(=O)[nH]ncc5cc4F)ccc23)CC1)N1Cc2ccccc2C1,-9.7,
1_157,CN1CCN(c2cccc(C(=O)Nc3cc(-c4cnc5ccc(O)cc5c4)nc4ccccc34)c2)CC1,-9.9,
1_158,Cc1cc(C(=O)N2N=C(c3ccc(O)c(F)c3)CC2c2cccc(Cl)c2)ccc1O,-8.3,
1_159,O=C(Nc1cccc2cccnc12)C1COc2ccccc2C(=O)N1Cc1ccc(F)c(F)c1,-8.6,
1_160,c1cc(Nc2c3ccccc3nc3ccccc23)c2c(c1)OCCO2,-8.2,
1_161,c1ccc2c(CN3CCN(c4cccc5nc(N6CCOCC6)ncc45)CC3)cccc2c1,-8.7,
1_162,Cc1ccc2nc(Nc3cccc(-c4ncnc5[nH]ccc45)c3)cc(Oc3ccnc4[nH]ccc34)c2c1,-9.1,
1_163,O=S(=O)(c1ccccc1)N1CCCN(c2cnc3ccc(-c4c[nH]c5ccccc45)cc3n2)CC1,-9.3,
1_164,O=C(C1CCOCC1)N1CCC(c2ccc3oc4ccccc4c(=O)c3c2)(N2CCN(c3ncnc4ccccc34)CC2)CC1,-9.8,
1_165,Cc1cc(-c2ccccc2)nc(Nc2ccc3c(-c4nc(N5CCN(C)CC5)nc5cc(O)c(F)cc45)n[nH]c3c2)n1,-8.9,
1_166,Oc1ccc2c(c1)O[C@H](c1ccc3ccccc3n1)[C@@H](c1ccc3c(c1)OCO3)O2,-8.9,
1_167,C[C@H]1CN(C(=O)c2cc(NC(=O)c3ccc4nc[nH]c4c3)c3ccccc3c2)C[C@H]2CNC[C@@H](C(N)=O)N12,-9.3,
1_168,O=C(c1ccc2[nH]ccc2c1)N1CCC(C2CCN(C(=O)N3CCN(c4ccc5nc6ccccc6nc5c4)CC3)CC2)CC1,-9.3,
1_169,C[C@H]1CN(c2cc(F)cc(-c3n[nH]c4cc(-c5cnc6c(c5)c(=O)n(C5CCOCC5)c(=O)n6C)ccc34)c2)C[C@@H](C)O1,-8.9,
1_170,O=C(c1ccc2[nH]c(-c3cccc(F)c3)cc2c1)N1N=C(c2ccccc2)CC1c1n[nH]c2ccccc12,-9.8,
1_171,Cc1ccc2cccc(Oc3cc(N4CCN(C)CC4)nc4ccc(C(=O)NCc5ccccc5)cc34)c2c1,-10.0,
1_172,O=C1NC(c2ccc3[nH]c(-c4ccc(Oc5ccc6ccncc6c5)cc4)nc3c2)Nc2ccccc21,-8.9,
1_173,Cc1ccc2[nH]cc(CN3CCN(c4nc(-c5ccc6c(c5)OCCO6)nc(N5CCOCC5)n4)CC3)c2c1,-9.3,
1_174,O=C(c1ccc2ccccc2c1)N1CCC(c2ccc(Nc3nc(N4CCCC4)nc4cc(F)c(Cl)cc34)cc2)CC1,-8.8,
1_175,CC1(C)CCC2C(CN2c2nc3cc(C4(O)CCN(C(=O)c5cccc(F)c5)CC4)ccc3nc2-c2ccc3nc4ccccc4cc3c2)C1,-9.3,
1_176,O=C(c1ccc2ccccc2c1)N1CCC(N2CCN(c3ncnc4[nH]ccc34)CC2)CC1,-8.7,
1_177,Cc1ccccc1S(=O)(=O)N1CCC(Nc2ncnc3c(F)cccc23)CC1,-7.5,
