ligand_names,smiles,vina_score,vina_path,score,adjusted_score
1_20,O=C1CCN(CC2(C(=O)n3c(=O)n(-c4cccc(C5C=CC6C(=O)NC(=O)C65)c4)c(=O)c4ccccc43)CCc3cc4ccccc4cc32)C(=O)N1,-10.8,,-10.8,-10.8
1_21,Cn1nc(C(=O)N2CCOCC2)cc1Nc1nc(-c2nc(-c3cc4c(cc3F)OCO4)cc3ccccc23)nc2ccccc12,-10.5,,-10.5,-10.5
1_22,C[C@]1(OC(=O)N[C@@H]2C[C@@H](C(=O)N3Cc4ccccc4C3)N(C(=O)n3c4ccccc4c4cccc(F)c43)C2=O)C[C@@H]2CC[C@H]1C2,-7.8,,-7.8,-7.8
1_23,O=C1NC(=O)C(C(=O)N2CCc3c(F)cc(-c4cc5c(cc4F)OCCO5)cc3C2)(c2ccccc2F)N1,-8.5,,-8.5,-8.5
1_24,c1ccc2cc(-c3nc(Nc4ccc5c(c4)OCCO5)c4ccccc4n3)ccc2c1,-9.3,,-9.3,-9.3
1_25,Nc1nc(Nc2ccc3c(c2)OCO3)c2cc(C3CCN(C(=O)C4(c5ccccc5F)NC(=O)NC4=O)CC3)ccc2n1,-9.8,,-9.8,-9.8
1_26,Cc1cc2cc[nH]c2nc1Nc1ccc2c(Nc3cc(N)nc(N)n3)cc(-c3cc4c(cc3F)OCCO4)nc2c1,-10.2,,-10.2,-10.2
1_27,CC(=O)N1CCC(c2cc3ccccc3c(Nc3ccc4nc(N)nc(Nc5cccc(C)c5)c4c3)n2)CC1,-9.3,,-9.3,-9.3
1_28,Nc1nc(N)c2cc(-c3cc4cc(Oc5cccc6c(N)nc(C(=O)N7CCOCC7)cc56)c(F)cc4o3)c(F)cc2n1,-9.7,,-9.7,-9.7
1_29,O=C1NC2(C(=O)Nc3ccc4c(c3)OCCO4)C3CC4C3CC2C4C2c3cc4c(cc3C(=O)N12)OCO4,-8.1,,-8.1,-8.1
1_30,CN1C(=O)COc2cc(-c3nc(-c4cccc(NC(=O)c5cc6c(cc5-c5nc7ccccc7[nH]5)OCO6)c4)no3)ccc21,-10.1,,-10.1,-10.1
1_31,Cc1cc(NC(=O)c2c([C@@H]3C=CN4C(=O)[C@](C)(C(=O)N5CC[C@@]6(CC[C@@H]([C@@H]7CCC(=O)NC7=O)O6)C5)N[C@H]34)[nH]c3ccccc23)c2cc(-c3ccc4[nH]ncc4c3)[nH]c2c1,-9.8,,-9.8,-9.8
1_32,Nc1n[nH]c2cc(F)c(C(=O)Nc3ccc(C4NC(=O)c5ccccc5N4)c(-c4cc5c(cc4F)OCO5)c3)cc12,-9.6,,-9.6,-9.6
1_33,Cc1cc(Nc2nc(Nc3ccc4[nH]nc(-c5cccc(F)c5)c4c3)nc3ccccc23)c2cc[nH]c2c1,-10.2,,-10.2,-10.2
1_34,O=C1NC(c2c[nH]c3ccccc23)C2C1CCN2C(=O)Nc1c2ccccc2nc2ccccc12,-9.3,,-9.3,-9.3
1_35,Cc1ccc(C(=O)N2C[C@@H](C)OC3(CCOCC3)C2)cc1Nc1nc(-c2cc3c(cc2F)OCCO3)nc2cc(F)ccc12,-10.2,,-10.2,-10.2
1_36,CC(C)(O)[C@@H]1COC(=O)N1c1nc(Nc2cc3c(Nc4cccc5cnccc45)nc(N)nc3cc2F)c2ccccc2n1,-9.3,,-9.3,-9.3
1_37,Nc1cc(-c2cccc(Nc3nc4cccnc4cc3-c3cc4c(cc3F)OCCO4)c2)nc(N)n1,-10.0,,-10.0,-10.0
1_38,NC(=O)c1cccc(Nc2nc(Nc3cc(-c4cc5c(cc4F)OCO5)nc4ccccc34)nc3ccccc23)c1,-9.6,,-9.6,-9.6
1_39,C[C@H]1CN(C(=O)c2cccc(Nc3ncnc4ncc(-c5cc6c(cc5F)OCCO6)cc34)c2)C[C@@H](C)O1,-9.9,,-9.9,-9.9
1_40,C[C@H]1CN(c2nc(Nc3cc4c(cc3F)OCCO4)c3cc(-c4ccc5[nH]nc(-c6cccc(C(N)=O)c6)c5c4)c(F)cc3n2)C[C@@H](C)O1,-10.0,,-10.0,-10.0
1_41,O=C1NC(=O)N2C(=O)N(C[C@H]3Oc4ccccc4-c4cc5c(cc43)OCO5)[C@H](c3ccc4c(c3)OCCO4)[C@@H]12,-9.3,,-9.3,-9.3
1_42,Cc1c(-c2nc(Nc3cc4c(cc3F)OCCO4)c3ccccc3n2)ncc2ccccc12,-9.7,,-9.7,-9.7
1_43,C[C@H]1CN(c2nc(Nc3cc(F)cc(F)c3)c3cc(Nc4nc5ccccc5c5ccccc45)ccc3n2)C[C@@H](C)O1,-9.4,,-9.4,-9.4
1_44,O=C(c1cc(F)cc(-c2ccc3[nH]nc(-c4ccc5[nH]ncc5c4)c3c2)c1)N1CCCC(N2C(=O)CNC2=O)C1,-10.1,,-10.1,-10.1
1_45,CC1CC(N2Cc3cc4c(cc3C2)OCO4)CN1C(=O)c1cc(-c2cc3c(cc2F)OCO3)nc2[nH]ccc12,-9.8,,-9.8,-9.8
1_46,Nc1nc(N)c2cc(Nc3nc(Nc4ccc5cc[nH]c5c4)c4ccccc4n3)ccc2n1,-11.0,,-11.0,-11.0
1_47,Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(-c3ccc4nc5ccccc5nc4c3)ccc2n1,-10.6,,-10.6,-10.6
1_48,Fc1cccc(Nc2nc(-c3nc(Nc4cc5c(cc4F)OCCO5)c4ccccc4n3)nc3ccccc23)c1,-10.2,,-10.2,-10.2
1_49,Nc1nc(N2CCOCC2)nc2cc(F)c(Nc3nc4c(c5ccccc35)Cc3cc5c(cc3-4)OCO5)cc12,-10.0,,-10.0,-10.0
1_50,Cc1cc(Nc2nc(C3(C(=O)O)CC3)nc3cc(C)c(C(=O)NC45CCC(C4)CC4(C5)NC(=O)NC4=O)cc23)cc(C(F)(F)F)c1,-8.6,,-8.6,-8.6
1_51,Cc1cc(Nc2nc(N3C[C@@H](C)O[C@H](C)C3)c3cc(Oc4ccc5[nH]ccc5c4)c(F)cc3n2)n(C)n1,-10.5,,-10.5,-10.5
1_52,O=C(c1cc2c(cc1F)OCCO2)N1CCC(Nc2nc(-c3ccc4[nH]nc(C5CCOCC5)c4c3)c3ccccc3n2)C1,-9.1,,-9.1,-9.1
1_53,C[C@H]1CN(c2nc(Nc3cc4c(Nc5ccccc5F)nc(N)nc4cc3F)c3ccccc3n2)C[C@@H](C)O1,-10.0,,-10.0,-10.0
1_54,O=C1Cc2ccccc2N1C1Cc2ccccc2N(C(c2nc3ccccc3[nH]2)c2c[nH]c3ccccc23)C1=O,-9.1,,-9.1,-9.1
1_55,Nc1cc(-c2n[nH]c3ccc(Nc4nc(-c5ccc6c(c5)OCCO6)nc5ccccc45)cc23)nc(N)n1,-10.3,,-10.3,-10.3
1_56,Nc1nc(-c2cc3c([nH]c4ccccc43)c(Nc3ccc4c(c3)OCCO4)n2)nc2ccccc12,-9.4,,-9.4,-9.4
1_57,C[C@@H]1CN(c2nc(Nc3cccc4cccnc34)c3cc(N4C[C@@H](C)O[C@H](C)C4)c(F)cc3n2)C[C@@H](C)O1,-9.2,,-9.2,-9.2
1_58,C[C@@H]1CN2C(=O)N(c3cc4c(N5C[C@@H]6C[C@H]5c5cc(-c7nc(N)nc8[nH]ncc78)ncc5O6)nc(N5C[C@H]6C[C@@H]5CC(F)(F)O6)nc4cc3F)C[C@@H]2O1,-9.6,,-9.6,-9.6
1_59,NC1(c2ccc3nc(-c4ccc5c(c4)OCCO5)nc(Nc4cc5c(cc4F)OCO5)c3c2)CNC1,-9.7,,-9.7,-9.7
1_60,O=C(c1ccc2[nH]nc(-c3cc4c(Nc5cccc(-c6ccc7[nH]ncc7c6)c5)n[nH]c4cc3F)c2c1)N1CCOCC1,-10.2,,-10.2,-10.2
1_61,Fc1cc2c(cc1Nc1nc(-c3ccc4[nH]nc(-c5cc6c(cc5F)OCCO6)c4c3)nc3ccccc13)OCCO2,-9.6,,-9.6,-9.6
1_62,Nc1nc(Nc2cc(C3(N)COC3)cc3ccncc23)c2cc(-c3cc4ccccc4[nH]3)ccc2n1,-9.0,,-9.0,-9.0
1_63,Nc1nc(Nc2nc(-c3cc(F)cc(C(=O)N4CCC5(CC4)OCCO5)c3)nc3ccccc23)c2ccc(F)cc2n1,-10.7,,-10.7,-10.7
1_64,Cc1ccc2cc(Nc3nc(Nc4cc(-c5ccc6ccccc6c5)nc5ccccc45)nc4ccccc34)ccc2n1,-9.9,,-9.9,-9.9
1_65,C[C@@H]1COCCN1c1nc(Nc2ccc3[nH]nc(-c4cc5cn[nH]c5cc4F)c3c2)c2cc(F)ccc2n1,-9.7,,-9.7,-9.7
1_66,Nc1cc2[nH]c(-c3n[nH]c4ccc(-c5ccc6[nH]nc(-c7cc8c(cc7F)OCO8)c6c5)cc34)cc2cn1,-10.2,,-10.2,-10.2
1_67,Nc1nc(N)nc(Nc2nc(-c3cc(-c4c[nH]c5ccccc45)cc4ccccc34)nc3ccccc23)n1,-10.5,,-10.5,-10.5
1_68,CC1OC2(CC(=O)N(C3CCC(=O)NC3=O)C2)CN1C(=O)c1cccc(Nc2nc(N)nc3cc(C4C=CC5OCC4C5=O)ccc23)c1,-10.0,,-10.0,-10.0
1_69,Nc1nc(-c2cc3c(cc2F)OCO3)n2cc(-c3cc4cn[nH]c4cc3F)nc(N3CCC(N4CCOCC4)CC3)c12,-8.6,,-8.6,-8.6
1_70,Cc1n[nH]c2ccc(-c3cc4ccc(-c5nc(-c6cc7c(C)n[nH]c7cc6F)nc6cc(F)ccc56)cc4n3C)cc12,-11.5,,-11.5,-11.5
1_71,Nc1nc(Nc2ccccc2F)c2cc(Nc3nc(N4CC(F)C5CC54)nc4ccccc34)c(F)cc2n1,-10.0,,-10.0,-10.0
1_72,O=C(Nc1c2ccccc2nc2ccccc12)c1cccc(Nc2cc(N3CCOCC3)nc3cc(F)ccc23)c1,-9.3,,-9.3,-9.3
1_73,N=C(N)c1ccc2cc(-c3ccc4c(c3)c3ccccc3n4C[C@@H]3CN([C@@H]4CC[C@]5(CCNC5)C4)C(=O)O3)c(O)nc2c1,-9.4,,-9.4,-9.4
1_74,Cn1nc(C(=O)N2CCOCC2)cc1Nc1nc(-c2cc(-c3cc4c(cc3F)OCO4)nc3ccc(O)cc23)nc2ccccc12,-10.4,,-10.4,-10.4
1_75,Cc1cc(-c2cc(F)c3nc(N)c(Nc4cccc(C(=O)N5CCOCC5)c4)nc3c2)cc(-c2nc3ccccc3[nH]2)c1,-9.8,,-9.8,-9.8
1_76,O=C(NC1(C(=O)Nc2ccc3[nH]ccc3c2)Cc2ccccc2C1)c1c[nH]c2ccccc12,-9.6,,-9.6,-9.6
1_77,CN1CC2(CCCO2)N(C(=O)C(c2c[nH]c3ccccc23)N2C(=O)N(C3Cc4ccccc4C3)C3(CCc4ccccc4C3)C2=O)CC2(CCc3ccccc32)C1=O,-9.2,,-9.2,-9.2
1_78,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3cc4ccccc4c(N)n3)ccc2n1,-9.7,,-9.7,-10.0
1_79,O=C1CCC(N2C(=O)NC3(CCN(C(=O)C4(NC(=O)c5ccc6c(c5)OCO6)Cc5[nH]c6ccccc6c5C4)CC3)C2=O)C(=O)N1,-10.0,,-10.0,-10.0
1_80,CC(=O)N1CCC(C(=O)N2CCN(c3nc(-c4cccc5[nH]nc(-c6ccc7ccccc7c6)c45)nc4[nH]ccc34)CC2)CC1,-8.9,,-8.9,-8.9
1_81,C[C@H]1CN(C(=O)c2ccc3cc(-c4ccc5[nH]ncc5c4)n(C)c3c2)C[C@@H](c2cc(F)cc(-c3cnc(N)nc3N)c2)O1,-9.3,,-9.3,-9.3
1_82,O=C([C@H]1COc2ccccc2N(C(=O)CN2C(=O)N[C@@]3(CCc4[nH]c5ccccc5c4C3)C2=O)C1)N1CC[C@@H](Oc2cc(-c3cc4cn[nH]c4cc3F)c3ccccc3n2)C1,-10.8,,-10.8,-10.8
1_83,CC12C(=O)NC3(CCN(C(=O)c4ccc5[nH]nc(-c6n[nH]c7ccccc67)c5c4)CC3)C1c1[nH]c3ccccc3c1-c1[nH]c3ccccc3c12,-11.5,,-11.5,-11.5
1_84,Nc1nc(N)c2cc(-c3cc(F)cc(-c4ccc5nc(N)nc(Nc6cc7c(cc6F)OCCO7)c5c4)c3)ccc2n1,-11.0,,-11.0,-11.0
1_85,NC(=O)c1cccc(Nc2nc(-c3cc(-c4ccc5c(c4)OCO5)c4[nH]ncc4c3)nc3ccccc23)c1,-10.9,,-10.9,-10.9
1_86,C[C@@H]1C[C@@H](O)[C@H](Nc2nc(-c3cc(Nc4nc([C@]5(F)C[C@H]6C[C@@H]5C6)nc5ccccc45)[nH]n3)nc3ccccc23)O1,-9.9,,-9.9,-9.9
1_87,Cc1cc(CN2C(=O)NC3(Cc4ccccc4C3)C2=O)cc2c1O[C@H](c1ccc3c(c1)OCO3)[C@@H](c1ccc3c(c1)OCO3)O2,-10.3,,-10.3,-10.3
1_88,O=C1NC(=O)[C@](Cc2ccc3c(c2)OCCO3)(C(=O)N2C[C@H](c3ccc4c(c3)OCO4)Oc3ccc(NC(=O)N4Cc5ccccc5C4)cc32)N1,-11.8,,-11.8,-11.8
1_89,O=C1NC(=O)N(C(=O)c2ccc3c(c2)C2(CN(C(=O)Cc4ccc5c(c4)OCCO5)CCO2)C(=O)N3)C1c1c[nH]c2ccccc12,-9.6,,-9.6,-9.6
1_90,Cc1ccc2nc(Nc3ccc4ccccc4c3)nc(Nc3ccc4nc(N)nc(N5CCOCC5)c4c3)c2c1,-9.6,,-9.6,-9.6
1_91,O=C(c1cc2c(cc1F)OCC2)N1CCC2(CNc3nc(-c4ccc5[nH]nc(-c6cccc7[nH]ncc67)c5c4)ncc32)C1,-9.6,,-9.6,-9.6
1_92,C[C@H]1C(=O)N(c2cc(-c3cc4c(cc3F)OCCO4)cc3cnncc23)C(=O)N1C(=O)c1ccc2[nH]ncc2c1,-9.6,,-9.6,-9.6
1_93,O=C(CN1C(=O)NC2(OC(=O)N(C3c4ccccc4-c4cc5c(cc43)OCO5)c3ccccc32)C1=O)N1CCC2(C1)OCCc1cc3c(cc12)OCO3,-9.6,,-9.6,-9.6
1_94,O=C(Cc1cc(Nc2nc(Nc3nc(-c4cc5c(cc4F)OCO5)cc4ccccc34)nc3ccccc23)n(-c2ncccn2)n1)N1CCOCC1,-10.3,,-10.3,-10.3
1_95,C[C@@H]1CN(C(=O)c2cc3c(cc2F)OC[C@H]3c2cc(-c3ccc4[nH]ncc4c3)nc3[nH]ncc23)C[C@H]2Oc3cc4c(cc3C[C@@H]12)OCO4,-9.4,,-9.4,-9.4
1_96,CC1CC2C(CN2c2cc(Nc3cc(-c4ccc5[nH]ccc5c4)c4ccc(-c5ccc6[nH]ncc6c5)cc4n3)nc(N)n2)O1,-8.7,,-8.7,-8.7
1_97,C[C@H]1CN(c2nc(Nc3nc(Nc4cc5c(cc4F)OCCO5)c4ccccc4n3)c3cc(F)c(F)cc3n2)C[C@@H](C)O1,-9.9,,-9.9,-9.9
1_98,C[C@H]1CN(C(=O)N2C[C@@H](c3ccc4c(c3)OCO4)Oc3cc(F)c(-c4cc5cn[nH]c5cc4F)cc32)[C@@H]2[C@H]([C@H]3CC(=O)N(C)C3)C[C@H]2O1,-9.2,,-9.2,-9.2
1_99,C[C@@H]1CN(c2cc(-c3cc4cn[nH]c4cc3F)nc(Nc3ccc4ncnc(Nc5cc6c(cc5F)OCCO6)c4c3)n2)C[C@@H](C)O1,-11.0,,-11.0,-11.0
1_100,Fc1n[nH]c2c(F)cc(-c3cc(Nc4ccc5[nH]nc(-c6ccc7[nH]ncc7c6)c5c4)c4ccccc4n3)cc12,,,0.0,0.0
1_101,Nc1nc(N)c2cc(-c3cc(C(=O)Nc4cc(O[C@@H]5C[C@H]6CC(=O)N6C5)nc5ccccc45)c4ccccc4c3)ccc2n1,-9.7,,-9.7,-9.7
1_102,CN1C(=O)C2CC1CN(c1nc(Nc3cc4c(cc3F)OCCO4)c3cc(C(=O)NC45CCC(C4)OC5)c(F)cc3n1)C2,-7.9,,-7.9,-7.9
1_103,CN1C(=O)C(c2ccc(F)cc2)N(C(=O)c2ccc3[nH]ncc3c2)c2cc(-c3nc4ccccc4[nH]3)ccc21,-8.0,,-8.0,-8.0
1_104,C[C@@H]1[C@@H](c2cccc(C(F)(F)F)c2)Oc2ccc(NC(=O)c3cc(N)nc4ccccc34)cc2N1C(=O)c1cc2ccccc2nc1N,-9.5,,-9.5,-9.5
1_105,Cc1ccc2c(c1)C1(CCN(C(=O)Cn3c(C)nc4ncnc(N)c43)C1)C(=O)N2C1CC(=O)c2c([nH]c3ccccc23)C1,-8.7,,-8.7,-8.7
1_106,C[C@H]1CN(c2nc(Nc3cc(-c4cc5ccccc5[nH]4)nc4ccccc34)c3cc(F)c(F)cc3n2)C[C@@H](C)O1,-10.1,,-10.1,-10.1
1_107,CC1N(C(=O)c2cccc(-c3nc(Nc4nc5ccccc5[nH]4)c4ccccc4n3)c2)c2ccccc2C12CCC(C)(C)C2,-10.6,,-10.6,-10.6
1_108,NC(=O)c1cc(N)cc(Nc2nc(Nc3ccc4cc5c(cc4c3)[nH]c3ccccc35)nc3ccccc23)c1,-9.5,,-9.5,-9.5
1_109,Nc1nc(-c2cccc(Nc3nc(Nc4cc5c(cc4F)OCCO5)c4ccccc4n3)c2)c2cn[nH]c2n1,-10.1,,-10.1,-10.0
1_110,Nc1nc(N2CCOCC2)c2cc(Nc3nc4ccccc4cc3-c3cc(F)c4cc(F)ccc4c3)c(F)cc2n1,-10.3,,-10.3,-10.3
1_111,CC1(C(=O)N2CC3CN(C(=O)c4ccc5nc(N)nc(N)c5c4)c4nc5ccccc5cc4C3C2)CNC(=O)N1,-10.5,,-10.5,-10.5
1_112,O=C(c1ccc2c(c1)OCCO2)N1C(=O)[C@@H](N2C[C@H](c3n[nH]c4ccccc34)OC2=O)Cc2ccccc21,-10.0,,-10.0,-10.0
1_113,C[C@@H]1CN(c2nc(Nc3cc4ccccc4c(Nc4cc5c(cc4F)OCCO5)n3)c3ncc(F)cc3n2)C[C@@H](C)O1,-9.7,,-9.7,-9.7
1_114,Nc1nc(N)c2cc(Nc3nc(O[C@H]4CCN(C(=O)N5CCOCC5)C4)nc4ccccc34)c(F)cc2n1,-9.9,,-9.9,-9.9
1_115,C[C@H]1CN(c2nc(-c3ccc4[nH]ncc4c3)nc3ccccc23)C[C@@H]([C@]2(Cc3ccc4cc[nH]c4c3)NC(=O)NC2=O)O1,-9.7,,-9.7,-9.7
1_116,Nc1nc(N)c2cc(Nc3nc(-c4cc5c(cc4F)OCO5)cc4ccccc34)c(F)cc2n1,-9.4,,-9.4,-9.4
1_117,NC1(C(=O)N2CC3(CCN(C(=O)C4(N)OCCc5cc6ccccc6cc54)CC3)CC2=O)CCc2ccccc21,-9.9,,-9.9,-9.9
1_118,O=C(Nc1cc2[nH]ccc2cc1-c1cc2ccccc2[nH]1)N1CCC(Nc2nc(Nc3ccc4[nH]c5ccccc5c4c3)nc3ccncc23)CC1,-11.6,,-11.6,-11.6
1_119,Nc1nc(N)c2cc(-c3ccc4nc(N5CCC6(CC5)CCN(C5(c7ccc8[nH]ncc8c7)CNC5)C6=O)oc4c3)c(F)cc2n1,-7.9,,-7.9,-7.9
1_120,Nc1nc(Nc2cccc(C(=O)N3C(=O)COc4ccccc43)c2)c2cc(-c3ccc4ccccc4n3)ccc2n1,-10.4,,-10.4,-10.4
1_121,Cc1nc(Nc2cccc(C(=O)N3CC[C@@H](Oc4nc(-c5cc6c(C)n[nH]c6cc5F)nc5cc(F)ccc45)C3)c2)c2ccccc2n1,-11.1,,-11.1,-11.1
1_122,C[C@H]1CC(=O)C(C)(C)C2=C1N[C@H](N1C(=O)Cc3cc4c(cc31)OCO4)C1=CC(=O)C[C@](C)(C2)[C@@]1(C)C(=O)Nc1nc(Nc2ccc3ccccc3c2)c2ccccc2n1,-10.4,,-10.4,-10.4
1_123,Cc1nc(Nc2cccc(C(=O)N3CCN(c4ccc5nc(N)nc(N)c5c4)CC3)c2)c2cc3ccccc3c(O)c2n1,-9.9,,-9.9,-9.9
1_124,O=C(Nc1n[nH]c2cc(F)c(-c3n[nH]c4ccc(F)cc34)cc12)c1ccc2[nH]nc(-c3cc4cn[nH]c4cc3F)c2c1,-10.9,,-10.9,-10.9
1_125,O=C1N[C@]2(CCc3[nH]c4ccccc4c3C2)C(=O)N1[C@@H]1CCc2cc3c(cc21)OCO3,-9.0,,-9.0,-9.0
1_126,Nc1ncnc2ccc(-c3cc(-c4cc5c(cc4F)OCO5)cc(C4CC5CC4C(=O)N5)c3)cc12,-10.3,,-10.3,-10.3
1_127,CN1c2cc(C(=O)N3CC[C@@H](Oc4ccc5nc(-c6cccc7ccccc67)nc(N)c5c4)C3)ccc2O[C@H]2C(=O)NC[C@H]21,-10.0,,-10.0,-10.0
1_128,O=C1OC[C@H]2[C@@H]1CCN2C(=O)[C@@H]1CCc2cc3c(cc2[C@H]1NC[C@H]1O[C@H](c2ccc4c(c2)OCO4)Oc2ccc4cc5c(cc4c21)OCO5)OCO3,-10.4,,-10.4,-10.4
1_129,Nc1nc(N)c2cc(Nc3nc(Nc4cc5c(cc4F)OCCO5)nc4ccccc34)c(F)cc2n1,-10.7,,-10.7,-10.7
1_130,C[C@H]1CN(C(=O)c2cccc3c(Nc4ccc5c(c4)OCCO5)nc(-c4ccc5ccccc5c4)nc23)C[C@@H](C)O1,-9.7,,-9.7,-9.7
1_131,Cc1ccc2nc(Nc3ccc4ccc(Nc5ncc6ccc(C(=O)N7CCOCC7)cc6n5)cc4c3)oc2c1,-9.6,,-9.6,-9.6
1_132,Fc1cc2c(cc1-c1cc(Nc3nc(Nc4ccc5c(c4)OCCO5)c4ccccc4n3)c3ccccc3n1)OCCO2,-10.6,,-10.6,-10.6
1_133,C1=C(c2ccc3nc(Nc4ccc5c(c4)OCCO5)nc(Nc4cccc5ccccc45)c3c2)CNC1,-8.6,,-8.6,-8.6
1_134,C[C@H]1CN(c2nc(-c3ccc4[nH]ncc4c3)nc3cc(F)c(-c4ccc5[nH]nc(-c6ccnc(N)n6)c5c4)cc23)C[C@@H](C)O1,-10.4,,-10.4,-10.4
1_135,Nc1nc(N)c2cc(Nc3cc(-c4cc5c(cc4F)OCO5)cc4ccccc34)c(F)cc2n1,-9.5,,-9.5,-9.5
1_136,C[C@@H]1CC[C@@H](F)CN1C(=O)c1ccc2nc(-c3cccc4[nH]ccc34)nc(Nc3ccc4c(c3)OCCO4)c2c1,-9.5,,-9.5,-9.5
1_137,C[C@@H]1CN(S(=O)(=O)c2ccc3nc(N)nc(N)c3c2)C[C@H]1C(=O)NN1[C@H](c2ccc3c(c2)OCO3)C[C@@H]1c1c[nH]c2ccccc12,-8.4,,-8.4,-8.4
1_138,Nc1cc2cc3c(cc2c(N)n1)N(C(=O)c1cccc2c1[nH]c1ccc(C(=O)N[C@H]4c5cc6c(cc5C[C@@H]5C(=O)NC(=O)[C@H]54)OCO6)cc12)C[C@H](O)C3,-10.3,,-10.3,-10.3
1_139,O=C(c1cc2c(cc1F)OCCO2)N1C[C@H]2[C@H]1CN(C(=O)c1ccc3c(c1)OCO3)[C@@H]2c1cccc2[nH]ncc12,-8.6,,-8.6,-8.6
1_140,O=C1NC(=O)C2(CCN(C(=O)c3c[nH]c4ccccc34)C2c2ccc3c(c2)OCCO3)N1,-8.5,,-8.5,-8.5
1_141,O=C1CC2(CCN(c3cc(-c4ccc5[nH]ncc5c4)nc(Nc4cc5ccccc5cc4F)n3)CC2)C(=O)N1,-10.7,,-10.7,-10.7
1_142,Nc1nc(Nc2cccc3cc[nH]c23)c2cc(-c3ccc4cc[nH]c4c3)c3ccccc3c2n1,-10.0,,-10.0,-10.0
