ligand_names,smiles,vina_score,vina_path
1_127,CC1(C)Cc2ccc(-c3c[nH]c4ccc(Oc5ccc(N)c6ncnc(N)c56)cc34)cc2O1,-8.0,
1_128,Nc1ncnc2cc(Oc3nc(N4CC[C@@H](F)C4)nc4[nH]nc(-c5cc6c(cc5F)OCCO6)c34)ccc12,-9.8,
1_129,O=C(c1ccc2c(c1)OCO2)N1CC(c2ccc3c(=O)c4cc(NS(=O)(=O)c5ccc6c(c5)OCCO6)ccc4oc3c2)Nc2ccccc21,-11.0,
1_130,O=C(c1cccc2ccccc12)N1CC2(CC(=O)N(C3c4cc5c(cc4CCc4c3[nH]c3ccccc43)OCO5)C2)C1,-9.6,
1_131,C[C@H]1CN(c2ccc3cc(-c4cn(Cc5c[nH]c6ccccc56)c5ccccc45)ccc3n2)C[C@@H](C)O1,-10.0,
1_132,Cc1ccc2ncc(NC(=O)c3c[nH]c4ccc(C(N)=O)cc34)c(Oc3ccc4ccccc4n3)c2c1,-9.6,
1_133,O=C(c1ccc2nc(Nc3ccc4c(c3)OCCO4)c3c4ccccc4[nH]c3c2c1)N1CCN(C(=O)C2CCCCC2)CC1,-9.0,
1_134,NC1(C(=O)N2CCN(C(=O)c3ccc4cc5c(cc4c3)OCO5)CC2)C(=O)Nc2ccccc21,-8.2,
1_135,O=C(c1cc(-c2ccnc(Nc3ccc4c(c3)OCCO4)c2)nc2[nH]ccc12)N1CCC2(CCNC2=O)C1,-10.1,
1_136,c1ccc2c(Nc3c4ccccc4nc4ccccc34)c3ccccc3nc2c1,-8.0,
1_137,FC(F)(F)c1ccc2nc(N3CCOCC3)nc(Nc3cccc(-c4cnc5ccccc5n4)c3)c2c1,-8.8,
1_138,Cc1cc2cc(C(F)(F)F)ccc2nc1NC1CCN(C(=O)c2ccc3c(c2)OCCO3)CC1,-9.0,
1_139,Cc1cc(Nc2nc(Nc3ccc4ccccc4c3)nc3ccc(NC(=O)N4COCC5(CC5)C4)cc23)cc(C(F)(F)F)c1,-9.6,
1_140,Fc1cccc(Nc2nc(-c3cc4cn[nH]c4cc3F)cc(-c3n[nH]c4ccc(C(F)(F)F)cc34)n2)c1,-10.4,
1_141,O=C1NC(=O)C(c2[nH]c3ccc(C(=O)N4C5CCC4C(C(=O)N4CCOCC4)C5)cc3c2-c2ccc3[nH]ccc3c2)N1,-8.9,
1_142,O=C1NC2(CCN(c3nc(Nc4cccc(F)c4)nc(Nc4ccc5c(c4)OCCO5)n3)C2)C(=O)N1Cc1cccc(C(F)(F)F)c1,-8.9,
1_143,c1cc2c(cc1Cc1c(-c3ccc4c(c3)OCCO4)[nH]c3cc4c(cc13)OCO4)OCCO2,-9.2,
1_144,CC(=O)N1c2nc3ccccc3nc2N=C(c2ccc3ccccc3c2)C1c1c[nH]c2ccccc12,-8.6,
1_145,O=C(C1CCCC1)N1CCC(Nc2nc(-c3ccc4c(c3)OCCO4)nc3cc(Oc4ccc5[nH]ccc5c4)ccc23)CC1,-10.0,
1_146,c1ccc2c(Nc3ccc4[nH]ncc4c3)nc(Nc3c[nH]c4ccccc34)nc2c1,-10.2,
1_147,Cc1c(N2CCC(O)C2)nc2cnc(Nc3ccc4c(c3)OCCO4)nc2c1-c1ccc2[nH]ccc2c1,-8.6,
1_148,C[C@@H]1CN(c2ncnc3ccc(NC(=O)c4ccc(Oc5cc(C(N)=O)nc6ccccc56)cc4)cc23)C[C@@H](C)O1,-9.0,
1_149,Nc1cc(-c2cc3c(cc2-c2ccc4c(N5CCOCC5)c(F)ccc4c2)OCO3)nc(N)n1,-8.2,
1_150,CC1(C)Cc2c(ccc3cc(C(=O)Nc4cc(C5CCCCC5)nc5ccccc45)ccc23)O1,-9.1,
1_151,O=S(=O)(c1ccc2[nH]c(-c3ccc4cc(-c5cc6[nH]ccc6cc5F)ncc4c3)nc2c1)N1CCOCC1,-7.8,
1_152,O=C(Nc1ccc2c(c1)C1(CCN(C(=O)C3CC4C=CC3C4)C1)C(=O)N2)c1ccc2cccnc2c1,-9.0,
1_153,Nc1nc(Nc2ccc3c(c2)OCCO3)nc2c1CCN(C(=O)c1ccc3c(c1)OCO3)C2,-9.6,
1_154,O=C(NC1=N[C@]2(NC(=O)N(Cc3c[nH]c4ccccc34)C2=O)[C@](Cc2ccc3ccccc3c2)(c2c[nH]c3ccccc23)N1)c1cc2cc(F)ccc2[nH]1,-10.1,
1_155,c1cc2cc(-c3c[nH]c4nc(Nc5ccc6cc[nH]c6c5)ccc34)ccc2[nH]1,-8.2,
1_156,CN1CCN(C(=O)c2ccc3ncnc(Nc4cccc(Oc5ccc6cc[nH]c6c5)c4)c3c2)CC1,-9.2,
1_157,c1ccc2[nH]c(-c3cnc4ccc(-c5c[nH]c6ccccc56)cc4c3)nc2c1,-8.2,
1_158,C[C@H]1COCCN1c1nc(N)nc(Nc2nc(-c3cc4cc(-c5cc6c(cc5F)OCCO6)ccc4[nH]3)cc3c2CCO3)n1,-9.8,
1_159,NC(=O)c1ccc2ncc(-c3cc(F)c4[nH]c(-c5ccc6[nH]c(-c7ccc8cc(C(N)=O)[nH]c8c7)cc6c5)cc4c3)cc2c1,-8.5,
1_160,O=C1C2C(=O)N(c3ccc4c(c3)OCCO4)C(c3c[nH]c4cc(F)ccc34)C2C(=O)N1Cc1ccc2c(c1)OCO2,-9.3,
1_161,Cc1cc(NC(=O)c2ccc3cc(Nc4nc(N5CCN(C)CC5)nc5cc6c(cc45)OCO6)ccc3c2)c2cc[nH]c2n1,-9.9,
1_162,O=C(c1ccc2nc(-c3ccc4c(c3)OCCO4)[nH]c2c1)N1CCC(C(=O)N2Cc3ccccc3C2)CC1,-9.2,
1_163,Cc1cc(Nc2nc(-c3ccccc3)nc3cc(C(F)(F)F)ccc23)c2nc(N3CC4CC(N)CC43)ncc2c1,-9.5,
1_164,O=C1Nc2ccccc2C2=CC=C/C2=C/C2=C1N=C1NC3=C(C(=O)C(C(=O)c4ccc5ccccc5c4)=C3)C1C2=O,-9.9,
1_165,O=C(O)c1cn(C2CCC(N3C(=O)OC4(CCCC4)C3=O)CC2)c2cc(OC(=O)c3c[nH]c4ccccc34)ccc2c1=O,-9.0,
1_166,O=C(c1nc2ccccc2nc1Nc1cccc(C(F)(F)F)c1)N1CCC(N2C(=O)c3ccccc3C2=O)CC1,-9.5,
1_167,CN1CCC2(CC1)CN(C(=O)c1nc3ccccc3[nH]1)Cc1[nH]c3ccc(F)cc3c12,-8.4,
1_168,c1cc2c(-c3cc4cc5c(cc4c(Nc4ccc6c(c4)OCCO6)n3)OCO5)nc(-c3ccc4c(c3)OCCO4)nc2[nH]1,-11.0,
1_169,c1ccc2cc(-c3cc(Nc4ccc5c(c4)OCCO5)n4nc(N5CCNCC5)nc4c3)ccc2c1,-9.8,
1_170,Oc1ccc2nc(-c3cc(O)cc4c3ccc3c5cc6ccccc6cc5[nH]c43)ccc2c1,-9.1,
1_171,O=C(N1Cc2ccccc2C1)N1CCCC12C(=O)N(Cc1c[nH]c3ccc(F)cc13)c1nc3ccc(F)cc3cc12,-8.9,
1_172,O=C(Nc1ccc2[nH]ncc2c1)c1ccc2[nH]c(-c3ccc4[nH]nc(-c5ccc6[nH]ccc6c5)c4c3)cc2c1,-9.5,
1_173,CN1C(=O)c2ccccc2C1(C)C(=O)Nc1ccc2ccc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)cc2c1,-8.6,
1_174,NC(=O)[C@@H]1Cc2cc3occc3cc2CN1C(=O)c1cc(-c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2n1,-10.4,
1_175,O=C(Nc1cccc(Nc2nc(N3CCOCC3)nc3ccc(-c4c[nH]c5ccccc45)cc23)c1)c1cccc2cccnc12,-10.2,
1_176,Nc1nc(N)c2cc(N[C@H]3CNC[C@@H](CNC(=O)c4cc5cc(F)ccc5nc4-c4n[nH]c5cc(F)ccc45)C3)ccc2n1,-8.8,
1_177,CC(=O)N1CCC(C(=O)N2CCC(Nc3nc(-c4cc5cc(-c6ccc7cc[nH]c7c6)ccc5[nH]4)nc4ccccc34)CC2)CC1,-9.9,
1_178,NC(=O)c1ccccc1NC(=O)c1ccc2[nH]nc(C3c4ccccc4C(=O)N3c3ccc(C(F)(F)F)cc3)c2c1,-8.6,
