ligand_names,smiles,vina_score,vina_path
1_42,Cc1cc(C(=O)N2C[C@]3(CCC2=O)NC(c2cccc4ccccc24)=N[C@H]3c2ccc3c(c2)OCCO3)nc2ccccc12,-9.1,
1_43,C[C@@H]1CN(C(=O)c2cc(F)cc(Nc3nc(N)nc4ccc(-c5ccc6[nH]nc(-c7ccc8[nH]ncc8c7)c6c5)cc34)c2)C[C@@H](C)O1,-10.4,
1_44,CN1C(=O)N(C)C2(CCN(C(=O)c3cc(F)cc(-c4cc5c(N)nc(N)nc5c(-c5ccc6[nH]nc(-c7ccc8cc[nH]c8c7)c6c5)n4)c3)C2)C1=O,-10.7,
1_45,Nc1nc(N)c2cc(-c3cc(-c4cc(O)c5ccc(O)cc5c4)c4[nH]c5ccccc5c4c3)ccc2n1,-10.3,
1_46,O=C1CC(N2C(=O)C3C4C(=O)NC(=O)C4C(c4c[nH]c5ccccc45)C3C2=O)C2C(=O)NC(=O)C2C1c1c[nH]c2ccccc12,-10.1,
1_47,CC1COCCN1c1nc(N)nc2cc(F)c(Nc3nc(-c4cccc5[nH]ncc45)nc4ccccc34)cc12,-10.4,
1_48,Nc1nc(N)c2cc(Nc3nc(-c4cc(F)cc(N5CCOCC5)c4)nc4ccccc34)c(F)cc2n1,-10.6,
1_49,Cc1n[nH]c2cc(F)c(-c3nc(O[C@@H]4CCN([C@H]5CCC6(Cc7ccccc7C6)N([C@@H]6CCC(=O)NC6=O)C5=O)C4)c4cc(F)ccc4n3)cc12,-10.5,
1_50,C[C@@]1(N2C(=O)Cc3ccc([C@H](F)N4CC(Oc5nc(N6C[C@@H](F)O[C@H](c7cc8c(N)nc(N)nc8cc7F)C6)c6ccccc6n5)C4)cc32)CC12CC2,-10.0,
1_51,CC1CC1c1nc2ccccc2cc1-c1cc(Cc2c[nH]c3ccccc23)c2[nH]c3ccccc3c2c1,-10.1,
1_53,C[C@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6ccccc6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-10.7,
1_54,CC(=O)N1CC(C2(O)c3ccccc3C(=O)c3cc(Oc4cc5c(N)nc(N)nc5cc4F)ccc32)CC1C,-9.1,
1_55,Cc1c2c(nc3ccccc13)-c1c(ccc3ccccc13)C2c1ccc2nc(N)nc(N)c2c1,-9.8,
1_56,Nc1nc(N)c2cc(Oc3ccc4nc(-c5ccc6c(c5)OCO6)cc(-c5ccc6[nH]nc(N)c6c5)c4c3)ccc2n1,-11.2,
1_57,Cc1ccc(Nc2nc(C3(F)CC3)nc3ccccc23)cc1C(=O)N1CN(c2nc(N3CC(F)C3)c3ccccc3n2)CC1C,-9.3,
1_58,Nc1nc(Nc2ccc3c(c2)CC(=O)N3)nc2ccc(-c3cccc(C4Nc5ccccc5C5=C4C(=O)NC5=O)c3)cc12,-10.4,
1_59,Nc1nc(Nc2cc3ccccc3cc2F)c2cc3c(cc2n1)CCN(C(=O)c1ccc2c(c1)OCCO2)C3,-10.2,
1_60,Nc1nc(N2CC3CNCC32)c2cc(Nc3nc(-c4c[nH]c5ccc(F)cc45)nc4ccccc34)c(F)cc2n1,-10.5,
1_61,Cc1n[nH]c2ccc(C(=O)N3Cc4ccc([C@@H](C)N5CC[C@@H](Oc6ccc7nc(N)nc(N8C(=O)[C@H](F)c9ccccc98)c7c6)C5)cc4C3)cc12,-10.3,
1_62,O=C(c1ccc2c(c1)OCCO2)N1CCC2CC(N3C(=O)NC4(C=Cc5ccccc54)C3=O)c3c([nH]c4ccccc34)CC21,-8.9,
1_63,Nc1nc(N)c2cc(Nc3nc4cnccc4cc3-c3cc(F)cc(-c4ccc(F)cc4)c3)c(F)cc2n1,-10.9,
1_64,Cc1ccccc1Nc1nc(N)nc2ccc(Nc3nc(Nc4ccc5nc(N)nc(N)c5c4)nc4ccccc34)cc12,-12.0,
1_65,CC1C2CC3C(=O)CCCC3C2CN1C(=O)c1cccc(Nc2nc(N)nc3c(F)cc(C4CC4)cc23)c1,-8.8,
1_66,O=C1CCC(N2C(=O)C3C4C(=O)NC(=O)C4C(c4cc(NCc5ccc6c(c5)OCCO6)nc5ccccc45)C3C2=O)C(=O)N1,-9.2,
1_67,c1ccc2c(Nc3ccc4c(Nc5nc(N6CCOCC6)nc6ccccc56)cccc4n3)cccc2c1,-9.8,
1_68,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc([C@@]5(C)NC(=O)NC5=O)cc34)c2)C[C@@H](c2cc(F)cc(F)c2)O1,-9.9,
1_69,Nc1nc(Nc2cccc3[nH]c(-c4n[nH]c5ccc(-c6ccc7[nH]c8ccccc8c7c6)cc45)cc23)nc2ccccc12,-10.6,
1_70,CC1(c2cccc(Nc3nc4ccccc4cc3-c3nc(Nc4cccc(C5(C)NC(=O)NC5=O)c4)c4ccccc4n3)c2)NC(=O)NC1=O,-10.0,
1_71,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccccc34)c2)C[C@@H](c2cc(F)cc(-c3ccc4nc(N)nc(N)c4c3)c2)O1,-9.9,
1_72,C[C@H]1CN(c2nc(-c3n[nH]c4ccccc34)nc3cccc(OC4CN(c5nc([C@@]6(C)C=CC=C7[C@@H]6CC[C@H]6C(C)(C)[C@H]8C[C@@]8(C)C[C@@]76C)nc6cc7c(cc56)N(C)CC7)C4)c23)C[C@@H](C)O1,-9.9,
1_73,Nc1nc(N)c2cc(-c3ccc4nc(N)nc(Nc5cc6c(cc5F)OCCO6)c4c3)ccc2n1,-10.7,
1_74,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5ccc6[nH]nc(-c7ccc8[nH]ncc8c7)c6c5)cc34)c2)C[C@@H](C)O1,-11.2,
1_75,CC1COC2(CCN(C(=O)c3cc(F)cc(-c4ccc5nc(N)nc(Nc6ncnc7[nH]ccc67)c5c4)c3)C2)O1,-10.5,
1_76,Nc1nc(N2CC3CC3C2)c2c(Nc3nc(N4CCC5(CC4)OCO5)nc4ccccc34)cccc2n1,-10.1,
1_77,CC1(c2cccc(Nc3nc(-c4cccc5[nH]ncc45)nc4ccccc34)c2)NC(=O)NC1=O,-10.4,
1_78,C[C@@H]1C[C@@H](O)CN1c1cc(F)cc(-c2cc3ccc(F)cc3nc2Nc2cc3c(N)nc(N)nc3cc2F)c1,-10.0,
1_79,Cc1nc2ccccc2c2c1O[C@H](C)N(C(=O)c1cccc(Nc3nc(Nc4cccc(C(=O)N5C[C@H](C)O[C@H](C)C5)c4)nc4ccccc34)c1)C2,-9.7,
1_80,O=C1Cc2cc3c(cc2N1C(=O)c1cc(-c2cc4c(cc2F)OCCO4)nc2ccccc12)OCO3,-9.4,
1_81,C[C@@H]1CN(c2nc(-c3cc4cn[nH]c4cc3F)nc3cc(F)c(-c4ccc5[nH]nc(N)c5c4)cc23)C[C@@H](C)O1,-10.7,
1_82,Nc1nc(Nc2cc(-c3ccc4c(c3)OCCO4)cc3c(-c4ccc5[nH]ncc5c4)n[nH]c23)c2ccccc2n1,-10.3,
1_83,Cc1cc(Nc2nc(N)nc3ccc(-c4cc(F)cc(C(=O)N5CCC6(CC5)OCCO6)c4)cc23)c2cc[nH]c2n1,-10.7,
1_84,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5cccc6[nH]ncc56)cc34)c2)C[C@@H](C)O1,-10.3,
1_85,Nc1nc(N)c2cc(-c3cc(C(=O)N4CCC5(CC4)OCO5)c4[nH]c5ccccc5c4c3)ccc2n1,-10.5,
1_86,Nc1nc(N)nc(Oc2ccc3nc(-c4ccc5c(c4)OCO5)cc(-c4ccc5c(c4)OCO5)c3c2)n1,-9.3,
1_87,Nc1cc(-c2n[nH]c3ccc(-c4ccc5nc(N)nc(Nc6ccc(F)c(C7(N)CC7)c6)c5c4)cc23)ccn1,-10.1,
1_88,CC1(C)C[C@H]2C[C@H](CN2c2nc(-c3ccc4nc(N)nc(N)c4c3)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)O1,-10.2,
1_89,C[C@H]1CN(c2nc(N)c3cc(Nc4nc(-c5cc6c(cc5F)OCO6)cc5ccccc45)c(F)cc3n2)C[C@@H](C)O1,-9.9,
1_90,Cc1nc(Nc2cccc(C(=O)N3CC[C@H]3CN(c3nc(N4CC[C@@](C)(O)C4)c4ccccc4n3)c3n[nH]c4ncnc(N)c34)c2)c2ccccc2n1,-11.2,
1_92,C[C@H]1[C@H]2C[C@@]2(C)CN1c1ncnc2ccc(O[C@@H]3CCN(C(=O)c4cccc(Nc5nc(N)nc6ccccc56)c4)C3)cc12,-10.1,
1_93,CC1CC2CN(C(=O)c3cccc(Nc4nc5ccccc5cc4-c4ccc5ncccc5c4)c3)C(C)C2C1,-10.0,
1_94,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5cccc6nc(N)nc(N)c56)nc5ccccc45)cc23)C[C@@H](C)O1,-11.5,
1_95,Cc1cc2nc(N)nc(N)c2cc1Nc1nc(NC(=O)C23CC4CC(CC(C4)C2)C3)nc2ccccc12,-9.8,
1_96,Nc1nc(N)c2cc(-c3cc(F)cc(C(=O)N4CC5CN(C(=O)C6(F)CC7CC6C7)c6nc7ccccc7cc6C5C4)c3)ccc2n1,-10.6,
1_97,Nc1nc(N)c2cc(Nc3nc(-c4cc5c(cc4F)OCO5)cc4cc(C5(F)CC56CNC6)ccc34)c(F)cc2n1,-10.8,
1_98,CC1(C(=O)N2CCN(C(=O)c3cccc4[nH]ncc34)CC2)CCN(C(=O)c2ccc3nc(N)nc(Nc4cc5ccccc5cc4F)c3c2)CC1,-10.3,
1_99,Cc1cc2c(cc1Nc1nc(N)nc3ccc(Nc4nc(Nc5cccc6nc(N)nc(N)c56)nc5ccccc45)cc13)OCO2,-11.6,
1_100,Nc1nc(C(Nc2cc(-c3ccc4[nH]ncc4c3)nc3ccccc23)c2ccc3c(c2)OCCO3)c2cn[nH]c2n1,-10.5,
1_101,Nc1nc(N)c2cc(Nc3nc(Nc4cc5c(N6CCOCC6F)nc(N)nc5cc4F)c4ccc5ccccc5c4n3)ccc2n1,-11.0,
1_102,Cc1nc(Nc2ccc3nc(N)nc(Nc4cccc(C(=O)N5c6ccccc6OC5C)c4)c3c2)c2ccccc2n1,-10.1,
1_103,C[C@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6cc(F)ccc6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-10.6,
1_104,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5cc6cn[nH]c6cc5F)nc5ccccc45)cc23)C[C@@H](C)O1,-10.2,
1_105,Cc1cc2ccccc2nc1N1CCC(c2cccc3[nH]ncc23)(N2CC3(CC2=O)NC(=O)N(c2cccc4[nH]ncc24)C3=O)CC1,-10.6,
1_106,C[C@@H]1CN(c2nc(-c3ccc4nc(N)nc(N)c4c3)nc3cc4c(cc23)N(C)[C@]2(C)CC(C)(C)C(=O)N(C)[C@@H]2C4=O)C[C@@H](C)O1,-8.8,
1_107,Nc1nc(N2CCOCC2)c2cc(Nc3nc(N4CCN(C(=O)c5cc6ccccc6o5)CC4)nc4ccccc34)c(F)cc2n1,-8.7,
1_108,Nc1nc(Nc2cccc3cc(C4Nc5ccccc5C(=O)c5c4[nH]c4ccccc54)ccc23)nc2ccccc12,-10.2,
1_109,Nc1nc(N2CCOCC2)c2cc(Nc3nc4ccccc4cc3-c3cc(F)c4c(c3)OCO4)c(F)cc2n1,-9.9,
1_110,C[C@@H]1CN(c2nc(-c3ccc4ncnc(Nc5cc6c(cc5F)OCCO6)c4c3)nc3ccccc23)C[C@@H](C)O1,-9.4,
1_111,C[C@@H]1CN(c2nc(-c3cc(-c4cnc5[nH]ncc5c4)nc4cc[nH]c34)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-11.1,
1_112,CC1Cc2nc3cc(F)ccc3c(Nc3ncnc4cc(F)c(OC5CN(C(=O)N6CCC7(CC6)CNC7=O)C5)cc34)c2C(C)C1,-10.9,
1_113,C=C1[C@@H]2C(=CC[C@]1(C)C1=CC(=O)C(=O)C(C)(C)C1)O[C@@H]2[C@@H]1Oc2ccc(Nc3nc(N)c4ccccc4n3)cc2Oc2cc3c(cc21)OCO3,-10.6,
1_114,CC(=O)N1CCc2cc(-c3nc(Nc4cc5ccccc5cc4F)c4cc(C5(O)CC6CC5CCO6)ccc4n3)ccc21,-10.2,
1_115,Nc1nc(Nc2cccc(C(=O)N3CC4(CCOCC4)C3c3ccc4[nH]ncc4c3)c2)c2cc(-c3cccc(F)c3)ccc2n1,-10.8,
1_116,Nc1nc2c(-c3ccc(C(F)(F)F)cc3)cc1CC(O)C1c3ccccc3CCN1C(=O)c1cccc(c1)N2,-9.0,
1_117,CN1CCc2c(F)cc(-c3cc4ccccc4nc3Nc3cc4c(N5CCOCC5)nc(N)nc4cc3F)cc2C1,-10.3,
1_118,CC1C2CC2CN1C(=O)c1cccc(Nc2nc(-c3cc(F)cc(-c4ccc5ncnc(N)c5c4)c3)nc3ccccc23)c1,-9.5,
1_119,C[C@H]1N2C(=O)O[C@]1(c1ccc3[nH]nc(-c4cccc5[nH]ncc45)c3c1)CN([C@H]1CCC(=O)NC1=O)C(=O)[C@H]1N(C)C(=O)[C@H]([C@@]3(C)CCc4ccccc43)N1[C@H](O)[C@@H]2C1CC1,-8.7,
1_120,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(-c4cc5cn[nH]c5cc4F)nc4cc(F)ccc34)c2)C[C@@H](C)O1,-10.8,
1_121,C[C@H]1CN(C(=O)c2cccc(Nc3nc(-c4nc(-c5cc6c(cc5F)OCCO6)cc5ccccc45)nc4ccccc34)c2)C[C@@H](C)O1,-11.1,
1_122,Nc1nc(N)c2cc(C(=O)N3CC4(CCCN(C(=O)c5cc(-c6cc7c(cc6F)OCCO7)nc6ccccc56)C4)CC3=O)c(F)cc2n1,-9.8,
1_123,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5ccc6[nH]nc(-c7nc(N)nc8[nH]ncc78)c6c5)cc34)c2)C[C@@H](C)O1,-11.2,
1_124,Nc1nc(Nc2c[nH]c3ccccc23)c2cc(-c3cc(F)cc(-c4ccc5[nH]nc(N)c5c4)c3)ccc2n1,-10.8,
1_125,Nc1nc(Nc2ccc3c(c2)OCCO3)c2cc(C(=O)N3CCC34C(=O)Nc3ccccc34)ccc2n1,-9.5,
1_126,Nc1nc(Nc2cccc3cc[nH]c23)c2cc(-c3cc(N)c4cccc(F)c4n3)ccc2n1,-10.4,
1_127,NC(=O)c1cccc(Nc2nc(Nc3cc(-c4cc5c(cc4F)OCCO5)nc4ccccc34)nc3ccccc23)c1,-10.0,
1_128,Cc1cccc(C)c1Nc1nc(N)nc2ccc(Nc3nc(Nc4cccc5[nH]ncc45)nc4ccccc34)cc12,-11.9,
1_129,O=C1NC(=O)C2C1CC2c1ccc2cc(-c3cc(-c4cc5c(cc4O)OCO5)cc4c3[nH]c3ccccc34)ccc2c1,-9.6,
1_130,CNc1n[nH]c2nc(N)nc(-c3n[nH]c4ccc(-c5n[nH]c6ccc(-c7n[nH]c8ccc(C9CCOC9)cc78)cc56)cc34)c12,-10.7,
1_131,CC1(c2cccc(Nc3nc4ccccc4cc3-c3cc(F)cc(-c4ccc5[nH]nc(N)c5c4)c3)c2)NC(=O)NC1=O,-11.0,
1_132,Nc1nc(Nc2ccc3[nH]nc(N)c3c2)c2cc3c(cc2n1)C1C(=O)N(C2CC2)C(=O)C1C3c1c[nH]c2ccccc12,-10.2,
1_133,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccccc34)c2)C[C@@H](c2nc(N)c3ccccc3n2)O1,-9.5,
1_134,CC1Oc2ccccc2N1C(=O)c1cccc(Nc2nc(-c3ccc4[nH]nc(N)c4c3)nc3ccc(F)cc23)c1,-10.5,
1_135,Nc1nc(Nc2ccc3[nH]nc(-c4cccc(F)c4)c3c2)c2cc(-c3ccc4ccccc4n3)ccc2n1,-10.2,
1_136,COc1ccc2c(c1)C(c1c[nH]c3ccccc13)c1nc3ccncc3c(Nc3ccc4[nH]nc(-c5cc6ccccc6[nH]5)c4c3)c1-2,-9.5,
1_137,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(N)c5c(ccc6cc(F)ccc65)n4)cc23)C[C@@H](C)O1,-9.6,
1_138,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(-c4cc5cn[nH]c5cc4F)nc4ccc(F)cc34)c2)C[C@@H](C)O1,-10.3,
1_139,O=C1NCC2C1=CC(c1ccc3c(c1)OCCO3)N2C(=O)c1cc(-c2cc3c(cc2F)OCCO3)nc2cc[nH]c12,-10.8,
1_140,C[C@H]1CN(C(=O)c2cccc(-c3ccc4[nH]ncc4c3)c2)C[C@@H](c2nc(Nc3cc4c(N)nc(N)nc4cc3F)c3ccccc3n2)O1,-11.1,
1_142,O=C1NCC2C1=CCN2C(=O)C1NC2CC(c3cc4ccc(-c5ccc6[nH]nc(-c7cc8ccccc8[nH]7)c6c5)cc4[nH]3)C1C2,-10.6,
1_143,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(Nc5ccc6nc(N)nc(N)c6c5)nc5ccccc45)cc23)C[C@@H](C)O1,-11.6,
1_144,C[C@H]1CN(c2nc(-c3cc(N)nc4[nH]ncc34)nc3cc(F)c(-c4ccc5c(c4)CCC(F)(F)C5)cc23)C[C@@H](C)O1,-9.7,
1_145,Nc1nc(-c2cccc(Nc3cc(-c4ccc5[nH]ncc5c4)nc4ccccc34)c2)nc2ccccc12,-10.4,
1_146,CN1CC2CN(C(=O)c3cc(F)cc(-c4ccc5nc(N)nc(N)c5c4)c3)CC2c2cc3ccccc3nc21,-10.2,
1_147,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5cccc6[nH]ncc56)nc5ccccc45)cc23)C[C@@H](C)O1,-10.9,
1_148,O=C1NC2(CCc3c([nH]c4ccccc34)C2)C(=O)N1c1ccc2nc(Nc3ccc4[nH]ncc4c3)nc(Nc3ccc4c(c3)OCCO4)c2c1,-9.4,
1_149,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3cc(N)c4cccc(F)c4n3)ccc2n1,-10.9,
1_150,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3ccc4ccccc4c3)ccc2n1,-9.9,
1_151,NC(=O)c1cccc(Nc2nc(N3CCOCC3)nc3ccc(NS(=O)(=O)c4ccc5ccccc5c4)cc23)c1,-10.4,
1_152,O=C(NCc1c[nH]c2ccccc12)[C@@]12Cc3[nH]c4ccccc4c3[C@H]3O[C@@](c4c[nH]c5ccccc45)(CO1)c1ccccc1[C@H]32,-10.3,
1_153,CC1(C)[C@H]2C[C@]1(O)CN2c1nc(Nc2cccc(-c3nc(Nc4cccc(C(N)=O)c4)c4ccccc4n3)c2)c2ccccc2n1,-10.2,
1_154,Cc1cc(C(=O)N2C[C@@H](C)O[C@H](C)C2)cc2cc(-c3cc(-c4cc5c(cc4F)OCO5)cc4cn[nH]c34)c(N)nc12,-9.2,
1_155,CC1COc2ccccc2N1c1nc(N)nc2cc(F)c(Nc3nc(Nc4cccc5nc(N)nc(N)c45)nc4ccccc34)cc12,-10.9,
1_156,Cc1nc(N2CCN(c3nc(Nc4cc5ccc(F)cc5cc4F)nc4nc(N)ncc34)CC2)c2cc(C(F)(F)F)ccc2n1,-10.0,
1_157,Nc1nc(N)c2cc(-c3cc(-c4cc(-c5ccc6[nH]nc(-c7ccc8[nH]ncc8c7)c6c5)c5[nH]ncc5c4)c4[nH]c5ccccc5c4c3)ccc2n1,-11.4,
1_158,CC1(O)CN(c2nc(-c3ccc4nc(N)nc(Nc5cc6c(cc5F)OCCO6)c4c3)cc3ccccc23)C1,-10.0,
1_159,CC1(C)C(=O)C2C(c3ccc4c(Nc5cccc6nc(N)nc(N)c56)nc(C5CC5)nc4c3)=C3CCCCC3N2C1=O,-9.9,
1_160,Nc1nc(Nc2cc(C(=O)N3CCC4(C3)OCc3cccc5cccc(c35)O4)nc3ccccc23)nc2ccccc12,-9.8,
1_161,Nc1nc(N2CCOCC2=O)c2cc(Nc3nc(-c4ccc5ccccc5c4)nc4ccccc34)c(F)cc2n1,-10.5,
1_162,C[C@@H]1CN(c2nc(N)nc3cc(F)c(Nc4nc(-c5ccc6[nH]ncc6c5)cc5ccccc45)cc23)C[C@@H](C)O1,-10.2,
1_163,Fc1ccc2cc(-c3cc4ccccc4nc3Nc3cccc(-c4nc5ccccc5[nH]4)c3)cc(F)c2c1,-10.4,
