ligand_names,smiles,vina_score,vina_path,score,adjusted_score
1_29,CC1C2CC(F)CC2CN1C(=O)c1cccc(Nc2nc(N)nc3ccc(-c4ccc5[nH]ncc5c4)cc23)c1,-11.2,,-11.2,-11.2
1_30,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(Nc5nc(Nc6ccc7nc(N)nc(N)c7c6)nc6ccccc56)cc34)c2)C[C@@H](C)O1,-12.0,,-12.0,-12.0
1_31,Cc1ccc2[nH]c(-c3ccc4[nH]nc(-c5ccc6[nH]ncc6c5)c4c3)c(C(=O)Nc3cccc(C(=O)N4C[C@@H](C)O[C@H](C)C4)c3)c2c1,-10.4,,-10.4,-10.4
1_32,Nc1nc(N)c2cc(Nc3nc(-c4cc(F)cc(N5CCOCC5)c4)nc4ccccc34)c(F)cc2n1,-10.8,,-10.8,-10.8
1_33,C[C@@H]1CN(c2nc(-c3ccc4[nH]nc(-c5ccc6[nH]ncc6c5)c4c3)nc3cc(F)c(N4CCN(C(=O)[C@]5(C)NC(=O)NC5=O)CC4)cc23)C[C@@H](C)O1,-9.5,,-9.5,-9.5
1_34,Nc1nc(N)c2cc(O[C@@H]3CCN(C(=O)c4ccc5[nH]c(C6CCN(C(=O)c7cc(-c8ccc9nc(N)nc(N)c9c8)[nH]n7)CC6)cc5c4)C3)ccc2n1,-9.9,,-9.9,-9.9
1_35,CC1CC(C)(N2CCN(c3cc4c(N)nc(N)nc4cc3-c3ccc4[nH]nc(-c5ccc6[nH]ncc6c5)c4c3)CC2)CN1,-9.9,,-9.9,-9.9
1_36,O=C(c1cccc(Nc2c3c(nc4ccccc24)-c2cc(F)ccc2C3c2c[nH]c3ccccc23)c1)N1CCOCC1,-9.0,,-9.0,-9.0
1_37,CC12CCC(N3CC(=O)N(c4cc5ccccc5cc4-c4ccc5nc(N)nc(N)c5c4)CC3=O)C(C1)C(=O)C2,-9.3,,-9.3,-9.3
1_38,NC(=O)[C@@H]1C[C@@H](Oc2nc(N)c3ccccc3n2)CN1C(=O)c1ccc2cc(-c3cc4c(cc3F)OCCO4)nc(F)c2c1,-8.9,,-8.9,-8.9
1_39,CN1C(=O)N(c2ccc3nc(N)nc(N)c3c2)C(=O)C12CC(=O)N(C1CCN(C(=O)C3(C)Cc4cccc5cccc(c45)O3)CC1)C2,-9.5,,-9.5,-9.5
1_40,C[n+]1cc2cc3ccccc3nc2c2cc(C[C@@]3(C(=O)N[C@H](C(=O)N4C(=O)C[C@H]4C(=O)N[C@H]4CN([C@]5(Cc6c[nH]c7ccccc67)CC(=O)NC5=O)C4=O)c4ccc5ccccc5c4)NC(=O)NC3=O)ccc21,-10.0,,-10.0,-10.0
1_41,C[C@H]1CN(c2nc(-c3ccc4[nH]ncc4c3)nc3cc(-c4ccc5nc(N)nc(N)c5c4)ccc23)C[C@@H](C)O1,-10.4,,-10.4,-10.4
1_42,Nc1nc(N)c2ccc(-c3cc(-c4ccc5nc(N)nc(N)c5c4)cc4c3[nH]c3ccccc34)cc2n1,-10.0,,-10.0,-10.0
1_43,CC1(c2ccc3ccccc3c2)NC(=O)N(C(=O)C2CCN(C(=O)c3ccc4c(c3)OCCO4)CC2)C1c1ccc2c(c1)OCCO2,-9.1,,-9.1,-9.1
1_44,CC1c2cc(-c3cc(F)cc(-c4ccc5nc(N)nc(N)c5c4)c3)cc(F)c2C(=O)N1c1ccc2[nH]ncc2c1,,,0.0,0.0
1_45,Nc1nc(Nc2ccc3c(c2)CCO3)c2cc(Nc3nc(N4CCOCC4)nc4ccccc34)ccc2n1,-10.1,,-10.1,-10.1
1_46,C[C@H]1CN(c2n[nH]c3ccc([C@@H]4CCOc5cc(-c6nc(N)c7ccccc7n6)c(F)cc5O4)cc23)C[C@@H](C)O1,-9.6,,-9.6,-9.6
1_47,Nc1nc(-c2cc(-c3ccc4[nH]ncc4c3)c3[nH]nc(-c4ccc5[nH]nc(-c6cccc(F)c6)c5c4)c3c2)nc2ccccc12,-11.8,,-11.8,-11.8
1_48,C[C@H]1CN(C(=O)c2cccc(Nc3nc(-c4cc5cn[nH]c5cc4F)nc4ccc(F)cc34)c2)C[C@@H](C)O1,-10.3,,-10.3,-10.3
1_49,C[C@@H]1CN(C(=O)c2cccc(Nc3n[nH]c4ccc(-c5ccc6[nH]nc(-c7ccc8nc[nH]c8c7)c6c5)cc34)c2)C[C@@H](C)O1,-9.8,,-9.8,-9.8
1_50,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5cccc(F)c5)cc34)c2)C[C@@H](C)O1,-10.0,,-10.0,-10.0
1_51,Nc1nc(-c2cccc(Oc3ccc4c(c3)C(=O)c3cccc(NC(=O)N5CCOCC5)c3-4)c2)nc2ccccc12,-9.5,,-9.5,-9.5
1_52,C[C@@H]1CN(c2nc(N3C[C@@H]4C[C@](C)(O)C[C@@H]43)c3cc(-c4cc(F)cc(C(=O)N5CC[C@@H](F)C5)c4)c(F)cc3n2)C[C@@H](C)O1,-10.4,,-10.4,-10.4
1_53,Cc1n[nH]c2ccc(Nc3nc(Nc4ccc5nc(N)nc(Nc6cccc(C(=O)N7C[C@@H](C)O[C@H](C)C7)c6)c5c4)c4ccccc4n3)cc12,-11.2,,-11.2,-11.2
1_54,C[C@H]1CN(c2nc(N)nc(Oc3ccc4c(=O)c5ccc6c(c5oc4c3)[C@@H](c3ccc4ccccc4c3)CC(=O)N6)n2)C[C@@H](C)O1,-10.4,,-10.4,-10.4
1_55,C[C@H]1CN(c2nc(-c3ccc4nc(N)nc(N)c4c3)nc3cc(F)c(-c4ccc5[nH]ncc5c4)cc23)C[C@@H](C)O1,-10.0,,-10.0,-10.175
1_56,NC(=O)c1cc2ccccc2c(Nc2ccc3[nH]nc(-c4ccc5[nH]nc(-c6ccc7c(c6)OCCO7)c5c4)c3c2)n1,-9.8,,-9.8,-9.8
1_57,CC1CCC2(C1)NC(=O)N(C(=O)c1cccc(Nc3nc(N)nc4cc(F)ccc34)c1)C2c1ccc2[nH]ncc2c1,-8.9,,-8.9,-8.9
1_58,CC1(C)OC2CCC3C(=O)c4cc5nc(-c6ccc7c(c6)Cc6ccccc6-7)nc(N)c5cc4C(C)(C)C3C2OC1=O,-8.3,,-8.3,-8.3
1_59,Nc1nc(N)c2cc(Nc3nc(C(=O)N4CCC5(CC4)CC(F)CO5)nc4ccccc34)ccc2n1,-10.0,,-10.0,-10.0
1_60,Cc1cccc(Nc2nc(N)nc3cccc(Nc4n[nH]c5ccc(Oc6ccc7[nH]nc(C)c7c6)cc45)c23)c1,-10.0,,-10.0,-10.0
1_61,O=C1NC(=O)C2C(=O)NC1=C1C(=O)c3c([nH]c4ccccc34)C(=O)N(Cc3c[nH]c4ccccc34)C12,-8.9,,-8.9,-8.9
1_62,Nc1nc(Oc2cccc(Nc3nc(-c4ccc5ccccc5c4)nc4ccccc34)c2)cc(-c2ccc3c(c2)OCCO3)n1,,,0.0,0.0
1_63,Cc1cccc(Nc2nc(-c3cccc(Nc4nc(N5CCOCC5)nc5ccccc45)c3)nc3ccccc23)c1,-9.7,,-9.7,-9.7
1_64,Cc1ccc2[nH]c(-c3ccc4[nH]nc(-c5ccc6[nH]nc(-c7ccc8[nH]nc(C)c8c7)c6c5)c4c3)c(C)c2c1,-9.8,,-9.8,-9.8
1_65,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(N)nc4ccc(-c5ccc6[nH]nc(-c7cnc(N)nc7)c6c5)cc34)c2)C[C@@H](C)O1,-10.7,,-10.7,-10.7
1_66,C[C@H]1CN(c2nc(-c3ccc4[nH]nc(-c5ccnc(N)c5)c4c3)nc3cc(-c4ccc5nc(N)nc(N)c5c4)ccc23)C[C@@H](C)O1,-10.3,,-10.3,-10.3
1_67,Cc1n[nH]c2cc(F)c(Nc3nc(-c4ccc5c(c4)OCO5)cc([C@H]4Nc5ccccc5O[C@@H]4C)n3)cc12,-9.8,,-9.8,-9.8
1_68,O=C(c1ccc2c(c1)oc1ccccc12)N1CC[C@@H](Oc2nc3ccccc3c(F)c2-c2ccc3[nH]ncc3c2)C1,-9.2,,-9.2,-9.2
1_69,O=C(c1cccc(Nc2n[nH]c3ccc(-c4ccc(F)cc4)cc23)c1)N1CC2(CCC(F)C2)C1c1cnc2[nH]ncc2c1,-9.6,,-9.6,-9.6
1_70,O=C(c1cc(F)cc(-c2nc(Nc3cc4c(-c5ccc6[nH]ncc6c5)n[nH]c4cc3F)c3ccccc3n2)c1)N1CCOCC1,-10.2,,-10.2,-10.2
1_71,Nc1nc(N)c2cc(-c3cccc(Nc4nc(-c5ccc6c(c5)OCCO6)cc(-c5ccc6[nH]ncc6c5)n4)c3)ccc2n1,-11.3,,-11.3,-11.3
1_72,Nc1nc(N)c2cc(-c3cc(F)cc(C(=O)N4CC5(CCO5)CC4Cc4cccc5[nH]ncc45)c3)nc(-c3ccc4[nH]ncc4c3)c2n1,-10.3,,-10.3,-10.3
1_73,C[C@H]1CN(C(=O)c2cc3c(c(-c4c[nH]c5ccccc45)c2)O[C@@H](CN[C@@H]2c4ccccc4CC[C@H]2N(C)C)c2cc4c(cc2O3)OCO4)C[C@@H](C)O1,-9.0,,-9.0,-9.0
1_74,Nc1nc(-c2n[nH]c3ccc(-c4n[nH]c5ccc(-c6[nH]c7ccc(F)cc7c6F)cc45)cc23)c2cn[nH]c2n1,-9.6,,-9.6,-9.6
1_75,Nc1nc(Nc2cccc(C(=O)N3CCC4(NC45Cc4ccccc4C5)C3=O)c2)c2cc(-c3cc4ccccc4[nH]3)ccc2n1,-10.0,,-10.0,-10.0
1_76,NC(=O)c1cc(Nc2nc(-c3ccc4[nH]ncc4c3)nc3ccc(-c4ccc5[nH]ncc5c4)cc23)cc(C2(N)CC2)c1,-10.4,,-10.4,-10.4
1_77,Nc1nc(N)c2cc(C(=O)N3CCC(c4cc(-c5cc6c(cc5F)OCO6)cc5c(F)n[nH]c45)CC3)ccc2n1,-10.0,,-10.0,-10.0
1_78,c1cc(Nc2nc(-c3ccc4[nH]ncc4c3)nc3ccccc23)c2c[n+](Cc3nc4ccccc4[nH]3)ccc2c1,-9.2,,-9.2,-9.2
1_80,CN1C2=C(CC(C)(C)CC2(C)C)N(C(=O)C2c3c([nH]c4ccccc34)CC3C(=O)N(C4CCC(=O)NC4=O)C(=O)C32)c2ccccc21,-10.8,,-10.8,-10.8
1_81,CC1C(=O)N2CCCC3(CC3)C2CN1C(=O)c1cccc(Nc2nc(-c3ccc4[nH]nc(N)c4c3)nc3ccccc23)c1,-10.2,,-10.2,-10.2
1_82,Nc1nc(N)c2cc(-c3nc(N4C[C@@]5(O)C[C@@H]4CC(F)(F)C5)c4cc(-c5ccc6[nH]ncc6c5)c(F)cc4n3)ccc2n1,-10.4,,-10.4,-10.4
1_83,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3ccc4ccccc4c3)ccc2n1,-9.9,,-9.9,-10.100000000000001
1_84,Cc1n[nH]c2c(C(=O)N3C(=O)C4(OCNC4=O)c4ccccc43)cc(-c3ccc4c(c3)OCCO4)cc12,-10.5,,-10.5,-10.5
1_85,Nc1nc(N)c2cc(-c3cccc(Nc4nc(-c5ccc6c(c5)OCCO6)cc5cc6c(cc45)OCO6)c3)ccc2n1,-10.0,,-10.0,-10.0
1_86,CC1N(C(=O)c2cccc(Nc3nc(-c4ccc5[nH]ncc5c4)nc4ccccc34)c2)CC12CCC21CCC(=O)N1,-10.3,,-10.3,-10.3
1_87,CC1OCCN1C(=O)c1cccc(Nc2nc(N)nc3cc(F)c(Nc4nc(Nc5ccc6nc(N)nc(N)c6c5)nc5ccccc45)cc23)c1,-11.1,,-11.1,-11.1
1_88,C[C@@H]1C[C@@H](Oc2cc3c(N)nc(N)nc3cc2F)CN1C(=O)c1ccc2[nH]c3c(c2c1)C(=O)N([C@@]1(C#N)C[C@@H](F)C(C)(C)C1)[C@H]3c1n[nH]c2ccccc12,-9.2,,-9.2,-9.2
1_89,C[C@H]1CN(c2nc(-c3cc(C(=O)O)cc(C(F)(F)F)c3)cc(-c3ccc4nc(N)nc(N)c4c3)n2)C[C@@H](C)O1,-10.7,,-10.7,-10.7
1_90,Nc1nc(-c2ccc3c(c2)OCCO3)nc2ccc(Nc3nc(N4CCOCC4)c4ccc(F)cc4n3)cc12,-9.2,,-9.2,-9.2
1_91,Cc1cccc(Nc2nc3ccccc3cc2-c2cc(-c3ccc4[nH]ncc4c3)c3[nH]ncc3c2)c1,-10.4,,-10.4,-10.4
1_92,C[C@H]1CN(c2ccc3cc(-c4nc(Nc5cccc([C@]6(C)NC(=O)NC6=O)c5)c5ccccc5n4)ccc3n2)C[C@@H](C)O1,-10.7,,-10.7,-10.7
1_93,C[C@H]1CN([C@]2(c3cc(F)cc(F)c3)C(=O)Nc3ccc(-c4ccc5nc(N)nc(N)c5c4)cc32)C[C@@H](C)O1,-9.4,,-9.4,-9.4
1_94,Nc1n[nH]c2ccc(C(=O)Nc3[nH]c4ccccc4c3C3CC(c4cc5ccccc5[nH]4)c4ccccc4N3)cc12,-10.0,,-10.0,-10.0
1_95,Cc1ccc2nc(N3CCN(c4nc(Nc5cc6ccccc6cc5F)c5ccccc5n4)CC3=O)oc2c1,-9.1,,-9.1,-9.1
1_96,CC1(c2cccc3c(Nc4cc5ccccc5cc4F)nc(Nc4ccc5c(c4)OCCO5)nc23)NC(=O)NC1=O,-9.6,,-9.6,-9.6
1_97,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3cc(F)cc(C4CCN4C(=O)C4(N)COC4)c3)ccc2n1,-9.9,,-9.9,-9.9
1_98,Nc1nc(Nc2cccc3nc(N)nc(N4CCOCC4)c23)c2cc(N3CCC4(CC3)OCO4)c(F)cc2n1,-9.0,,-9.0,-9.0
1_99,Cc1n[nH]c2ccc(C(=O)N3C[C@@H](N4Cc5cccc(Oc6cc7c(N8C[C@H](C)O[C@H](C)C8)ncnc7cc6F)c5C4=O)CC3=O)cc12,-10.4,,-10.4,-10.4
1_100,Fc1cc2[nH]nc(C3CC3)c2cc1Nc1nc([C@H]2Nc3ccccc3O[C@@H]2c2ccc3c(c2)OCCO3)nc2ccccc12,-9.8,,-9.8,-9.8
1_101,CC(=O)Nc1n[nH]c2ccc(Oc3nc4ccccc4cc3-c3nc(N)c4ccccc4n3)cc12,-10.3,,-10.3,-10.3
1_102,C[C@@]12NCC(=O)N1Cc1cc3c(N)nc(-c4ccc5[nH]nc(-c6ccc7c(c6)-c6nc8c(n6CCO7)C(=O)OC8)c5c4)nc3cc12,-10.8,,-10.8,-10.8
1_103,Cc1cc(Nc2nc(-c3cc4c(cc3F)OCCO4)cc3ccc(Oc4ccc5[nH]nc(N)c5c4)cc23)n(C)n1,-10.1,,-10.1,-10.1
1_104,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3ccc4[nH]ncc4c3)ccc2n1,-10.5,,-10.5,-10.65
1_105,Cc1nc2nc(N)nc(N)c2cc1-c1cc2ccccc2nc1N1CC2(CCCN(C(=O)C3(C)CC3)C2=O)C1,-8.2,,-8.2,-8.2
1_106,Nc1nc(-c2ccc3c(c2)OCO3)nc2ccc(-c3cc4ccc(-c5ccc6[nH]nc(N)c6c5)cc4[nH]3)cc12,-9.3,,-9.3,-9.3
1_107,CC1=NN(c2nc(N)nc(Nc3cc4ccccc4cc3F)n2)C(c2ccc3ccc(F)cc3c2)C1,-9.2,,-9.2,-9.2
1_108,Cc1nc(Nc2cccc(C(=O)N3CC[C@@H](Oc4nc(N5C[C@H](C)O[C@H](C)C5)c5ccccc5n4)C3)c2)c2ccccc2n1,-9.6,,-9.6,-10.0
1_109,CC1(c2cccc(Nc3ncnc4ccc(-c5nc(N)c6ccccc6n5)cc34)c2)NC(=O)NC1=O,-10.8,,-10.8,-10.8
1_110,CC1(c2cc(F)cc(Nc3nc(-c4ccc5ccccc5c4)nc4ccccc34)c2)NC(=O)NC1=O,-10.3,,-10.3,-10.3
1_111,Nc1nc(N2CC3CNCC32)c2cc(Nc3nc(-c4cccc5[nH]ncc45)nc4ccccc34)c(F)cc2n1,-10.8,,-10.8,-10.8
1_112,O=C(Nc1[nH]c2ccccc2c1C1CC(c2cc3ccccc3[nH]2)c2ccccc2N1)c1ccc2c(c1)OCCO2,-9.6,,-9.6,-10.2
1_113,Nc1nc(-c2cc(-c3cc(F)cc(N4CCOCC4)c3)c3[nH]nc(-c4ccccc4)c3c2)nc2ccccc12,-10.2,,-10.2,-10.2
1_114,Cn1cc(-c2ccc3nc(N)nc(Nc4cccc5ccccc45)c3c2)nc1N1CCOCC1,-9.7,,-9.7,-9.7
1_115,c1ccc2c(-c3cc4c(c5[nH]ncc35)-c3cnncc3C4)nc(N3CCC4(CC3)COCO4)nc2c1,-8.8,,-8.8,-8.8
1_116,C[C@H]1CN(C(=O)c2cccc(-c3nc(Nc4cc5c(cc4F)OCCO5)c4cc(OC(F)(F)F)ccc4n3)c2)C[C@@H](C)O1,-10.4,,-10.4,-10.4
1_117,Cc1cccc(Nc2nc(N)nc3ccc(Nc4nc(Nc5ccc6nc(N)nc(N)c6c5)nc5ccccc45)cc23)c1,-11.1,,-11.1,-11.45
1_118,O=C(c1n[nH]c2ccc(-c3cc(F)cc(-c4ccc5[nH]nc(-c6c[nH]c7ccccc67)c5c4)c3)cc12)N1CCOCC1,-10.4,,-10.4,-10.4
1_119,Cc1cc(-c2ccc3nc(N)nc(Nc4cccc(C(=O)N5C[C@@H](C)O[C@H](C)C5)c4)c3c2)nc2ccccc12,-10.2,,-10.2,-10.2
1_120,c1cc2c(cc1-c1ccc3[nH]nc(-c4ccc5[nH]nc(-c6ccc7c(c6)OCO7)c5c4)c3c1)OCO2,-9.8,,-9.8,-9.8
1_121,c1nc(Nc2ccc3[nH]nc(-c4ccc5[nH]ncc5c4)c3c2)c2cc(-c3ccc4[nH]ncc4c3)ccc2n1,-11.1,,-11.1,-11.1
1_122,Cc1ccc2cc(C(=O)N3C[C@@H]4CCO[C@H]4C3)n(-c3nc4ccc(-c5cc(N)nc(N)n5)cc4cc3C)c2n1,-8.7,,-8.7,-8.7
1_123,Nc1nc(N)c2cc(Oc3cccc(-c4cc(F)c5[nH]nc(-c6cccc(F)c6)c5c4)c3)ccc2n1,-9.8,,-9.8,-9.8
1_124,C[C@@H]1CN(C(=O)c2cccc(Nc3nc(Nc4ccc5[nH]ncc5c4)nc4ccccc34)c2)C[C@@H](c2nc(N)c3ccccc3n2)O1,-9.7,,-9.7,-9.7
1_125,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3ccc4[nH]nc(-c5cccc(F)c5)c4c3)ccc2n1,-11.0,,-11.0,-11.0
1_127,O=C1CC(N2C(=O)C3C4C(=O)N(C5C(=O)Nc6ccccc65)C(=O)C4C(c4c[nH]c5ccccc45)C3C2=O)C(=O)N1,-8.9,,-8.9,-8.9
1_128,O=C(N[C@@H]1C[C@@H]2C[C@@H](Oc3cc4ccccc4cc3-c3cc4cn[nH]c4cc3F)CN2C1=O)c1ccc2[nH]ncc2c1,-10.2,,-10.2,-10.2
1_129,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3cc(F)cc(-c4ccc5[nH]nc(N)c5c4)c3)ccc2n1,-10.8,,-10.8,-10.8
1_130,Nc1nc(N)c2cc(-c3cccc(Nc4nc(Nc5cccc(C(=O)N6CCOCC6)c5)nc5ccccc45)c3)ccc2n1,-10.8,,-10.8,-10.8
1_131,C[C@H]1CN(c2nc(O[C@@H]3CCN(C(=O)c4ccc5[nH]c6ccc(F)cc6c5c4)C3)nc3ccccc23)C[C@@H](C)O1,-9.7,,-9.7,-9.7
1_132,Nc1nc(N)c2cc(C(=O)N3CC4(CCN(C(=O)C5(N)OCCc6cc7ccccc7cc65)CC4)CC3=O)ccc2n1,-10.1,,-10.1,-10.1
1_133,Nc1nc(N)c2cc(Nc3nc(-c4ccc5c(c4)OCO5)cc(N4CCOCC4)n3)ccc2n1,-10.0,,-10.0,-10.0
1_134,CC1CN(C(c2ccc3ccccc3c2)C2CCC(=O)NC2=O)CN1C(=O)c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,-9.3,,-9.3,-9.3
1_135,O=C1CC2C(C(=O)N1)N(C(=O)c1ccc3[nH]nc(-c4ccc5[nH]ncc5c4)c3c1)C(=O)C21C=CC2CC1CC(c1c[nH]c3ccccc13)O2,-10.8,,-10.8,-10.8
1_136,Nc1ccc2cc(-c3cc(-c4cc5c(cc4O)OCO5)cc4c(-c5cccc(O)c5)n[nH]c34)ccc2n1,-9.7,,-9.7,-9.7
1_137,Nc1nc(Nc2cc3c(cc2F)OCCO3)nc2ccc(-c3cc(F)c4ncnc(N)c4c3)cc12,-9.1,,-9.1,-9.1
1_138,C[C@H]1CN(c2nc(-c3ccc4nc(N)nc(N)c4c3)cc(-c3ccc4nc(N)nc(Nc5cc6c(N)nc(N)nc6cc5F)c4c3)n2)C[C@H](C)O1,-10.7,,-10.7,-10.7
1_139,O=C1NC2(CCOCC2)CN1c1cc(-c2cc3c(cc2F)OCCO3)nc(-c2c(F)cc(F)c3[nH]ccc23)n1,-10.7,,-10.7,-10.7
1_140,Cc1cc(Nc2nc(N)nc3ccc(-c4ccc5[nH]nc(-c6ccc7[nH]ncc7c6)c5c4)cc23)c2[nH]nc(-c3ccc4[nH]ncc4c3)c2c1,-11.4,,-11.4,-11.4
1_141,Nc1nc(N2C[C@]3(O)C[C@H]2C[C@@H](F)C3)c2cc(Nc3nc(N)c4cc(F)ccc4n3)c(F)cc2n1,-9.0,,-9.0,-9.0
1_142,Nc1nc(Nc2cc3c(cc2F)OCCO3)c2cc(-c3cc(F)cc(CN4CCOCC4)c3)ccc2n1,-9.8,,-9.8,-9.8
1_143,O=C1CCC(N2C(=O)c3cccc4[nH]c(-c5ccc6ccccc6c5)c(c34)C2=O)C(=O)N1,-9.0,,-9.0,-9.0
1_144,Nc1nc(N2CCOCC2)c2cc(Nc3nc4cc(F)ccc4cc3-c3cc(F)c4ccccc4c3)c(F)cc2n1,-10.3,,-10.3,-10.3
